Keuwl Accelerometer Data File
2022-11-29 11-54-06

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
46.8515511,12.198610,-3.428915,0.535992,12.682698,87.577866,344.299835
46.8527260,12.217752,-3.443272,0.533599,12.704894,87.592896,344.260834
46.8538971,12.227324,-3.462414,0.509671,12.718314,87.703323,344.189453
46.8550720,12.232109,-3.498307,0.478565,12.731523,87.845802,344.039795
46.8562431,12.236895,-3.548556,0.445065,12.748801,87.999374,343.828461
46.8574181,12.227324,-3.596412,0.411565,12.751903,88.150467,343.609863
46.8585968,12.205789,-3.639483,0.370888,12.742240,88.332062,343.396637
46.8597679,12.193824,-3.706482,0.323031,12.748793,88.548073,343.092621
46.8609428,12.169896,-3.787838,0.284746,12.748928,88.720200,342.711426
46.8621140,12.131611,-3.866802,0.241675,12.735248,88.912643,342.320953
46.8632889,12.088540,-3.940979,0.191426,12.716161,89.137451,341.943542
46.8644638,12.038291,-4.019942,0.143569,12.692556,89.351898,341.534302
46.8656349,11.983255,-4.110869,0.093320,12.669110,89.577957,341.065399
46.8668098,11.933006,-4.201797,0.055035,12.651275,89.750755,340.602051
46.8679848,11.880364,-4.278367,0.023928,12.627275,89.891426,340.195007
46.8691597,11.810972,-4.352544,-0.009571,12.587446,90.043564,339.770294
46.8703346,11.729616,-4.419543,-0.031107,12.534640,90.142189,339.354340
46.8715057,11.641082,-4.481757,-0.035892,12.474061,90.164864,338.943542
46.8726807,11.559726,-4.543970,-0.035892,12.420797,90.165565,338.540894
46.8738518,11.483156,-4.610969,-0.031107,12.374363,90.144028,338.122467
46.8750267,11.392229,-4.673182,-0.011964,12.313475,90.055672,337.696167
46.8761978,11.294123,-4.723432,0.026321,12.242087,89.876808,337.304321
46.8773766,11.203196,-4.754539,0.066999,12.170527,89.684586,337.004059
46.8785515,11.107483,-4.785645,0.110070,12.095069,89.478577,336.691254
46.8797226,11.006984,-4.811966,0.167498,12.014024,89.201164,336.386292
46.8808975,10.896914,-4.831109,0.224925,11.921953,88.918968,336.090057
46.8820686,10.784451,-4.855037,0.279960,11.830222,88.643982,335.763275
46.8832436,10.676775,-4.869394,0.327817,11.739335,88.399826,335.483521
46.8844185,10.571490,-4.874180,0.380459,11.647265,88.128098,335.247070
46.8855934,10.459028,-4.874180,0.447458,11.547689,87.779305,335.013245
46.8867683,10.336994,-4.871787,0.512064,11.438967,87.434303,334.765686
46.8879395,10.210175,-4.864608,0.564706,11.323912,87.141563,334.524658
46.8891144,10.090533,-4.857430,0.622134,11.216084,86.820282,334.294525
46.8902893,9.982856,-4.857430,0.684347,11.122966,86.472610,334.053497
46.8914604,9.879965,-4.867001,0.734597,11.038163,86.184113,333.774536
46.8926353,9.769895,-4.867001,0.789631,10.943585,85.862244,333.519196
46.8938065,9.655040,-4.864608,0.842274,10.844060,85.545265,333.259155
46.8949852,9.547362,-4.857430,0.899701,10.749708,85.198990,333.034271
46.8961563,9.444471,-4.840680,0.964308,10.656458,84.808174,332.863007
46.8973312,9.355937,-4.821537,1.016950,10.574260,84.481209,332.735901
46.8985062,9.253045,-4.814359,1.081556,10.486499,84.080101,332.512054
46.8996773,9.128618,-4.811966,1.174876,10.385905,83.504677,332.204956
46.9008522,8.989835,-4.814359,1.256232,10.274887,82.977310,331.829437
46.9020233,8.846265,-4.831109,1.318445,10.165349,82.547745,331.360229
46.9032021,8.705089,-4.833502,1.368695,10.050603,82.173119,330.958771
46.9043770,8.566305,-4.814359,1.385444,9.923663,81.974709,330.663513
46.9055481,8.439486,-4.802395,1.399801,9.810574,81.796875,330.358429
46.9067230,8.329415,-4.788038,1.426122,9.712790,81.556778,330.108215
46.9078941,8.216953,-4.759324,1.447658,9.605477,81.331825,329.920227
46.9090691,8.099705,-4.740181,1.466800,9.498739,81.116814,329.662598
46.9102402,7.984849,-4.723432,1.493121,9.396703,80.857033,329.393585
46.9114189,7.893922,-4.706682,1.533799,9.317693,80.525337,329.194855
46.9125938,7.826923,-4.682754,1.564906,9.254071,80.264236,329.108429
46.9137650,7.752745,-4.651647,1.576870,9.177657,80.106567,329.036255
46.9149399,7.661818,-4.627719,1.598405,9.092532,79.875175,328.868134
46.9161110,7.573284,-4.606184,1.624727,9.011730,79.613335,328.691406
46.9172859,7.491928,-4.563113,1.651048,8.926193,79.340813,328.655640
46.9184608,7.415358,-4.524827,1.684547,8.848689,79.025475,328.608582
46.9196320,7.350751,-4.496114,1.710868,8.784967,78.769905,328.547791
46.9208107,7.293324,-4.453043,1.722832,8.717242,78.601303,328.593262
46.9219818,7.238288,-4.424329,1.730011,8.657969,78.473732,328.565063
46.9231567,7.180861,-4.400401,1.744368,8.600645,78.298187,328.500214
46.9243317,7.130611,-4.371687,1.756332,8.546459,78.140991,328.488068
46.9255028,7.092326,-4.347759,1.775474,8.506256,77.952316,328.490753
46.9266777,7.061220,-4.321438,1.811367,8.474474,77.658157,328.533539
46.9278488,7.013363,-4.311866,1.835295,8.434914,77.432884,328.416504
46.9290276,6.967899,-4.304688,1.835295,8.393466,77.369804,328.292694
46.9301987,6.934400,-4.292724,1.837688,8.360053,77.301674,328.240509
46.9313736,6.908079,-4.297510,1.844866,8.342282,77.223618,328.114288
46.9325485,6.893722,-4.302295,1.849652,8.333928,77.176857,328.032166
46.9337196,6.888937,-4.326223,1.852045,8.342885,77.174004,327.871338
46.9348946,6.884151,-4.371687,1.847259,8.361552,77.236748,327.582977
46.9360657,6.884151,-4.405187,1.842473,8.378061,77.295876,327.384705
46.9372406,6.867401,-4.445865,1.842473,8.385798,77.307793,327.081512
46.9384193,6.843473,-4.503292,1.835295,8.395301,77.372604,326.653412
46.9395905,6.850651,-4.563113,1.828117,8.431810,77.478149,326.333038
46.9407654,6.862615,-4.630112,1.820938,8.476393,77.594765,325.993011
46.9419365,6.869794,-4.711468,1.804188,8.523327,77.779381,325.556732
46.9431114,6.881758,-4.807181,1.792224,8.583685,77.948296,325.064178
46.9442825,6.886544,-4.895715,1.780260,8.634919,78.102013,324.590576
46.9454575,6.888937,-4.977071,1.770689,8.681246,78.230957,324.152893
46.9466362,6.898508,-5.065606,1.751546,8.735999,78.433945,323.709991
46.9478073,6.900900,-5.154140,1.715654,8.782429,78.734787,323.244720
46.9489822,6.908079,-5.242674,1.677369,8.832936,79.053093,322.804443
46.9501534,6.912865,-5.333601,1.658226,8.887334,79.246559,322.348114
46.9513283,6.910472,-5.431707,1.641476,8.941617,79.421814,321.832275
46.9525032,6.910472,-5.510671,1.615155,8.985034,79.644180,321.429810
46.9536743,6.903293,-5.577670,1.593620,9.016955,79.820305,321.062744
46.9548492,6.896115,-5.642276,1.572084,9.047825,79.993919,320.710602
46.9560242,6.896115,-5.716453,1.550549,9.090569,80.179222,320.343353
46.9571991,6.886544,-5.785845,1.540978,9.125519,80.278183,319.964142
46.9583740,6.879365,-5.833702,1.526621,9.148131,80.393654,319.702057
46.9595451,6.874579,-5.883951,1.502693,9.172721,80.571198,319.439789
46.9607201,6.862615,-5.938986,1.488336,9.196856,80.686813,319.126709
46.9618912,6.853044,-5.991628,1.473979,9.221520,80.802322,318.836731
46.9630661,6.843473,-6.056234,1.462015,9.254652,80.910553,318.492310
46.9642372,6.826723,-6.108876,1.454836,9.275724,80.976280,318.176300
46.9654160,6.809973,-6.139983,1.445265,9.282452,81.042686,317.961670
46.9665909,6.783652,-6.171090,1.428515,9.281215,81.146141,317.707214
46.9677620,6.759724,-6.218946,1.421337,9.294587,81.203766,317.385956
46.9689369,6.742974,-6.264410,1.423729,9.313299,81.206680,317.107056
