"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.167179425E1,1.575144470E1,-1.974543915E0,2.995420990E0
7.168185525E1,1.393856461E1,-2.106419678E0,2.949466553E0
7.169191625E1,1.259121643E1,-2.410437469E0,3.111280060E0
7.170197625E1,1.181972076E1,-3.421135712E0,3.716022491E0
7.171203725E1,1.071726334E1,-4.277355194E0,3.894750824E0
7.172209825E1,1.000803818E1,-4.658312988E0,4.252357178E0
7.173215825E1,9.811945953E0,-4.842579803E0,5.128335571E0
7.174221925E1,9.571396179E0,-4.667893066E0,5.421276398E0
7.175228025E1,8.875942383E0,-4.149221649E0,4.591701508E0
7.176234025E1,8.309819641E0,-3.272345123E0,2.970123596E0
7.177240125E1,8.240513763E0,-2.275268555E0,1.396895142E0
7.178246225E1,7.557184753E0,-1.810036011E0,2.830613708E-1
7.179252225E1,6.974446564E0,-1.678459625E0,-3.197351074E-1
7.180258313E1,7.245981903E0,-1.470092926E0,-2.661465454E-1
7.181264313E1,8.310717773E0,-1.165925446E0,-3.990701294E-1
7.182270413E1,9.211095428E0,-9.445358276E-1,-1.576222229E0
7.183276513E1,9.303153992E0,-5.761518860E-1,-2.101330261E0
7.184282513E1,8.458310852E0,-2.832110596E-1,-1.937121735E0
7.185288612E1,7.500602417E0,-6.041436768E-1,-1.025367737E0
7.186294712E1,7.113507385E0,-1.524579620E0,4.704716492E-1
7.187300712E1,7.378606110E0,-1.981279907E0,1.773511963E0
7.188306812E1,8.564440155E0,-1.548679504E0,2.019450531E0
7.189312913E1,9.760003967E0,-3.318598938E-1,1.829196167E0
7.190318913E1,9.547895050E0,5.038522339E-1,1.349144440E0
7.191325013E1,8.936865692E0,3.851490784E-1,9.211843872E-1
7.192331113E1,8.121511230E0,3.861968994E-2,2.989283752E-1
7.193337113E1,7.820337524E0,4.670288086E-2,-4.834945679E-2
7.194343213E1,7.979007568E0,8.592132568E-2,2.424957275E-2
7.195349312E1,8.601862335E0,-3.341052246E-1,7.189549255E-1
7.196355312E1,8.349936218E0,-1.168320465E0,1.310225372E0
7.197361412E1,7.455246735E0,-1.521585846E0,1.285975800E0
7.198367412E1,7.946525116E0,-1.654060364E0,1.223405914E0
7.199373512E1,9.482331390E0,-1.212478638E0,9.991722107E-1
7.200379613E1,9.536668396E0,-9.687854004E-1,8.656498718E-1
7.201385613E1,8.847800903E0,-1.757794647E0,7.671546936E-1
7.202391713E1,8.138276367E0,-2.956651611E0,9.174421692E-1
7.203397813E1,7.763156433E0,-3.679797821E0,1.544937286E0
7.204403813E1,7.669002228E0,-4.098477173E0,2.012265472E0
7.205409913E1,7.732619934E0,-3.905229034E0,2.090552673E0
7.206416012E1,8.406817932E0,-3.791315918E0,2.080523529E0
7.207422012E1,8.734187164E0,-3.604055328E0,1.638492737E0
7.208428112E1,8.789122925E0,-3.027604065E0,8.345146179E-1
7.209434212E1,8.943601685E0,-2.304457855E0,4.397854614E-1
7.210440212E1,8.941206665E0,-1.699266357E0,3.240760803E-1
7.211446313E1,8.985664215E0,-1.146465912E0,4.454736328E-1
7.212452413E1,9.239087219E0,-8.523275757E-1,1.001866608E0
7.213458413E1,9.089847565E0,-8.867559814E-1,1.468446350E0
7.214464513E1,8.796906738E0,-9.960287476E-1,1.798659668E0
7.215470513E1,8.786727905E0,-1.276695099E0,2.051483917E0
7.216476613E1,8.815617828E0,-1.243164825E0,2.285896454E0
7.217482712E1,8.580157471E0,-1.011147308E0,2.481090546E0
7.218488712E1,8.349636841E0,-8.858578491E-1,2.384391632E0
7.219494812E1,8.444240112E0,-9.568103027E-1,2.217339020E0
7.220500912E1,8.897198181E0,-8.101153564E-1,2.057920532E0
7.221506912E1,9.357640686E0,-4.710704041E-1,1.888772278E0
7.222513013E1,9.431287537E0,-3.119512939E-1,1.655557251E0
7.223519113E1,9.348509674E0,-1.344204712E-1,1.766177216E0
7.224525113E1,9.483528900E0,-1.466949463E-1,1.617386627E0
7.225531213E1,9.582323456E0,-6.400689697E-1,1.342857513E0
7.226537313E1,1.023646317E1,-7.731422424E-1,8.687933350E-1
7.227543313E1,1.123069565E1,6.765930176E-2,-9.340576172E-2
7.228549412E1,1.135538635E1,8.190966797E-1,-1.263522491E0
7.229555512E1,1.108834167E1,9.618997192E-1,-1.612147522E0
7.230561512E1,1.115659973E1,6.795867920E-1,-1.222058716E0
7.231567612E1,1.142858414E1,2.621049500E-1,-2.924917603E-1
7.232573713E1,1.150896698E1,-3.743714905E-1,7.845185852E-1
7.233579713E1,1.165461411E1,-1.094972992E0,2.222578125E0
7.234585813E1,1.231219666E1,-2.196232910E0,4.213587799E0
7.235591913E1,1.312904800E1,-3.611839142E0,5.235512695E0
7.236597913E1,1.277698013E1,-4.145329742E0,4.158652039E0
7.237604013E1,1.192644882E1,-3.960913239E0,2.158062286E0
7.238610013E1,1.145193558E1,-3.944746857E0,3.129991150E-1
7.239616112E1,1.076336746E1,-3.435805206E0,-1.946552124E0
7.240622212E1,1.024544449E1,-2.699785767E0,-2.672542419E0
7.241628212E1,9.791737976E0,-1.939516754E0,-9.919871521E-1
7.242634313E1,9.377698975E0,-1.341660004E0,1.506616974E0
7.243640413E1,1.001836670E1,-1.489851837E0,5.231022034E0
7.244646413E1,1.057206528E1,-1.973795471E0,8.420439606E0
7.245652513E1,1.097173416E1,-2.569706268E0,9.298064575E0
7.246658613E1,1.152633087E1,-2.936593323E0,7.102280731E0
7.247664613E1,1.144759460E1,-2.876119080E0,4.697082367E0
7.248670713E1,1.049542465E1,-2.985541534E0,4.290527802E0
7.249676812E1,9.240733795E0,-3.987258453E0,4.182901611E0
7.250682812E1,8.044720917E0,-4.500541077E0,3.424877930E0
7.251688912E1,7.835007019E0,-4.026476898E0,2.515818329E0
7.252695013E1,8.658145294E0,-3.408861237E0,1.820214844E0
7.253701013E1,9.521250458E0,-3.130889282E0,1.398990784E0
7.254707113E1,9.817334747E0,-3.006797333E0,1.330133972E0
7.255713213E1,9.788145447E0,-2.812201996E0,1.269809418E0
7.256719213E1,1.000803818E1,-2.467468872E0,1.041983185E0
7.257725313E1,1.018003052E1,-1.835483093E0,1.164578247E0
7.258731413E1,1.092323502E1,-1.013093262E0,1.440604248E0
7.259737413E1,1.197539703E1,-4.495152283E-1,1.617236938E0
7.260743512E1,1.175655212E1,-4.038601685E-1,2.125280457E0
7.261749612E1,1.099598373E1,-1.120120697E0,2.943928070E0
7.262755612E1,1.036788986E1,-2.231709137E0,3.933819580E0
7.263761713E1,9.581125946E0,-2.843337250E0,4.542304230E0
7.264767813E1,9.284742279E0,-2.965632935E0,4.600682831E0
7.265773813E1,9.253756714E0,-3.083887024E0,4.515509949E0
7.266779913E1,8.813971252E0,-3.186723175E0,4.311783600E0
7.267786013E1,8.380772095E0,-2.912493439E0,3.787124634E0
7.268792013E1,8.207881622E0,-2.375559998E0,2.775228882E0
7.269798113E1,8.108787689E0,-1.901046753E0,1.655257874E0
7.270804212E1,7.847880249E0,-1.741478577E0,5.275030518E-1
7.271810212E1,7.241042175E0,-2.079775085E0,-3.598516846E-1
7.272816312E1,6.618037720E0,-2.650238800E0,-8.761280823E-1
7.273822413E1,6.474635925E0,-2.952759705E0,-9.840536499E-1
7.274828413E1,6.901548157E0,-2.945275269E0,-8.014334106E-1
7.275834513E1,7.418572998E0,-2.669398956E0,-8.032296753E-1
7.276840613E1,7.686366119E0,-2.537074127E0,-9.936337280E-1
7.277846613E1,8.132139130E0,-2.454895020E0,-1.245110779E0
7.278852713E1,1.241862534E1,-2.817441101E0,-5.096002808E0
7.279858829E1,2.861793869E1,1.528845749E1,-1.155956177E1
7.280864829E1,3.206661713E1,2.575184875E1,-1.514999542E1
7.281870929E1,1.728216156E1,5.361999664E0,-1.610456039E1
7.282877029E1,7.436385956E0,-2.896776123E0,-3.790417786E0
7.283883029E1,1.641636200E0,-7.516768799E0,4.480931854E0
7.284889129E1,1.119671631E0,-9.019194489E0,3.674558716E0
7.285895229E1,3.570525055E0,-5.656587067E0,4.529730377E0
7.286901229E1,5.037175140E0,-2.511477356E0,5.368436279E0
7.287907329E1,5.546565857E0,-2.647544403E0,4.979694672E0
7.288913329E1,6.585704956E0,-3.754492493E0,4.419110413E0
7.289919429E1,7.160060577E0,-3.529959412E0,4.592300262E0
7.290925529E1,7.032825165E0,-2.851719818E0,4.925657043E0
7.291931529E1,6.337071991E0,-2.707270203E0,4.585264893E0
7.292937629E1,5.811065826E0,-2.744243317E0,3.844305725E0
7.293943729E1,5.594017181E0,-2.926713867E0,3.560795288E0
7.294949729E1,6.068829803E0,-3.115022278E0,3.855981445E0
7.295955829E1,7.320377197E0,-3.018473053E0,4.146078186E0
7.296961929E1,9.529483337E0,-1.753902740E0,3.598666534E0
7.297967929E1,1.083387085E1,-2.095642090E-1,2.574795685E0
7.298974029E1,9.932894440E0,-2.445913696E-1,9.380992126E-1
7.299980129E1,8.301287384E0,-1.026415558E0,-3.203338623E-1
7.300986129E1,7.223229218E0,-1.677411804E0,4.206253052E-2
7.301992229E1,7.796387329E0,-2.185155945E0,1.024619293E0
7.302998329E1,9.494755554E0,-2.401755524E0,1.874551849E0
7.304004429E1,1.028630951E1,-2.214644623E0,1.636846161E0
7.305010429E1,1.030202682E1,-2.032922516E0,4.599934387E-1
7.306016529E1,1.053314621E1,-1.561403046E0,-5.947132874E-1
7.307022629E1,1.034214340E1,-8.663983154E-1,-1.015937347E0
7.308028629E1,1.002091141E1,-2.158511353E-1,-8.108638000E-1
7.309034729E1,1.040246796E1,1.496887207E-4,2.487826538E-1
7.310040729E1,1.143996048E1,-4.326004028E-1,1.948049011E0
7.311046829E1,1.239841736E1,-1.216669922E0,2.828218689E0
7.312052929E1,1.286649399E1,-1.944456482E0,2.107317810E0
7.313058929E1,1.266935394E1,-2.282303925E0,1.294657745E0
7.314065029E1,1.198093552E1,-2.436483307E0,1.611249390E0
7.315071129E1,1.123982666E1,-2.588716736E0,2.383194122E0
7.316077229E1,1.113249985E1,-2.903512115E0,3.294798431E0
7.317083229E1,1.139086258E1,-3.553909607E0,4.431983643E0
7.318089329E1,1.199081497E1,-3.869303741E0,6.043981476E0
7.319095429E1,1.239048386E1,-3.870950317E0,7.015461273E0
7.320101429E1,1.170296356E1,-3.618575134E0,6.343358917E0
7.321107529E1,1.053224808E1,-3.088227997E0,4.957540741E0
7.322113629E1,9.722282410E0,-2.709216156E0,3.812122650E0
7.323119629E1,9.289232941E0,-2.297272797E0,2.608176270E0
7.324125729E1,8.797954559E0,-1.904489594E0,1.776805115E0
7.325131829E1,8.879085846E0,-1.423988800E0,1.700014801E0
7.326137829E1,9.687704315E0,-1.183888092E0,1.917213135E0
7.327143929E1,1.093401260E1,-1.268761597E0,1.550326080E0
7.328150029E1,1.095017899E1,-1.565294952E0,9.864486694E-2
7.329156029E1,1.019365219E1,-1.682950287E0,-1.776356049E0
7.330162129E1,9.561816101E0,-1.343456268E0,-3.357967072E0
7.331168229E1,9.257349243E0,-6.444099426E-1,-3.737577667E0
7.332174229E1,9.372310181E0,-6.526428223E-2,-3.277434540E0
7.333180329E1,9.655221863E0,1.817221069E-1,-2.474504242E0
7.334186429E1,9.994416504E0,1.377136230E-1,-1.559307404E0
7.335192429E1,1.051428543E1,-3.570075989E-1,-7.691006470E-1
7.336198529E1,1.061128372E1,-1.471889191E0,-5.536985779E-1
7.337204629E1,1.014844620E1,-2.433639221E0,-3.866459656E-1
7.338210629E1,9.352401581E0,-2.787802734E0,-1.490899658E-1
7.339216729E1,8.835077362E0,-2.627037048E0,9.160949707E-2
7.340222829E1,9.063502350E0,-2.059866486E0,7.723937988E-1
7.341228829E1,9.496701508E0,-1.478625183E0,1.391656036E0
7.342234929E1,9.417665863E0,-1.079105988E0,1.416654053E0
7.343241029E1,9.145980835E0,-5.595364380E-1,1.018032990E0
7.344247029E1,9.229207764E0,9.086105347E-2,5.827381897E-1
7.345253129E1,9.205107880E0,5.285508728E-1,2.180964661E-1
7.346259229E1,9.329349518E0,6.888674927E-1,2.827619934E-1
7.347265229E1,9.403146057E0,5.309458923E-1,6.843768311E-1
7.348271329E1,9.204808502E0,3.885919189E-1,1.174158325E0
7.349277429E1,9.126072235E0,1.941462708E-1,1.661095734E0
7.350283429E1,9.240284729E0,-3.944297791E-1,1.791025543E0
7.351289529E1,8.736432495E0,-8.337661743E-1,1.171014862E0
7.352295629E1,8.086184692E0,-5.921685791E-1,2.321672058E-1
7.353301629E1,7.763306122E0,-1.080752563E-1,-4.541555786E-1
7.354307729E1,7.720944214E0,2.658471680E-1,-4.602928162E-1
7.355313829E1,8.057294769E0,5.522016907E-1,1.613644409E-1
7.356319829E1,8.484805756E0,7.144642639E-1,1.176104279E0
7.357325929E1,8.904981995E0,6.767427063E-1,2.202519836E0
7.358332029E1,8.995393982E0,4.682263184E-1,2.901266785E0
7.359338029E1,8.567583618E0,2.308200073E-1,2.616708527E0
7.360344129E1,8.169112244E0,-1.380130005E-1,2.039808197E0
7.361350229E1,7.939789124E0,-5.197192383E-1,1.704355774E0
7.362356329E1,8.165968781E0,-6.923103333E-1,1.852397919E0
7.363362329E1,8.925339661E0,-6.150709534E-1,2.304906921E0
7.364368429E1,9.997859344E0,-4.099974060E-1,2.587219849E0
7.365374529E1,1.107112747E1,-1.448986816E-1,2.814147949E0
7.366380529E1,1.209395050E1,2.375559998E-1,2.749332733E0
7.367386629E1,1.260334122E1,3.170407104E-1,2.371069336E0
7.368392729E1,1.255214767E1,-1.493893433E-1,1.856738892E0
7.369398729E1,1.230486191E1,-7.270381165E-1,1.410217438E0
7.370404829E1,1.204530167E1,-9.871971130E-1,1.554816742E0
7.371410929E1,1.176718002E1,-1.319955139E0,1.943109283E0
7.372416929E1,1.153171967E1,-1.902244263E0,2.223027191E0
7.373423029E1,1.138277939E1,-2.362088013E0,2.465522919E0
7.374429129E1,1.129221771E1,-2.595752106E0,2.604583740E0
7.375435129E1,1.130134872E1,-2.811154175E0,2.650388489E0
7.376441229E1,1.127994324E1,-2.875370636E0,2.580483856E0
7.377447329E1,1.123294098E1,-2.659070435E0,2.471360779E0
7.378453329E1,1.156974060E1,-2.143542480E0,2.575693817E0
7.379459429E1,1.210323120E1,-1.478475494E0,2.936443634E0
7.380465567E1,1.235276230E1,-1.150357819E0,3.176843719E0
7.381471567E1,1.289703049E1,-1.492546234E0,3.523073730E0
7.382477667E1,1.327589264E1,-2.415227509E0,3.281176758E0
7.383483767E1,1.281904266E1,-3.175346832E0,1.983375549E0
7.384489767E1,1.260603561E1,-3.702550507E0,1.225501556E0
7.385495867E1,1.264675095E1,-3.943549347E0,7.536827087E-1
7.386501967E1,1.245799347E1,-3.726351013E0,-2.884501648E-1
7.387508067E1,1.211700256E1,-2.900817719E0,-8.578660583E-1
7.388514067E1,1.179247742E1,-1.744023285E0,-7.047344971E-1
7.389520167E1,1.144490021E1,-7.783813477E-1,-2.671943665E-1
7.390526267E1,1.092563004E1,-2.594105530E-1,2.941383362E-1
7.391532267E1,1.039363632E1,-1.386117554E-1,8.312214661E-1
7.392538367E1,1.008408005E1,-2.339634705E-1,1.255738678E0
7.393544467E1,1.004141876E1,-6.310876465E-1,1.570384369E0
7.394550467E1,9.898915100E0,-1.405726776E0,1.489851837E0
7.395556567E1,9.409582672E0,-1.743723907E0,7.212002563E-1
7.396562667E1,9.179810486E0,-1.882485352E0,3.951782227E-2
7.397568667E1,8.886121216E0,-1.976789246E0,-6.634204102E-1
7.398574767E1,8.777147827E0,-1.856738892E0,-1.184187469E0
7.399580867E1,8.797355804E0,-1.670077057E0,-1.108744354E0
7.400586867E1,8.759783936E0,-1.595232697E0,-5.691165161E-1
7.401592967E1,8.704249420E0,-1.572629700E0,2.760260010E-1
7.402599067E1,8.616831207E0,-1.610650635E0,1.425934753E0
7.403605067E1,8.480764160E0,-1.606309662E0,2.488574982E0
7.404611167E1,8.378676453E0,-1.638193359E0,3.434607697E0
7.405617267E1,8.217012634E0,-1.768721924E0,4.111649780E0
7.406623367E1,7.930209045E0,-1.973645782E0,4.206851807E0
7.407629367E1,7.372319183E0,-2.230062561E0,3.506907349E0
7.408635467E1,6.654861145E0,-2.379900970E0,2.209405518E0
7.409641567E1,5.773044891E0,-2.198328552E0,8.678952026E-1
7.410647567E1,5.146148529E0,-1.913620605E0,-3.885919189E-1
7.411653667E1,4.950655060E0,-1.609303436E0,-1.061891785E0
7.412659767E1,4.934937744E0,-1.253942413E0,-1.120569763E0
7.413665767E1,4.960235138E0,-1.098415833E0,-6.670129395E-1
7.414671867E1,5.100942535E0,-1.130598907E0,6.750961304E-2
7.415677967E1,5.294040985E0,-1.321002960E0,9.177415466E-1
7.416683967E1,5.502707062E0,-1.638941803E0,1.700912933E0
7.417690067E1,5.735023956E0,-1.905088348E0,2.240091705E0
7.418696167E1,5.966742096E0,-2.086660767E0,2.255060577E0
7.419702167E1,6.013744354E0,-2.179018707E0,1.421294403E0
7.420708267E1,6.072422333E0,-2.253264313E0,3.128494263E-1
7.421714367E1,6.432124329E0,-2.139800262E0,-5.783972168E-1
7.422720467E1,7.015311584E0,-1.757944336E0,-9.541159058E-1
7.423726467E1,7.708370361E0,-1.333876190E0,-8.247848511E-1
7.424732567E1,8.311166840E0,-1.078806610E0,-3.152444458E-1
7.425738667E1,8.711135101E0,-1.091081085E0,3.351530457E-1
7.426744667E1,8.979227600E0,-1.198258209E0,8.701405334E-1
7.427750767E1,9.366771698E0,-1.341660004E0,1.408870239E0
7.428756867E1,9.617949371E0,-1.509910126E0,1.685944061E0
7.429762867E1,9.550439758E0,-1.742676086E0,1.284778290E0
7.430768967E1,9.714947662E0,-1.954635315E0,7.949967957E-1
7.431775067E1,9.734556885E0,-2.028282166E0,4.830455017E-1
7.432781067E1,9.492510223E0,-2.112407227E0,1.658551025E-1
7.433787167E1,9.393416290E0,-2.134411469E0,-3.143463135E-2
7.434793267E1,9.643246765E0,-2.003284149E0,-6.496490479E-2
7.435799267E1,1.016521133E1,-1.903292084E0,6.885681152E-2
7.436805367E1,1.057191559E1,-1.971400452E0,7.933502197E-2
7.437811467E1,1.106169708E1,-2.066901855E0,-1.013392639E-1
7.438817567E1,1.140717865E1,-2.115401001E0,-6.174659729E-1
7.439823567E1,1.108639572E1,-1.798060913E0,-1.365909576E0
7.440829667E1,1.063014450E1,-1.486259308E0,-1.485061798E0
7.441835767E1,1.038974442E1,-1.553768921E0,-9.349557495E-1
7.442841767E1,1.044857208E1,-1.528621216E0,1.601669312E-2
7.443847867E1,1.061367874E1,-1.210682373E0,1.190474396E0
7.444853967E1,1.096350128E1,-1.257085876E0,2.284399567E0
7.445859967E1,1.126377686E1,-1.539398804E0,2.751278687E0
7.446866067E1,1.097472794E1,-1.898052979E0,2.169288940E0
7.447872167E1,1.061921722E1,-1.919757843E0,7.060816956E-1
7.448878167E1,1.037776932E1,-1.762884064E0,-6.300398254E-1
7.449884267E1,1.015548157E1,-1.656605072E0,-1.386267242E0
7.450890367E1,1.028256729E1,-1.512604523E0,-1.431173859E0
7.451896467E1,1.064765808E1,-1.273252258E0,-8.834628296E-1
7.452902467E1,1.137289993E1,-9.728269958E-1,2.649490356E-2
7.453908567E1,1.225396774E1,-7.719447327E-1,7.397616577E-1
7.454914667E1,1.294552963E1,-8.075706482E-1,1.143771515E0
7.455920667E1,1.323023758E1,-9.183403015E-1,1.110390930E0
7.456926767E1,1.307905197E1,-5.968089294E-1,9.752220154E-1
7.457932867E1,1.299298096E1,4.221221924E-2,1.136736145E0
7.458938867E1,1.307381287E1,3.767665100E-1,1.501228180E0
7.459944967E1,1.324266174E1,6.409671021E-1,1.993255005E0
7.460951067E1,1.329849564E1,8.655001831E-1,2.518063660E0
7.461957067E1,1.295002029E1,7.541317749E-1,2.733016663E0
7.462963167E1,1.234423004E1,4.212240601E-1,2.665207672E0
7.463969267E1,1.168006119E1,7.723937988E-2,2.244282990E0
7.464975367E1,1.104463257E1,-1.788780212E-1,1.782642975E0
7.465981367E1,1.063523392E1,-5.192701721E-1,1.493444366E0
7.466987467E1,1.036774017E1,-8.577163696E-1,1.213227081E0
7.467993567E1,1.010069550E1,-1.134041748E0,9.386979675E-1
7.468999567E1,9.846973114E0,-1.417851562E0,8.478369141E-1
7.470005667E1,9.731862488E0,-1.475032654E0,7.050338745E-1
7.471011767E1,9.830657043E0,-1.172811127E0,7.553292847E-1
7.472017767E1,1.000115250E1,-8.140072632E-1,1.126707001E0
7.473023867E1,9.985734558E0,-6.545887756E-1,1.547332306E0
7.474029967E1,1.001118164E1,-7.545808411E-1,1.865271149E0
7.475036067E1,9.921667786E0,-8.168513489E-1,1.963317261E0
7.476042067E1,9.745334473E0,-1.130898285E0,1.883982239E0
7.477048167E1,9.095386047E0,-1.392105103E0,1.201551361E0
7.478054267E1,8.391849060E0,-1.497785339E0,4.019142151E-1
7.479060267E1,7.922125854E0,-1.604962463E0,-6.107299805E-2
7.480066363E1,7.669151917E0,-1.492695923E0,-1.484912109E-1
7.481072463E1,7.728578339E0,-1.248703308E0,3.020718384E-1
7.482078463E1,7.807015228E0,-1.357077942E0,9.126521301E-1
7.483084563E1,7.747289429E0,-1.544787598E0,1.485660553E0
7.484090663E1,7.513475647E0,-1.530716858E0,1.776655426E0
7.485096762E1,7.335346069E0,-1.484013977E0,1.689536591E0
7.486102762E1,7.158713379E0,-1.365161133E0,1.344204712E0
7.487108862E1,7.000342712E0,-1.259780273E0,1.022673340E0
7.488114962E1,7.065457306E0,-1.288071442E0,8.711883545E-1
7.489120962E1,7.248975677E0,-1.385818176E0,8.771759033E-1
7.490127063E1,7.407795410E0,-1.396296387E0,9.039701843E-1
7.491133163E1,7.631729736E0,-1.483265533E0,1.008901978E0
7.492139163E1,7.786208496E0,-1.577719116E0,9.505233765E-1
7.493145263E1,7.896529083E0,-1.547781372E0,8.672964478E-1
7.494151363E1,8.124355316E0,-1.311572571E0,9.446855164E-1
7.495157462E1,8.393345947E0,-9.601034546E-1,1.088386688E0
7.496163462E1,8.556806030E0,-7.768844604E-1,1.264420624E0
7.497169562E1,8.790919189E0,-6.453080750E-1,1.522933044E0
7.498175662E1,8.959019623E0,-6.767427063E-1,1.722917175E0
7.499181662E1,8.983418884E0,-9.948312378E-1,1.746867371E0
7.500187763E1,8.967551880E0,-1.179397430E0,1.483864288E0
7.501193863E1,9.121581573E0,-9.877958679E-1,1.125808868E0
7.502199863E1,9.451794891E0,-8.969348145E-1,9.068142700E-1
7.503205963E1,9.946965179E0,-8.930429077E-1,6.221063232E-1
7.504212063E1,1.039857605E1,-6.646179199E-1,3.858975220E-1
7.505218063E1,1.064735870E1,-4.971162415E-1,3.106040955E-1
7.506224162E1,1.130060028E1,-5.321434021E-1,9.864486694E-2
7.507230262E1,1.221250397E1,-1.014889526E-1,-2.031275940E-1
7.508236362E1,1.232506989E1,-2.739303589E-2,-3.350033569E-1
7.509242362E1,1.189142166E1,-5.502557373E-1,-5.278024292E-1
7.510248463E1,1.152483398E1,-1.090033264E0,-8.672964478E-1
7.511254563E1,1.093341385E1,-1.515298920E0,-1.152603149E0
7.512260563E1,1.079345490E1,-1.716480560E0,-1.117276611E0
7.513266663E1,1.129476242E1,-1.473535767E0,-9.741741943E-1
7.514272763E1,1.205218735E1,-9.675878906E-1,-6.227050781E-1
7.515278763E1,1.301468582E1,-5.881269836E-1,-4.697232056E-1
7.516284862E1,1.367151993E1,-3.016227722E-1,-2.278262329E-1
7.517290962E1,1.389665176E1,-8.906478882E-2,3.950285339E-1
7.518297062E1,1.393122986E1,-2.148033142E-1,8.699908447E-1
7.519303062E1,1.385668488E1,-6.674620056E-1,1.140478363E0
7.520309163E1,1.361688354E1,-1.238674164E0,1.165626068E0
7.521315263E1,1.300884796E1,-1.467997284E0,4.830455017E-1
7.522321263E1,1.252295837E1,-1.184786224E0,-4.327500916E-1
7.523327363E1,1.236264175E1,-7.810757446E-1,-1.033600616E0
7.524333463E1,1.240365646E1,-3.387455750E-1,-1.490899658E0
7.525339562E1,1.230246689E1,1.832189941E-1,-1.733694763E0
7.526345562E1,1.220666611E1,6.107299805E-1,-1.760788422E0
7.527351662E1,1.225501556E1,9.813592529E-1,-1.548230438E0
7.528357762E1,1.224708206E1,1.311572571E0,-1.210532684E0
7.529363762E1,1.190803711E1,1.398841095E0,-9.012757874E-1
7.530369863E1,1.139191040E1,1.184337158E0,-6.129753113E-1
7.531375963E1,1.085722229E1,9.419911194E-1,-2.276765442E-1
7.532381963E1,1.023496628E1,7.240443420E-1,3.293151855E-2
7.533388063E1,9.610165558E0,4.957690430E-1,2.499801636E-1
7.534394163E1,9.028624878E0,2.149530029E-1,6.056405640E-1
7.535400262E1,8.468339996E0,-4.430786133E-2,9.271719360E-1
7.536406262E1,7.986791382E0,-2.802172852E-1,1.140927429E0
7.537412362E1,7.817194061E0,-3.234773254E-1,1.436412964E0
7.538418462E1,7.920329590E0,-3.218307495E-1,1.688189392E0
7.539424463E1,7.959098969E0,-6.155200195E-1,1.504970398E0
7.540430563E1,7.755821686E0,-4.995112610E-1,7.668553162E-1
7.541436663E1,7.247029724E0,-1.317260742E-1,-6.885681152E-3
7.542442763E1,6.771618347E0,-9.160949707E-2,-5.123844910E-1
7.543448763E1,6.587501221E0,-1.245410156E-1,-5.111869812E-1
7.544454863E1,6.712491302E0,1.493893433E-1,-5.927673340E-2
7.545460962E1,6.826554108E0,4.525090027E-1,5.189707947E-1
7.546466962E1,7.054080963E0,5.703140259E-1,8.888516235E-1
7.547473062E1,7.263794861E0,6.330335999E-1,1.231189728E0
7.548479163E1,7.315287781E0,6.701564026E-1,1.544488220E0
7.549485163E1,7.445966034E0,6.307882690E-1,1.725761261E0
7.550491263E1,7.455995178E0,5.704637146E-1,1.592388611E0
7.551497363E1,7.267237701E0,4.727169800E-1,1.115330658E0
7.552503463E1,7.189549255E0,2.751278687E-1,6.643185425E-1
7.553509463E1,7.236252136E0,1.025367737E-1,2.567161560E-1
7.554515563E1,7.253316650E0,9.026229858E-2,3.757186890E-2
7.555521662E1,7.464976501E0,7.783813477E-2,8.756790161E-2
7.556527662E1,7.880362701E0,7.694000244E-2,2.433938599E-1
7.557533762E1,8.208031311E0,1.157093811E-1,2.034269714E-1
7.558539863E1,8.522976379E0,2.071691895E-1,-2.694396973E-3
7.559545963E1,9.035061493E0,3.338058472E-1,-1.621128845E-1
7.560551963E1,9.391170959E0,4.828958130E-1,-3.305126953E-1
7.561558063E1,9.463919678E0,6.077362061E-1,-5.659730530E-1
7.562564163E1,9.566306763E0,6.021977234E-1,-6.432124329E-1
7.563570163E1,9.767338715E0,6.947053528E-1,-4.586462402E-1
7.564576263E1,9.948312378E0,8.433462524E-1,-2.056723022E-1
7.565582362E1,1.023242157E1,7.768844604E-1,9.684860229E-2
7.566588462E1,1.054871384E1,6.047424316E-1,2.544708252E-1
7.567594462E1,1.071531738E1,5.451663208E-1,1.065783691E-1
7.568600563E1,1.072010742E1,5.441184998E-1,-1.769320679E-1
7.569606663E1,1.060155396E1,5.029541016E-1,-5.421725464E-1
7.570612663E1,1.025367737E1,5.292993164E-1,-8.541238403E-1
7.571618763E1,9.890083466E0,5.740562439E-1,-8.789721680E-1
7.572624863E1,9.683063965E0,5.043013000E-1,-5.498066711E-1
7.573630963E1,9.766141205E0,4.085005188E-1,9.250762939E-2
7.574636963E1,1.012943573E1,3.704795837E-1,1.141226807E0
7.575643062E1,1.073447754E1,2.713856506E-1,2.357297974E0
7.576649162E1,1.124536514E1,-3.951782227E-2,2.843337250E0
7.577655162E1,1.115106125E1,-4.788542175E-1,2.466720428E0
7.578661263E1,1.070558762E1,-8.750802612E-1,1.601968689E0
7.579667363E1,1.026924500E1,-1.094972992E0,9.345066833E-1
7.580673375E1,9.817933502E0,-1.235530701E0,4.215234375E-1
