,ID,label,time,acc_x_pk,acc_x_cn,acc_x_pw,acc_y_pk,acc_y_cn,acc_y_pw,acc_z_pk,acc_z_cn,acc_z_pw
105,105,,27.0803967,-0.2379202904499306,-0.7581072651163008,0.6661135096984664,0.7200787092955229,-0.7581072651163008,0.5813531010035891,-0.2379202904499306,1.617149187593092,-1.2447072599142486
53,53,stairs_up,65.7774277,-0.7169402027963354,0.0335099243103023,0.5022367472843984,-0.2379611153972864,-1.5499268967576956,-0.4642746365538348,-0.2379611153972864,0.4293691295773021,-1.2935284499277744
133,133,,32.6995316,-0.7169197903226574,2.4089013384962232,0.9748343039206672,0.7200787092955229,0.4295209612383955,0.7958863837399492,-0.2379202904499306,1.2212731121415266,-1.4483578965935628
1,1,,55.2795067,-0.7169402027963354,-0.7582084862236964,0.1078785947191219,-0.7169402027963354,-1.5499268967576956,0.0346411291328451,-0.7169402027963354,1.2210875401113008,-1.4732801563886972
225,225,,234.4901733,0.2416205874327588,-0.7572124057188409,1.8018397284430172,-0.7167393309860033,-1.153237624403316,1.0633670171998035,-0.7167393309860033,-0.3611871870343657,-1.3381785817675311
103,103,,26.6790295,-0.7169197903226574,0.0336448857868302,0.3925638778196837,-0.7169197903226574,-1.153983340567866,0.0939810509603003,-0.2379202904499306,1.2212731121415266,-1.2228487353423991
49,49,,64.9698944,-0.2379611153972864,0.4293691295773021,0.1107081315962536,-0.2379611153972864,-1.5499268967576956,-0.4735557803611241,-0.2379611153972864,0.4293691295773021,-1.3541261932581752
163,163,,38.7200203,-0.7169197903226574,0.8253970366899613,0.631306798821836,-0.7169197903226574,-0.362231189664735,7.534174309816778e-05,-0.2379202904499306,0.8253970366899613,-1.1190896832894233
80,80,,71.2282639,-0.2379611153972864,1.6169467453783006,-0.0316633346948476,-0.7169402027963354,-1.945786102024695,-0.6141657559992751,0.2410179720017625,0.8252283348443011,-1.2792942813509751
205,205,,230.5193329,-0.2375593717766222,-1.5492628430877915,0.4440795978581784,-0.7167393309860033,-1.5492628430877915,0.6004859878105034,1.1999805058515214,0.4308632503345859,-1.3611526036154318
34,34,,61.9416466,-0.7169402027963354,0.4293691295773021,0.939919239465881,-0.2379611153972864,-0.362349280956697,0.1851720419709739,-0.7169402027963354,0.8252283348443011,-1.137916389185754
239,239,,237.2684784,-0.2375593717766222,-0.3611871870343657,1.464141649468638,-0.7167393309860033,0.0348380316501098,1.2353725244132523,2.158340424270283,1.2229136877035365,-1.3102520963373676
7,7,,56.4908066,-0.7169402027963354,0.0335099243103023,0.0068108367247228,-0.7169402027963354,-1.5499268967576956,-0.0915098115859864,-0.7169402027963354,1.2210875401113008,-1.2736709960465
171,171,,40.3254776,-0.7169197903226574,1.2212731121415266,1.0857593166745538,0.7200787092955229,0.0336448857868302,0.1023710373241937,-0.2379202904499306,0.4295209612383955,-1.0948145636405275
198,198,,229.1307526,0.2416205874327588,-0.3611871870343657,2.388075962782849,0.2416205874327588,-1.153237624403316,0.9695554581439004,1.1999805058515214,0.8268884690190614,-1.0343234576595066
244,244,,238.2602997,-0.2375593717766222,-0.7572124057188409,0.5075379522063131,-0.7167393309860033,0.0348380316501098,1.2470289235431375,2.158340424270283,0.8268884690190614,-1.4936117093701848
110,110,,28.0838127,-0.2379202904499306,0.4295209612383955,0.6934828824745449,0.7200787092955229,-0.7581072651163008,0.1988334624135255,-0.2379202904499306,2.4089013384962232,-1.423812232415302
91,91,,24.2708206,-0.7169197903226574,0.4295209612383955,0.2386647594732536,-0.2379202904499306,-1.153983340567866,-0.0034334854567052,-0.2379202904499306,1.2212731121415266,-1.269711417983012
83,83,,71.8339081,0.2410179720017625,-0.362349280956697,0.1863492504332827,0.2410179720017625,-0.7582084862236964,-0.1538081430321761,-0.2379611153972864,-0.362349280956697,-1.4331541788444973
129,129,stairs_down,31.896801,-0.7169197903226574,0.4295209612383955,0.8091923730891688,-0.7169197903226574,-1.153983340567866,0.2085626719877461,-0.2379202904499306,2.013025263044658,-1.266812126771758
52,52,,65.5755386,-0.7169402027963354,0.0335099243103023,0.4700148046459877,0.2410179720017625,-1.5499268967576956,-0.4693762010222465,-0.7169402027963354,-0.362349280956697,-1.3780301608782055
89,89,,73.0452118,-0.7169402027963354,0.4293691295773021,1.296204398122758,-0.7169402027963354,0.0335099243103023,0.1460672315926416,0.2410179720017625,1.2210875401113008,-0.913709210114764
8,8,,56.692688,-0.7169402027963354,1.2210875401113008,0.8085393524170882,-0.2379611153972864,-0.362349280956697,0.2672130542222387,-0.7169402027963354,0.8252283348443011,-1.239482198411342
13,13,,57.7021065,0.2410179720017625,-0.7582084862236964,0.3984492576288341,-0.7169402027963354,-1.5499268967576956,-0.1771530920457163,0.2410179720017625,1.2210875401113008,-1.252605620017258
59,59,,66.9887238,-0.2379611153972864,-1.1540676914906962,0.0323373288106345,0.2410179720017625,-1.1540676914906962,-0.1095062837406528,-0.2379611153972864,0.4293691295773021,-1.3336613939499269
250,250,,239.4504852,-0.2375593717766222,-0.7572124057188409,0.9002117450440495,-0.2375593717766222,-0.3611871870343657,1.0505747523731843,5.033420179526569,1.6189389063880115,-1.46558999145274
131,131,,32.2981644,0.7200787092955229,-0.362231189664735,0.7955507939969734,0.7200787092955229,-0.362231189664735,0.3373924885825405,0.241079209422796,2.804777413947788,-1.3854490919242328
17,17,,58.5096397,-0.2379611153972864,-0.7582084862236964,0.1948594127121484,0.2410179720017625,-0.362349280956697,-0.2017154377401431,-0.2379611153972864,0.4293691295773021,-1.0630396866013472
166,166,,39.3220673,-0.7169197903226574,0.0336448857868302,0.5455800299930854,-0.7169197903226574,-0.362231189664735,-0.3900073090524395,-0.2379202904499306,0.4295209612383955,-1.1495472614996054
72,72,,69.6131973,-0.7169402027963354,-0.362349280956697,0.7586324315177405,-0.7169402027963354,-0.362349280956697,-0.0551402857301332,-0.7169402027963354,0.0335099243103023,-1.1748439122747212
267,267,,242.8250427,-0.2375593717766222,0.0348380316501098,0.5369352044877165,-0.7167393309860033,-1.153237624403316,0.8513590133962393,-0.2375593717766222,-0.7572124057188409,-1.4093384671574396
134,134,,32.9002151,0.7200787092955229,-1.153983340567866,0.704356147204276,0.7200787092955229,-0.362231189664735,0.5546606536182102,-0.2379202904499306,0.8253970366899613,-1.421994191615915
237,237,,236.8717346,-0.2375593717766222,-0.7572124057188409,1.501376441588962,-0.7167393309860033,-1.153237624403316,0.9861337699010434,4.075060261107807,1.2229136877035365,-1.2262269402585315
228,228,,235.0852814,-0.2375593717766222,-0.3611871870343657,1.3016541725299668,-0.2375593717766222,0.4308632503345859,1.6950829375712573,-0.7167393309860033,0.0348380316501098,-1.1231034925700458
260,260,,241.4348145,-0.2375593717766222,-0.3611871870343657,0.5845603756719112,0.7208005466421399,-0.3611871870343657,1.070717250659445,0.7208005466421399,0.0348380316501098,-1.2042645562417011
63,63,,67.796257,0.2410179720017625,-1.1540676914906962,0.6159370298949695,0.2410179720017625,-1.1540676914906962,-0.0258753985327908,-0.7169402027963354,-0.362349280956697,-1.2865803483639973
54,54,,65.9793091,-0.7169402027963354,0.4293691295773021,0.7745806860446298,0.7199970594008113,0.4293691295773021,0.4532910669837994,-0.2379611153972864,0.8252283348443011,-1.2804740664200578
107,107,,27.4817638,-0.7169197903226574,1.617149187593092,0.5602081069619462,0.7200787092955229,0.0336448857868302,0.6457702425294114,-0.7169197903226574,2.013025263044658,-1.2150801358099923
50,50,,65.1717758,-0.7169402027963354,0.0335099243103023,0.4805172739225458,0.7199970594008113,-1.1540676914906962,-0.2962710033820928,-0.7169402027963354,1.2210875401113008,-1.2977835624490024
240,240,,237.4668427,-0.2375593717766222,-1.5492628430877915,0.894560518042489,-0.2375593717766222,-0.3611871870343657,1.15766408184795,4.075060261107807,0.8268884690190614,-1.5315865053854034
174,174,,40.9275284,-0.7169197903226574,-0.362231189664735,0.4636559751241396,-0.7169197903226574,-0.7581072651163008,-0.2820646895967644,-0.7169197903226574,0.8253970366899613,-1.2489042420834162
241,241,,237.6652069,0.2416205874327588,-0.7572124057188409,1.6690062296312296,-0.2375593717766222,-0.3611871870343657,1.337574712043336,-0.2375593717766222,0.8268884690190614,-1.529228824901646
189,189,walking,227.3431091,-0.2375593717766222,-0.7572124057188409,1.3322350536224263,-0.7167393309860033,0.4308632503345859,1.5613681227009375,2.158340424270283,0.4308632503345859,-1.0996589774528556
14,14,,57.9039879,0.2410179720017625,-1.1540676914906962,0.525521265401387,-0.7169402027963354,-1.5499268967576956,-0.3664390712685491,0.2410179720017625,0.8252283348443011,-1.04157422609337
207,207,,230.9160614,-0.2375593717766222,-1.5492628430877915,1.0987668132207349,-0.2375593717766222,-1.153237624403316,0.976372306992304,2.6375203834796643,0.0348380316501098,-1.2170327484087862
187,187,,226.9463806,-0.2375593717766222,-0.7572124057188409,1.649742639016146,-0.7167393309860033,-0.7572124057188409,1.061354042189566,-0.7167393309860033,0.4308632503345859,-1.3382832664328896
219,219,,233.2976379,0.7208005466421399,-0.7572124057188409,1.6198913046794414,0.7208005466421399,-1.153237624403316,0.8728082672740349,1.1999805058515214,0.4308632503345859,-1.2021726689551129
169,169,,39.924118,-0.7169197903226574,-0.362231189664735,0.2627243525419033,0.241079209422796,-1.153983340567866,-0.5614279172784085,-0.2379202904499306,0.0336448857868302,-1.4283311157075749
58,58,,66.7868423,-0.7169402027963354,-0.362349280956697,0.9312961739798828,-0.7169402027963354,-1.1540676914906962,0.0937330177356582,0.7199970594008113,1.6169467453783006,-1.0083140286722554
218,218,,233.0992737,-0.2375593717766222,-1.153237624403316,1.473543036248116,-0.2375593717766222,-0.3611871870343657,1.4803356972896986,1.1999805058515214,0.4308632503345859,-1.2554418764641473
48,48,,64.768013,-0.7169402027963354,-0.7582084862236964,0.5991454619636896,-0.2379611153972864,-1.1540676914906962,-0.1622780771215968,-0.2379611153972864,0.8252283348443011,-1.3104952250032162
88,88,,72.8433304,-0.7169402027963354,-0.362349280956697,0.5682386204191663,-0.2379611153972864,-1.5499268967576956,-0.2239205628976562,0.7199970594008113,0.8252283348443011,-1.301997059614276
235,235,,236.4750214,0.7208005466421399,-0.7572124057188409,1.455976721419722,-0.2375593717766222,-1.5492628430877915,0.3483759987385746,4.075060261107807,1.2229136877035365,-1.4138987369331577
252,252,,239.8472137,0.7208005466421399,-0.7572124057188409,1.6976642726780071,-0.2375593717766222,-0.3611871870343657,1.2060235360732805,6.950140016364094,2.0149641250724875,-1.491131610510667
21,21,,59.3171692,0.7199970594008113,0.0335099243103023,0.8455155854895703,-0.7169402027963354,-0.7582084862236964,0.0284542196556642,-0.2379611153972864,0.4293691295773021,-1.2249538758063363
57,57,,66.5849609,-0.7169402027963354,2.0128059506452995,0.8688483722984373,-0.7169402027963354,-0.7582084862236964,0.095452227304766,0.7199970594008113,2.4086651559123,-0.979928452622118
203,203,,230.1225891,-0.7167393309860033,-0.7572124057188409,2.259885403674669,-0.7167393309860033,-0.3611871870343657,1.694528795917346,0.7208005466421399,0.8268884690190614,-1.4954607099664223
160,160,,38.1179695,-0.7169197903226574,0.0336448857868302,0.7395316889483247,-0.2379202904499306,-0.7581072651163008,-0.2254076991538595,-0.7169197903226574,1.2212731121415266,-0.938110471245187
191,191,,227.7398376,0.7208005466421399,-0.3611871870343657,1.7191852497028903,-0.2375593717766222,-0.7572124057188409,0.5235546210007311,2.158340424270283,0.4308632503345859,-1.2033435639644003
257,257,,240.839035,-0.2375593717766222,-1.153237624403316,1.2299978436107442,-0.2375593717766222,0.0348380316501098,1.167997335123602,-0.2375593717766222,1.2229136877035365,-1.4556109669584074
149,149,,35.9104576,-0.7169197903226574,0.8253970366899613,0.8370446314927057,-0.7169197903226574,-1.153983340567866,0.3640283902049964,-0.7169197903226574,-0.362231189664735,-0.9705350161322236
130,130,,32.0974808,-0.7169197903226574,0.4295209612383955,0.7824152957979513,0.7200787092955229,0.8253970366899613,0.7650930473149464,0.241079209422796,2.4089013384962232,-1.3717689693719677
151,151,stairs_down,36.3118248,0.7200787092955229,0.4295209612383955,0.9747040589730868,0.7200787092955229,-0.362231189664735,0.3292375912870405,-0.2379202904499306,0.0336448857868302,-1.1154690601171338
99,99,,25.8762932,-0.7169197903226574,-0.7581072651163008,0.6271811043624786,0.7200787092955229,0.0336448857868302,0.549114772745256,2.6360767087864305,0.8253970366899613,-1.2988679874504094
87,87,,72.6414413,0.2410179720017625,0.0335099243103023,0.0958703038988065,0.2410179720017625,-1.1540676914906962,-0.3186846341977105,-0.7169402027963354,0.0335099243103023,-1.3687592968872544
214,214,,232.3058014,0.2416205874327588,-0.3611871870343657,1.4058168825986608,-0.2375593717766222,-0.7572124057188409,1.1763945256195003,2.158340424270283,1.2229136877035365,-0.857549122583003
121,121,,30.2913322,-0.7169197903226574,1.617149187593092,0.6165653116309587,-0.7169197903226574,-0.7581072651163008,0.3782912299446042,-0.2379202904499306,0.4295209612383955,-1.466232580152826
272,272,,243.8180237,-0.2375593717766222,-1.5492628430877915,0.1381306945628529,0.7208005466421399,0.0348380316501098,1.088552624747844,1.679160465060902,0.0348380316501098,-1.5778618211145006
20,20,,59.115284,-0.7169402027963354,-1.5499268967576956,0.0821642269972605,-0.7169402027963354,-1.5499268967576956,-0.3953961232824335,-0.7169402027963354,-0.7582084862236964,-1.284597226661979
188,188,,227.1447449,-0.2375593717766222,-0.7572124057188409,0.9993592156214692,0.7208005466421399,-0.7572124057188409,0.9181286404817104,2.158340424270283,0.8268884690190614,-1.091805199375923
71,71,,69.4113235,-0.7169402027963354,1.6169467453783006,0.8233373826621392,-0.2379611153972864,0.0335099243103023,0.2414954214265138,-0.7169402027963354,0.4293691295773021,-1.2578611211460884
106,106,,27.2810802,-0.2379202904499306,0.0336448857868302,0.3517788151953737,-0.7169197903226574,-1.153983340567866,0.129839531810682,-0.2379202904499306,1.617149187593092,-1.3479586248875264
270,270,,243.4201355,-0.7167393309860033,-0.7572124057188409,0.8299342356690749,-0.7167393309860033,-1.153237624403316,0.8820121394197157,-0.2375593717766222,0.4308632503345859,-1.4137860173701784
102,102,,26.4783459,-0.7169197903226574,-0.362231189664735,0.6700955011551702,0.7200787092955229,0.0336448857868302,0.4504071423354859,0.7200787092955229,1.2212731121415266,-1.170707526872229
