"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.170704342E1,7.510481873E0,-3.836821289E0,1.171912994E0
4.171710342E1,7.634573822E0,-3.973786469E0,1.294358368E0
4.172716442E1,7.671097870E0,-3.981420593E0,1.513203278E0
4.173722442E1,7.757468262E0,-3.900139618E0,1.744322662E0
4.174728442E1,8.029302979E0,-3.843557281E0,1.666933594E0
4.175734542E1,8.453371124E0,-3.467688904E0,1.158890076E0
4.176740542E1,8.841663666E0,-3.083288269E0,7.051835632E-1
4.177746542E1,9.016949158E0,-2.665956116E0,4.411326599E-1
4.178752642E1,9.047934723E0,-2.385888519E0,4.785548401E-1
4.179758642E1,9.077423401E0,-2.154170380E0,5.261558533E-1
4.180764642E1,9.298214264E0,-1.911974030E0,6.237528992E-1
4.181770742E1,9.406888275E0,-1.667083282E0,7.954458618E-1
4.182776742E1,9.272168427E0,-1.752106476E0,7.872129822E-1
4.183782742E1,9.174870758E0,-2.092348938E0,8.508306885E-1
4.184788842E1,9.132059784E0,-2.471360779E0,9.605525208E-1
4.185794842E1,9.194929047E0,-2.965333557E0,1.120420074E0
4.186800842E1,9.365873566E0,-3.410807190E0,1.432221680E0
4.187806942E1,9.508676605E0,-3.764371948E0,1.689386902E0
4.188812942E1,9.541458435E0,-4.206702118E0,1.764530640E0
4.189818942E1,9.454189911E0,-4.738246765E0,1.880988464E0
4.190825042E1,9.367220764E0,-5.147944794E0,2.163900146E0
4.191831042E1,9.265582123E0,-5.420228577E0,2.445015564E0
4.192837042E1,9.211095428E0,-5.715265045E0,2.693049774E0
4.193843142E1,9.110354919E0,-6.000272369E0,2.950664062E0
4.194849142E1,9.114695892E0,-6.311026154E0,3.278482361E0
4.195855142E1,9.174571381E0,-6.581363983E0,3.409759369E0
4.196861242E1,9.267827454E0,-6.894662476E0,3.386407928E0
4.197867242E1,9.313183136E0,-7.008425903E0,3.382216644E0
4.198873242E1,9.526788940E0,-6.900350647E0,3.302133179E0
4.199879342E1,9.882449341E0,-6.644532623E0,3.213667145E0
4.200885342E1,1.013811768E1,-6.156248016E0,3.064726868E0
4.201891342E1,1.026729904E1,-5.654641113E0,2.850222931E0
4.202897442E1,1.025292892E1,-5.379064178E0,2.655328217E0
4.203903442E1,1.012674133E1,-5.236859894E0,2.420616302E0
4.204909442E1,9.939780121E0,-5.125341797E0,2.206711121E0
4.205915542E1,9.808503113E0,-5.062771912E0,1.922003174E0
4.206921542E1,9.724827118E0,-5.076393585E0,1.598226471E0
4.207927542E1,9.544901276E0,-4.989424438E0,1.319206696E0
4.208933642E1,9.390123138E0,-4.886737976E0,1.150657196E0
4.209939642E1,9.301507416E0,-4.791985016E0,9.921368408E-1
4.210945642E1,9.293873291E0,-4.660109253E0,9.363029480E-1
4.211951742E1,9.357790375E0,-4.634063416E0,1.008901978E0
4.212957742E1,9.378447418E0,-4.685406647E0,1.151405640E0
4.213963742E1,9.369017029E0,-4.622537384E0,1.351838837E0
4.214969842E1,9.237889709E0,-4.654720459E0,1.579665070E0
4.215975842E1,9.120533752E0,-4.769980774E0,1.751507721E0
4.216981842E1,9.013356628E0,-4.721032562E0,1.930385742E0
4.217987942E1,8.843759308E0,-4.622537384E0,2.015858002E0
4.218993942E1,8.590186615E0,-4.614304504E0,2.031126251E0
4.219999942E1,8.189020844E0,-4.664150848E0,2.064656525E0
4.221006042E1,7.774682465E0,-4.674329681E0,2.069745941E0
4.222012042E1,7.399562531E0,-4.613106995E0,1.968556366E0
4.223018042E1,7.120393066E0,-4.616549835E0,1.837429047E0
4.224024142E1,6.976991272E0,-4.646038513E0,1.740879822E0
4.225030142E1,6.858886871E0,-4.497696991E0,1.736538849E0
4.226036142E1,6.620432739E0,-4.346361694E0,1.704355774E0
4.227042242E1,6.427933044E0,-4.274511108E0,1.732048187E0
4.228048242E1,6.327491913E0,-4.209396515E0,1.720971222E0
4.229054200E1,6.228098602E0,-4.044439545E0,1.721270599E0
4.230060300E1,6.053860931E0,-3.873345337E0,1.639390869E0
4.231066300E1,5.976471863E0,-3.842210083E0,1.509760437E0
4.232072400E1,5.893244934E0,-3.889811096E0,1.516346741E0
4.233078400E1,5.799689484E0,-3.979774017E0,1.609902191E0
4.234084400E1,5.734425201E0,-4.058061218E0,1.664239197E0
4.235090500E1,5.710025940E0,-4.147874451E0,1.838476868E0
4.236096500E1,5.822591858E0,-4.239933014E0,2.097737732E0
4.237102500E1,6.154601440E0,-4.353846130E0,2.354154510E0
4.238108600E1,6.699618073E0,-4.295018463E0,2.622396698E0
4.239114600E1,7.073690186E0,-4.187541962E0,2.740650787E0
4.240120600E1,7.461533661E0,-4.209845581E0,2.697390747E0
4.241126700E1,7.859256592E0,-4.188589783E0,2.565814362E0
4.242132700E1,8.138276367E0,-4.144880676E0,2.401456146E0
4.243138700E1,8.465196533E0,-4.142934723E0,2.262844391E0
4.244144800E1,8.841813354E0,-4.208498383E0,2.144141235E0
4.245150800E1,9.085955658E0,-4.249662781E0,2.139800262E0
4.246156800E1,9.300908661E0,-4.370611267E0,2.138902130E0
4.247162900E1,9.489815826E0,-4.640949097E0,2.067201233E0
4.248168900E1,9.683213654E0,-4.810546417E0,2.013612671E0
4.249174900E1,9.934241638E0,-4.912035370E0,1.853595428E0
4.250181000E1,1.032133667E1,-5.173541565E0,1.559307404E0
4.251187000E1,1.059826080E1,-5.693260803E0,1.413959656E0
4.252193000E1,1.072699310E1,-6.255341949E0,1.440304871E0
4.253199100E1,1.089344696E1,-6.755002899E0,1.694626007E0
4.254205100E1,1.098834961E1,-7.137008514E0,2.003583527E0
4.255211100E1,1.083042801E1,-7.435487823E0,2.268831940E0
4.256217200E1,1.073283096E1,-7.555687866E0,2.467917938E0
4.257223200E1,1.084569626E1,-7.489076385E0,2.363734589E0
4.258229200E1,1.101963455E1,-7.572303314E0,1.913171539E0
4.259235300E1,1.113220047E1,-7.876470795E0,1.271006927E0
4.260241300E1,1.114537308E1,-8.095315704E0,7.424560547E-1
4.261247300E1,1.108250381E1,-8.142168274E0,5.150788879E-1
4.262253400E1,1.104568039E1,-8.084388428E0,5.005590820E-1
4.263259400E1,1.107921066E1,-8.011939087E0,7.896080017E-1
4.264265400E1,1.084419937E1,-7.858508148E0,1.414558411E0
4.265271500E1,1.015114059E1,-7.374863892E0,2.153721313E0
4.266277500E1,9.221274261E0,-6.839427338E0,2.799777832E0
4.267283500E1,8.554111633E0,-6.372398529E0,3.354524231E0
4.268289600E1,8.203840027E0,-5.990542603E0,3.617227936E0
4.269295600E1,7.958051147E0,-5.967490540E0,3.421584778E0
4.270301600E1,7.794890442E0,-6.158643036E0,2.833757172E0
4.271307700E1,7.810757446E0,-6.151457977E0,2.328557739E0
4.272313700E1,7.530989227E0,-6.163732452E0,1.916464691E0
4.273319700E1,7.229366455E0,-6.165678406E0,1.320553894E0
4.274325800E1,7.053033142E0,-5.961053925E0,8.545729065E-1
4.275331800E1,6.872059479E0,-5.659730530E0,5.050497437E-1
4.276337800E1,6.709497528E0,-5.325026550E0,5.927673340E-2
4.277343900E1,6.613996124E0,-5.008434906E0,-4.613406372E-1
4.278349900E1,6.641089783E0,-4.755161591E0,-1.014739838E0
4.279355900E1,6.766678619E0,-4.587959290E0,-1.281784515E0
4.280362000E1,6.825057220E0,-4.296515350E0,-1.111588440E0
4.281368000E1,6.903643799E0,-3.987557831E0,-7.331753540E-1
4.282374100E1,6.928492126E0,-3.875141602E0,-3.294648743E-1
4.283380100E1,6.725663910E0,-3.961961060E0,-6.451583862E-2
4.284386100E1,6.394103394E0,-4.051025848E0,1.701960754E-1
4.285392200E1,6.210135956E0,-3.992048492E0,4.044589233E-1
4.286398200E1,6.241570587E0,-3.760180664E0,6.601272583E-1
4.287404200E1,6.211483154E0,-3.385809174E0,8.149053955E-1
4.288410300E1,6.252198486E0,-3.094215546E0,9.542655945E-1
4.289416300E1,6.426885223E0,-2.944975891E0,1.048120422E0
4.290422300E1,6.615642700E0,-2.727927246E0,1.215921478E0
4.291428400E1,6.622827759E0,-2.646496582E0,1.372795258E0
4.292434400E1,6.607559509E0,-2.681074677E0,1.427431641E0
4.293440400E1,6.473438416E0,-2.833158417E0,1.465153198E0
4.294446500E1,6.389912109E0,-3.006947021E0,1.445693665E0
4.295452500E1,6.552773438E0,-3.068618774E0,1.319805450E0
4.296458500E1,6.788682861E0,-2.931354218E0,1.097068634E0
4.297464600E1,7.006929016E0,-2.786455536E0,1.022972717E0
4.298470600E1,7.203170929E0,-2.789898376E0,1.044078827E0
4.299476600E1,7.352111206E0,-2.914738770E0,9.550140381E-1
4.300482700E1,7.501500549E0,-3.063529358E0,8.000862122E-1
4.301488700E1,7.605983276E0,-3.187172241E0,7.363188171E-1
4.302494700E1,7.758366394E0,-3.304079132E0,7.866142273E-1
4.303500800E1,8.024063873E0,-3.344794464E0,1.025667114E0
4.304506800E1,8.272996216E0,-3.376528473E0,1.351389771E0
4.305512800E1,8.491092682E0,-3.307821350E0,1.607956238E0
4.306518900E1,8.800798645E0,-3.060086517E0,1.796713715E0
4.307524900E1,9.225914612E0,-2.722987518E0,1.891616364E0
4.308530900E1,9.629026337E0,-2.382295990E0,1.873204651E0
4.309537000E1,9.798473969E0,-2.225272522E0,1.604363708E0
4.310543000E1,9.577683105E0,-2.166893921E0,1.256187744E0
4.311549000E1,9.289382629E0,-2.065704346E0,1.062191162E0
4.312555100E1,9.191336517E0,-2.082469482E0,1.132095795E0
4.313561100E1,9.257049866E0,-2.066752167E0,1.440005493E0
4.314567100E1,9.366771698E0,-2.143692169E0,1.843266907E0
4.315573200E1,9.632768555E0,-2.431842957E0,2.071392517E0
4.316579200E1,9.831555176E0,-2.733465729E0,2.161954193E0
4.317585200E1,1.004141876E1,-3.144061890E0,2.152523804E0
4.318591300E1,1.030067963E1,-3.614234161E0,2.127525787E0
4.319597300E1,1.062176193E1,-3.794160004E0,2.152823181E0
4.320603300E1,1.091784622E1,-3.704496460E0,2.253563690E0
4.321609400E1,1.098610428E1,-3.862867126E0,2.313888245E0
4.322615400E1,1.099284027E1,-4.361180878E0,2.394570465E0
4.323621500E1,1.082039886E1,-4.794080658E0,2.492766266E0
4.324627500E1,1.060050613E1,-5.219645691E0,2.593057709E0
4.325633500E1,1.043674667E1,-5.803132324E0,2.572400665E0
4.326639600E1,1.027942383E1,-6.328988800E0,2.724783783E0
4.327645600E1,9.962083740E0,-6.673572235E0,2.997516632E0
4.328651587E1,9.727371826E0,-6.840475159E0,3.423381042E0
4.329657687E1,9.644893341E0,-6.780899048E0,3.792513428E0
4.330663687E1,9.727671204E0,-6.537804565E0,3.945794678E0
4.331669687E1,9.823621674E0,-6.079158325E0,3.945046234E0
4.332675787E1,9.904004517E0,-5.463488617E0,3.785478058E0
4.333681787E1,9.960886230E0,-5.083428955E0,3.150648193E0
4.334687787E1,9.968071289E0,-4.874313812E0,2.333647156E0
4.335693887E1,9.680818634E0,-4.756359100E0,1.747017059E0
4.336699887E1,9.307494965E0,-4.724924469E0,1.287772064E0
4.337705887E1,8.946745148E0,-4.632566528E0,8.131091309E-1
4.338711987E1,8.645272064E0,-4.522545319E0,5.010081482E-1
4.339717987E1,8.506061554E0,-4.511917419E0,3.270698547E-1
4.340723987E1,8.392747192E0,-4.556674347E0,2.195933533E-1
4.341730088E1,8.260422363E0,-4.697381744E0,1.510359192E-1
4.342736088E1,7.964038696E0,-4.920867004E0,1.143621826E-1
4.343742088E1,7.590265961E0,-5.098547516E0,7.229965210E-2
4.344748188E1,7.510332184E0,-5.081932068E0,1.800755310E-1
4.345754188E1,7.646099854E0,-4.978048096E0,4.448748779E-1
4.346760188E1,7.660469971E0,-4.890779572E0,6.298901367E-1
4.347766287E1,7.602989502E0,-4.852608948E0,8.821156311E-1
4.348772287E1,7.448510742E0,-4.721481628E0,1.201102295E0
4.349778287E1,7.314838715E0,-4.625980225E0,1.510957947E0
4.350784387E1,7.339986420E0,-4.505480804E0,1.750759277E0
4.351790387E1,7.403903503E0,-4.299359436E0,1.957479401E0
4.352796387E1,7.444918213E0,-4.105811920E0,2.079775085E0
4.353802487E1,7.541317749E0,-3.988306274E0,2.106419678E0
4.354808487E1,7.557783508E0,-3.938010864E0,2.118095398E0
4.355814487E1,7.472161560E0,-4.008813629E0,2.029180298E0
4.356820587E1,7.363038483E0,-3.890559540E0,1.762584686E0
4.357826587E1,7.275171204E0,-3.654949493E0,1.568887482E0
4.358832688E1,7.357050934E0,-3.462000732E0,1.412313080E0
4.359838688E1,7.539970551E0,-3.245251465E0,1.344653778E0
4.360844688E1,7.545958099E0,-3.271297302E0,1.371148682E0
4.361850788E1,7.355404358E0,-3.346141663E0,1.340911560E0
4.362856788E1,6.943011932E0,-3.743565216E0,1.424737244E0
4.363862788E1,6.518494720E0,-4.314927063E0,1.495839386E0
4.364868887E1,6.190227356E0,-4.704267426E0,1.472637634E0
4.365874887E1,5.980513458E0,-4.982838135E0,1.507066040E0
4.366880887E1,6.128405914E0,-5.256319427E0,1.606309662E0
4.367886987E1,6.345903625E0,-5.455405426E0,1.706152039E0
4.368892987E1,6.683302002E0,-5.460345154E0,1.948498077E0
4.369898987E1,7.085964661E0,-5.432952118E0,2.307751007E0
4.370905087E1,7.530390472E0,-5.457800446E0,2.441273346E0
4.371911087E1,8.088729401E0,-5.340743866E0,2.619402924E0
4.372917087E1,8.372688904E0,-5.243895264E0,2.798131256E0
4.373923187E1,8.747359772E0,-5.386398926E0,2.787952423E0
4.374929187E1,9.292226715E0,-5.256618805E0,2.584375763E0
4.375935187E1,9.717043304E0,-5.075794830E0,2.133663025E0
4.376941288E1,9.975855103E0,-5.125491486E0,1.664089508E0
4.377947288E1,1.009321106E1,-5.274431763E0,1.308129730E0
4.378953288E1,1.022104523E1,-5.433999939E0,1.105600891E0
4.379959388E1,1.029918274E1,-5.698200531E0,1.018931122E0
4.380965388E1,1.047970734E1,-6.177952881E0,1.090033264E0
4.381971388E1,1.070468948E1,-6.620133362E0,1.263372803E0
4.382977488E1,1.083985840E1,-7.015760651E0,1.397344208E0
4.383983488E1,1.100541412E1,-7.500752106E0,1.607207794E0
4.384989488E1,1.115974319E1,-7.849377136E0,1.586999817E0
4.385995587E1,1.136631363E1,-8.142168274E0,1.420545959E0
4.387001587E1,1.164982407E1,-8.567433929E0,1.405726776E0
4.388007687E1,1.173320068E1,-8.706644440E0,1.627715149E0
4.389013687E1,1.142169846E1,-8.477920074E0,2.171384583E0
4.390019687E1,1.090676926E1,-8.117769012E0,2.935695190E0
4.391025787E1,1.044258453E1,-7.714058533E0,3.650458832E0
4.392031787E1,9.879156189E0,-6.944957886E0,4.020938416E0
4.393037787E1,9.361831970E0,-6.212980042E0,3.956123199E0
4.394043887E1,8.781488800E0,-5.753285980E0,3.430266724E0
4.395049887E1,8.353079681E0,-5.444927216E0,2.711012421E0
4.396055887E1,8.109536133E0,-5.323829041E0,2.221979370E0
4.397061988E1,7.794441376E0,-5.477858734E0,1.832788696E0
4.398067988E1,7.411837006E0,-5.743705902E0,1.510808258E0
4.399073988E1,7.191495209E0,-5.961652679E0,1.307231598E0
4.400080088E1,7.096891937E0,-5.813011780E0,1.203946381E0
4.401086088E1,7.105124817E0,-5.380411377E0,9.639953613E-1
4.402092088E1,7.099436646E0,-4.938979340E0,6.623725891E-1
4.403098187E1,7.178472290E0,-4.568200378E0,4.584965515E-1
4.404104187E1,7.225773926E0,-4.257147217E0,3.655398560E-1
4.405110187E1,7.061565399E0,-4.165687408E0,2.275268555E-1
4.406116287E1,6.692133636E0,-4.352498932E0,-8.457412720E-2
4.407122287E1,6.410569153E0,-4.438420258E0,-3.037184143E-1
4.408128287E1,6.199657745E0,-4.463717651E0,-3.077600098E-1
4.409134387E1,6.049070892E0,-4.524940338E0,-2.613565063E-1
4.410140387E1,6.164480896E0,-4.554878082E0,8.981323242E-3
4.411146387E1,6.411766663E0,-4.486021271E0,4.076023865E-1
4.412152487E1,6.667434998E0,-4.299509125E0,7.336244202E-1
4.413158487E1,6.973398743E0,-4.027075653E0,9.280700684E-1
4.414164588E1,7.219037933E0,-3.744463348E0,1.062340851E0
4.415170588E1,7.402107239E0,-3.572471008E0,1.126257935E0
4.416176588E1,7.583829346E0,-3.469036102E0,1.171014862E0
4.417182688E1,7.594906311E0,-3.434607697E0,1.207987976E0
4.418188688E1,7.471862183E0,-3.604953461E0,1.222657471E0
4.419194688E1,7.330106964E0,-3.926634521E0,1.262923737E0
4.420200787E1,7.363188171E0,-4.026925964E0,1.341061249E0
4.421206787E1,7.269483032E0,-4.074526978E0,1.353186035E0
4.422212787E1,7.048841858E0,-4.301305389E0,1.405427399E0
4.423218887E1,6.829248505E0,-4.516707458E0,1.308878174E0
4.424224887E1,6.726112976E0,-4.544848938E0,1.278191986E0
4.425230887E1,6.767876129E0,-4.457281036E0,1.182241516E0
4.426236987E1,6.915020142E0,-4.290378113E0,1.035696259E0
4.427242987E1,7.149282990E0,-4.131259003E0,8.655001831E-1
4.428248987E1,7.380102997E0,-3.992647247E0,6.491999817E-1
4.429255079E1,7.547754364E0,-3.839066620E0,4.435276794E-1
4.430261079E1,7.748636627E0,-3.753744049E0,2.459385681E-1
4.431267079E1,7.925269318E0,-3.652404785E0,1.010398865E-1
4.432273179E1,8.130492554E0,-3.560495911E0,4.430786133E-2
4.433279179E1,8.333171082E0,-3.486849060E0,1.507365417E-1
4.434285179E1,8.533155212E0,-3.436104584E0,3.457809448E-1
4.435291279E1,8.554111633E0,-3.382665710E0,5.980064392E-1
4.436297279E1,8.446784821E0,-3.395389252E0,8.792715454E-1
4.437303379E1,8.392447815E0,-3.523073730E0,9.460327148E-1
4.438309379E1,8.366551666E0,-3.568429413E0,8.240364075E-1
4.439315379E1,8.449928284E0,-3.509452057E0,6.749464417E-1
4.440321479E1,8.551117859E0,-3.422482910E0,5.842350769E-1
4.441327479E1,8.580606537E0,-3.431164856E0,6.423143005E-1
4.442333479E1,8.663833466E0,-3.543581085E0,7.598199463E-1
4.443339579E1,8.795110474E0,-3.728895721E0,8.967851257E-1
4.444345579E1,8.961264954E0,-3.919748840E0,1.074465637E0
4.445351579E1,9.271270294E0,-4.071533203E0,1.271306305E0
4.446357679E1,9.464518433E0,-4.057462463E0,1.404978333E0
4.447363679E1,9.600286102E0,-4.125570831E0,1.435215454E0
4.448369679E1,9.699679413E0,-4.399501190E0,1.396446075E0
4.449375779E1,9.739496613E0,-4.697381744E0,1.390159149E0
4.450381779E1,9.879156189E0,-4.985382843E0,1.404978333E0
4.451387779E1,1.012195129E1,-5.262157288E0,1.506467285E0
4.452393879E1,1.045934967E1,-5.597010956E0,1.628912659E0
4.453399879E1,1.078477295E1,-5.970933380E0,1.721270599E0
4.454405879E1,1.105526047E1,-6.263125763E0,1.958078156E0
4.455411979E1,1.097173416E1,-6.314918060E0,2.214794312E0
4.456417979E1,1.067744614E1,-6.108647003E0,2.439028015E0
4.457423979E1,1.051653076E1,-6.005212097E0,2.636018372E0
4.458430079E1,1.020936951E1,-6.051166534E0,2.711311798E0
4.459436079E1,9.798923035E0,-6.104455719E0,2.815944214E0
4.460442179E1,9.399104462E0,-6.188131714E0,2.922522583E0
4.461448179E1,9.120084686E0,-6.099965057E0,3.044369202E0
4.462454179E1,8.907676392E0,-5.702242126E0,3.062032471E0
4.463460279E1,8.940009155E0,-5.215753784E0,2.758463745E0
4.464466279E1,9.008267212E0,-4.975952454E0,2.248923340E0
4.465472279E1,9.145531769E0,-4.855453033E0,1.765129395E0
4.466478379E1,9.258397064E0,-4.763693848E0,1.356030121E0
4.467484379E1,9.129814453E0,-4.644691315E0,1.071022797E0
4.468490379E1,8.925339661E0,-4.483626251E0,7.985893250E-1
4.469496479E1,8.788374481E0,-4.359983368E0,5.562432861E-1
4.470502479E1,8.486302643E0,-4.302951965E0,3.478765869E-1
4.471508479E1,8.264613647E0,-4.480782166E0,2.201921082E-1
4.472514579E1,8.144413605E0,-4.773722992E0,2.588117981E-1
4.473520579E1,7.844138031E0,-5.100493469E0,3.659889221E-1
4.474526579E1,7.555837555E0,-5.452112274E0,6.249504089E-1
4.475532679E1,7.304659882E0,-5.805527344E0,9.955796814E-1
4.476538679E1,7.057523804E0,-6.038442993E0,1.365610199E0
4.477544679E1,6.952592010E0,-6.074667664E0,1.788331146E0
4.478550779E1,6.938521271E0,-5.990991669E0,2.144739990E0
4.479556779E1,7.035220184E0,-5.814957733E0,2.308499451E0
4.480562779E1,7.285948792E0,-5.519172821E0,2.300416260E0
4.481568879E1,7.419770508E0,-5.183720398E0,2.052082672E0
4.482574879E1,7.362888794E0,-4.897515564E0,1.637295227E0
4.483580979E1,7.315437469E0,-4.717889099E0,1.256786499E0
4.484586979E1,7.342381439E0,-4.636009369E0,1.064436493E0
4.485592979E1,7.232809296E0,-4.575385437E0,1.100062408E0
4.486599079E1,7.112010498E0,-4.498445435E0,1.205892334E0
4.487605079E1,6.970105591E0,-4.527335358E0,1.250948639E0
4.488611079E1,6.844217377E0,-4.613256683E0,1.248703308E0
4.489617179E1,6.723717957E0,-4.674928436E0,1.378483429E0
4.490623179E1,6.481671295E0,-4.742138672E0,1.510359192E0
4.491629179E1,6.156248016E0,-4.785249023E0,1.467099152E0
4.492635279E1,5.934109955E0,-4.744384003E0,1.546883240E0
4.493641279E1,5.995781708E0,-4.741090851E0,1.690135345E0
4.494647279E1,6.111341400E0,-4.705764313E0,1.846110992E0
4.495653379E1,6.230493622E0,-4.606221313E0,2.038460999E0
4.496659379E1,6.315666504E0,-4.513563995E0,2.167342987E0
4.497665379E1,6.408623199E0,-4.497547302E0,2.173330536E0
4.498671479E1,6.500382385E0,-4.485572205E0,2.169139252E0
4.499677479E1,6.580615540E0,-4.489913177E0,2.057920532E0
4.500683479E1,6.780150604E0,-4.574636993E0,1.946552124E0
4.501689579E1,7.023993530E0,-4.674030304E0,1.829495544E0
4.502695579E1,7.155420227E0,-4.824617157E0,1.692380676E0
4.503701679E1,7.277715912E0,-4.821922760E0,1.607656860E0
4.504707679E1,7.422464905E0,-4.777165833E0,1.630409546E0
4.505713679E1,7.585625610E0,-4.822521515E0,1.725162506E0
4.506719779E1,7.802973633E0,-4.911735992E0,1.688788147E0
4.507725779E1,8.016130371E0,-5.004992065E0,1.666185150E0
4.508731779E1,8.106692047E0,-5.158872070E0,1.740131378E0
4.509737879E1,8.246052246E0,-5.386997681E0,1.933080139E0
4.510743879E1,8.588989105E0,-5.673801270E0,2.086361389E0
4.511749879E1,8.924291840E0,-5.929020538E0,2.192490692E0
4.512755979E1,9.191186829E0,-6.110742645E0,2.142794037E0
4.513761979E1,9.510622559E0,-6.484515381E0,1.991309052E0
4.514767979E1,9.854906616E0,-6.924749908E0,1.734143829E0
4.515774079E1,1.010099487E1,-7.413932648E0,1.614991608E0
4.516780079E1,1.021326141E1,-7.717950439E0,1.546134796E0
4.517786079E1,1.046922913E1,-8.025860138E0,1.427431641E0
4.518792179E1,1.096140564E1,-8.260422363E0,1.508562927E0
4.519798179E1,1.132455048E1,-8.306526489E0,1.707798615E0
4.520804279E1,1.151270920E1,-8.249944153E0,1.750908966E0
4.521810279E1,1.177930481E1,-8.367898865E0,1.725162506E0
4.522816279E1,1.195294373E1,-8.581205292E0,1.759441223E0
4.523822379E1,1.160267212E1,-8.538094940E0,2.087858276E0
4.524828379E1,1.097128510E1,-8.098459167E0,2.565664673E0
4.525834379E1,1.023092468E1,-7.674091644E0,3.163371735E0
4.526840479E1,9.453142090E0,-7.148684235E0,3.633094940E0
4.527846479E1,8.687633972E0,-6.584208069E0,3.835025024E0
4.528852525E1,8.165070648E0,-6.132597198E0,3.488645325E0
4.529858625E1,7.890840912E0,-5.920637970E0,2.992576904E0
4.530864625E1,7.832162933E0,-5.876030731E0,2.596949615E0
4.531870625E1,7.911048889E0,-5.969286804E0,2.250719604E0
4.532876725E1,7.943681030E0,-6.068829803E0,1.855391693E0
4.533882725E1,8.159083099E0,-6.055357819E0,1.560504913E0
4.534888725E1,8.626411285E0,-5.688620453E0,1.368304596E0
4.535894825E1,8.987310791E0,-5.055736542E0,1.166224823E0
4.536900825E1,9.119635620E0,-4.499642944E0,9.966275024E-1
4.537906825E1,9.050329742E0,-3.907174988E0,7.003935242E-1
4.538912925E1,8.832233276E0,-3.499572601E0,2.830613708E-1
4.539918925E1,8.568481750E0,-3.316652985E0,-1.450483704E-1
4.540925025E1,8.288563843E0,-3.299289093E0,-4.252656555E-1
4.541931025E1,7.936495972E0,-3.545377350E0,-6.292913818E-1
4.542937025E1,7.549999695E0,-3.862567749E0,-5.860313416E-1
4.543943125E1,7.099286957E0,-4.151017914E0,-4.490661621E-1
4.544949125E1,6.704857178E0,-4.461472321E0,-2.612068176E-1
4.545955125E1,6.507866821E0,-4.727618866E0,-1.170565796E-1
4.546961225E1,6.296955414E0,-4.927752686E0,-8.202941895E-2
4.547967225E1,6.175258484E0,-4.961732025E0,-1.013392639E-1
4.548973225E1,6.109694824E0,-4.864434357E0,-1.212478638E-1
4.549979325E1,6.074068909E0,-4.616549835E0,2.170486450E-2
4.550985325E1,6.106251984E0,-4.225862274E0,3.010240173E-1
4.551991325E1,6.147117004E0,-3.903881836E0,6.878196716E-1
4.552997425E1,6.077511749E0,-3.768413544E0,9.849517822E-1
4.554003425E1,6.017187195E0,-3.709735565E0,1.222358093E0
4.555009425E1,6.055208130E0,-3.672912140E0,1.460363159E0
4.556015525E1,6.065237274E0,-3.702251129E0,1.711391144E0
4.557021525E1,6.131998444E0,-3.769461365E0,1.868414612E0
4.558027525E1,6.196214905E0,-3.859573975E0,1.991159363E0
4.559033625E1,6.338718567E0,-3.952979736E0,2.012265472E0
4.560039625E1,6.510261841E0,-3.993395691E0,1.884880371E0
4.561045725E1,6.487359467E0,-4.007167053E0,1.512754211E0
4.562051725E1,6.517147522E0,-3.975433044E0,1.044677582E0
4.563057725E1,6.634802856E0,-3.947291565E0,7.228468323E-1
4.564063825E1,6.785240021E0,-3.961511993E0,6.647676086E-1
4.565069825E1,7.020251312E0,-4.058659973E0,7.170089722E-1
4.566075825E1,7.301965485E0,-4.218677216E0,8.440946960E-1
4.567081925E1,7.551047516E0,-4.456083527E0,1.062939606E0
4.568087925E1,7.722291412E0,-4.735851746E0,1.143472137E0
4.569093925E1,7.953710175E0,-4.760251007E0,1.115180969E0
4.570100025E1,8.230933685E0,-4.645290070E0,1.085542603E0
4.571106025E1,8.417894897E0,-4.470303955E0,1.172960815E0
4.572112025E1,8.541837158E0,-4.204606476E0,1.381477203E0
4.573118125E1,8.614735565E0,-4.006717987E0,1.600771179E0
4.574124125E1,8.781937866E0,-3.834575958E0,1.781146088E0
4.575130225E1,9.013805695E0,-3.608545990E0,1.841320953E0
4.576136225E1,9.189839630E0,-3.445534973E0,1.819316711E0
4.577142225E1,9.101523285E0,-3.494932251E0,1.968107300E0
4.578148325E1,8.827143860E0,-3.556903381E0,2.180066528E0
4.579154325E1,8.722810822E0,-3.648063812E0,2.421364746E0
4.580160325E1,8.646319885E0,-3.848796387E0,2.568508759E0
4.581166425E1,8.603059845E0,-4.183500366E0,2.719245300E0
4.582172425E1,8.631650391E0,-4.342619476E0,2.665656738E0
4.583178425E1,8.823701019E0,-4.492008820E0,2.504441986E0
4.584184525E1,9.166039124E0,-4.570146332E0,2.199076996E0
4.585190525E1,9.366771698E0,-4.570595398E0,1.956730957E0
4.586196525E1,9.470206604E0,-4.892426147E0,1.807491302E0
4.587202625E1,9.566456451E0,-5.570516052E0,1.969903564E0
4.588208625E1,9.595945129E0,-5.961652679E0,2.243534546E0
4.589214625E1,9.660610657E0,-6.179000702E0,2.296374664E0
4.590220725E1,9.929301910E0,-6.653364258E0,2.394420776E0
4.591226725E1,1.012943573E1,-7.126081238E0,2.490071869E0
