Keuwl Accelerometer Data File
2022-11-29 11-52-47

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
2.9142811,11.319000,0.867000,0.517050,11.363925,87.392181,4.380125
2.9343793,10.030050,0.334950,-0.006000,10.035644,90.034256,1.912662
2.9544780,10.191001,-0.256950,0.076950,10.194530,89.567520,358.555695
2.9745765,10.737000,-1.204050,0.397950,10.811627,87.890602,353.601563
2.9946752,9.525001,-1.891050,0.466950,9.722127,87.247047,348.770782
3.0147734,7.135050,-1.510050,0.547950,7.313648,85.703285,348.050354
3.0348723,5.779050,-0.400950,1.293000,5.935489,77.417671,356.031189
3.0549705,5.596950,0.514950,2.557950,6.175284,65.529549,5.256726
3.0750692,5.440950,1.174050,3.252000,6.446537,59.704693,12.176608
3.0951674,5.038950,1.677000,2.710950,5.962600,62.957001,18.407825
3.1152658,4.951050,1.831950,2.091000,5.678135,68.391983,20.305099
3.1353645,5.925000,1.594950,1.702950,6.367852,74.488647,15.066303
3.1554630,7.639950,1.939950,1.240950,7.979486,81.053185,14.247535
3.1755617,8.296050,1.986000,0.892950,8.577063,84.024162,13.462738
3.1956601,7.888950,1.471050,1.909050,8.248878,76.618637,10.562616
3.2157588,7.705050,0.988950,3.315000,8.446008,66.890282,7.313975
3.2358570,7.681050,0.484050,3.364950,8.399746,66.384216,3.605939
3.2559557,8.542951,-0.643050,2.455050,8.911946,74.009460,355.695313
3.2760541,10.368000,-2.359950,2.115000,10.841496,78.750381,347.176880
3.2961526,12.222000,-3.184050,2.706000,12.916574,77.907051,345.397980
3.3162510,14.095051,-4.425000,3.487050,15.179282,76.719162,342.570831
3.3363495,15.249001,-5.242050,3.466050,16.493168,77.868820,341.028900
3.3564482,15.448050,-6.561000,2.212950,16.928856,82.488770,336.988403
3.3765466,14.679001,-6.619051,1.803000,16.202955,83.611122,335.728455
3.3966451,14.302951,-5.446950,2.104950,15.449093,82.169052,339.151825
3.4167438,13.716001,-4.657050,2.050050,14.629405,81.944504,341.245911
3.4368424,12.337050,-4.024950,2.187000,13.160016,80.433907,341.931152
3.4569407,10.335000,-3.445050,1.999950,11.076118,79.597374,341.564789
3.4770393,8.634001,-3.304050,1.000950,9.298635,83.820435,339.059204
3.4971378,8.116950,-3.208050,0.346950,8.734806,87.723587,338.434662
3.5172365,8.481000,-3.024000,0.192000,9.006042,88.778419,340.375702
3.5373347,9.385950,-2.691000,0.259050,9.767530,88.480247,344.002136
3.5574331,10.131001,-2.214000,0.081000,10.370416,89.552475,347.672546
3.5775318,10.311001,-1.960050,-0.526050,10.508818,92.869308,349.236877
3.5976303,9.895950,-1.924050,-0.859050,10.117795,94.870552,348.997375
3.6177287,8.883000,-1.929000,-0.376950,9.097847,92.374611,347.748077
3.6378272,8.421000,-1.903050,0.805050,8.670810,84.672646,347.265717
3.6579258,8.373000,-1.965000,1.459050,8.723371,80.371590,346.792664
3.6780243,8.863951,-1.963050,1.542000,9.208743,80.360435,347.512573
3.6981227,9.669001,-1.468950,1.411050,9.881217,81.790024,351.361481
3.7182212,10.009050,-1.045050,1.411050,10.161903,82.018295,354.039307
3.7383199,10.228951,-0.727050,1.663950,10.388877,80.783440,355.934387
3.7584183,10.416000,-0.580950,1.918050,10.607049,79.582016,356.807648
3.7785168,10.234051,-0.460950,1.351050,10.333132,82.487106,357.421082
3.7986152,9.666000,-0.487050,0.514950,9.691954,86.954346,357.115417
3.8187137,9.283051,-0.387000,0.241950,9.294264,88.508301,357.612793
3.8388124,9.111000,0.094050,0.370950,9.119033,87.668640,0.591425
3.8589106,9.070050,0.450000,0.417000,9.090775,87.370880,2.840335
3.8790092,8.950050,0.193950,0.124050,8.953011,89.206100,1.241421
3.8991077,9.123000,-0.271950,-0.235950,9.130102,91.480865,358.292572
3.9192061,9.907950,-0.423000,-0.154950,9.918186,90.895157,357.555359
3.9393046,10.633950,-0.348000,0.238950,10.642325,88.713440,358.125641
3.9594030,10.714951,-0.387000,0.595950,10.738486,86.818642,357.931519
3.9795017,10.186050,-0.531000,1.084950,10.257421,83.928345,357.015869
3.9996002,9.360001,-0.588000,1.425000,9.486094,81.360329,356.405365
4.0196986,8.806050,-0.352950,1.629000,8.962407,79.527756,357.704803
4.0397973,9.040951,-0.102000,1.767000,9.212572,78.941971,359.353607
4.0598955,9.349951,0.253950,1.477950,9.469446,81.020813,1.555804
4.0799942,8.835000,0.823950,0.907950,8.919669,84.157639,5.327980
4.1000924,8.338950,1.345950,0.711000,8.476745,85.188576,9.168762
4.1201911,8.449950,1.606950,1.054050,8.665735,83.013573,10.767518
4.1402893,8.454000,1.516050,0.996000,8.646419,83.385292,10.166748
4.1603880,8.200951,1.312950,0.424050,8.316204,87.077171,9.095713
4.1804867,8.080951,1.216950,0.148050,8.173411,88.962112,8.564098
4.2005849,8.184000,1.011000,0.454950,8.258750,86.842148,7.042283
4.2206836,8.269951,0.549000,0.841050,8.330718,84.205681,3.798003
4.2407823,8.053950,0.120000,0.382950,8.063943,87.278046,0.853617
4.2608805,7.398000,-0.097050,-0.607050,7.423499,94.690552,359.248413
4.2809792,6.700950,-0.645000,-1.057950,6.814544,98.931229,354.501923
4.3010774,6.640950,-1.563000,-0.909000,6.882694,97.589249,346.756012
4.3211761,7.324050,-2.257050,-0.568950,7.685030,94.245697,342.872284
4.3412747,8.215051,-2.608950,-0.154950,8.620770,91.029892,342.381104
4.3613725,8.719951,-2.800950,0.598950,9.178322,86.258392,342.192383
4.3814712,8.725050,-3.120000,1.249950,9.350041,82.317474,340.323395
4.4015698,8.773050,-2.407950,2.304000,9.384725,75.788300,344.651917
4.4216681,9.204000,-1.917000,2.710950,9.784568,73.914955,348.234680
4.4417667,9.726001,-1.924050,2.383050,10.196861,76.484741,348.809906
4.4618649,10.858951,-1.603050,2.088000,11.173465,79.229744,351.602386
4.4819632,11.791051,-1.242000,1.950000,12.015571,80.660194,353.986969
4.5020618,11.920051,-1.213050,1.903950,12.131947,80.970856,354.189270
4.5221605,11.877001,-1.239000,2.160000,12.135233,79.747055,354.044495
4.5422592,11.673000,-1.057050,2.377950,11.959555,78.531296,354.825684
4.5623574,11.119950,-0.631050,2.119950,11.337800,79.223366,356.751984
4.5824556,10.576051,-0.315000,1.674000,10.712346,81.009636,358.293976
4.6025543,10.357950,-0.384000,1.582950,10.485243,81.316895,357.876862
4.6226530,10.914001,-0.745950,1.729050,11.075264,81.018349,356.090027
4.6427512,11.863050,-1.105050,1.717050,12.037498,81.799255,354.678223
4.6628499,12.436951,-1.285050,1.267050,12.567201,84.213493,354.100830
4.6829486,12.445050,-1.474050,0.723000,12.552881,86.698143,353.245087
4.7030463,13.081950,-1.660950,0.631950,13.202104,87.256355,352.764160
4.7231450,13.779000,-1.804950,1.114050,13.941298,85.416603,352.537170
4.7432437,13.539001,-2.053950,1.150050,13.742120,85.199417,351.373657
4.7633424,12.198001,-2.166000,0.622950,12.404469,87.121407,349.930939
4.7834406,10.810950,-1.948050,0.916950,11.023264,85.228439,349.785339
4.8035388,9.961050,-1.828950,1.969050,10.317205,78.997543,349.595795
4.8236375,10.132951,-1.948050,2.365950,10.586279,77.085777,349.117706
4.8437357,10.894951,-2.053950,1.753050,11.224608,81.014809,349.323730
4.8638344,10.840051,-1.909950,0.786000,11.035053,85.915504,350.007385
4.8839331,9.871950,-2.073000,0.417000,10.095872,87.632782,348.140839
4.9040313,9.172951,-2.334000,1.626000,9.603877,80.252495,345.724365
4.9241295,8.989051,-2.362950,2.565000,9.641877,74.572014,345.271881
4.9442282,8.809051,-1.951050,2.419050,9.341187,74.991280,347.511597
4.9643269,8.875951,-1.465050,1.521000,9.123722,80.403511,350.627350
4.9844246,8.464050,-1.366050,0.742050,8.605631,85.053329,350.831848
5.0045233,7.563000,-1.345050,0.237000,7.685330,88.232834,349.915619
5.0246220,7.197001,-1.246950,0.316050,7.311059,87.522385,350.170532
5.0447206,7.707000,-1.146000,0.592050,7.814198,85.654770,351.542328
5.0648189,8.433001,-1.084050,0.103050,8.503016,89.305603,352.674896
5.0849175,8.110050,-0.688950,-0.394050,8.148794,92.771721,355.144379
