Keuwl Accelerometer Data File
2022-11-28 17-05-31

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
2.5523126,3.291000,-3.994050,0.582000,5.207864,83.583557,309.487701
2.5724092,3.274050,-3.844950,0.085950,5.050786,89.024940,310.415039
2.5925064,3.235950,-3.879000,-0.354000,5.063925,94.008606,309.835632
2.6126029,3.276000,-3.975000,-0.421050,5.168180,94.673050,309.493683
2.6327000,3.621000,-4.546950,-0.514050,5.835293,95.053925,308.532349
2.6527972,4.275000,-5.686950,-0.595050,7.139406,94.780991,306.932953
2.6728938,5.026950,-6.786000,-0.583050,8.465221,93.949425,306.530396
2.6929910,6.079050,-7.528950,-0.385050,9.684431,92.278664,308.918213
2.7130876,7.867950,-8.626050,0.012000,11.675338,89.941109,312.368408
2.7331846,9.391050,-10.057950,0.409950,13.766708,88.293571,313.036102
2.7532814,10.018050,-10.087050,1.372050,14.282593,84.487411,314.803375
2.7733784,10.768050,-9.090000,1.638000,14.186686,83.369820,319.830139
2.7934752,11.913000,-7.621950,1.276950,14.200151,84.840706,327.388855
2.8135722,12.925951,-6.079950,0.520050,14.293931,87.914970,334.809235
2.8336689,13.699950,-5.047950,-0.322050,14.603909,91.263611,339.772919
2.8537660,13.810051,-5.119050,-1.048050,14.765520,94.070251,339.661469
2.8738630,12.940051,-5.790000,-1.216050,14.228415,94.902840,335.893951
2.8939598,11.721001,-6.183000,-0.673950,13.268970,92.911385,332.187683
2.9140568,11.316001,-5.734950,-0.247950,12.688696,91.119690,333.124115
2.9341538,11.866951,-4.851000,-0.496950,12.829797,92.219856,337.766113
2.9542506,12.202950,-3.766050,-0.825000,12.797490,93.696182,342.848846
2.9743476,11.611051,-2.241000,-0.970950,11.865130,94.693893,349.075897
2.9944446,10.210051,-1.311000,-0.880050,10.331425,94.886482,352.683105
3.0145411,9.015000,-1.261050,-0.579000,9.121169,93.639511,352.036926
3.0346382,8.445001,-1.249050,0.330000,8.543247,87.786285,351.586700
3.0547352,8.350950,-1.135950,1.012950,8.488511,83.146454,352.253815
3.0748320,8.401951,-0.873000,0.903000,8.495312,83.898277,354.067993
3.0949290,8.493000,-0.724050,0.441000,8.535208,87.038307,355.127167
3.1150258,8.790000,-1.033050,0.213000,8.853060,88.621361,353.297028
3.1351228,9.561001,-1.351950,0.141000,9.657142,89.163422,351.951599
3.1552198,10.047001,-1.704000,0.139050,10.191427,89.218239,350.374084
3.1753166,10.212001,-2.104050,0.430950,10.435406,87.633186,348.357880
3.1954136,10.417951,-2.800950,0.723000,10.812111,86.165802,344.951416
3.2155106,10.672050,-3.498000,0.910050,11.267513,85.367310,341.852295
3.2356074,11.161051,-4.462950,0.730050,12.042423,86.524414,338.205109
3.2557044,11.326051,-5.409000,0.148050,12.552236,89.324196,334.472198
3.2758012,11.272950,-5.812050,-0.247950,12.685457,91.119972,332.725494
3.2958982,11.446051,-5.605950,-0.207000,12.746827,90.930489,333.905701
3.3159950,12.025050,-5.833050,0.048000,13.365202,89.794228,334.123138
3.3360920,12.691051,-7.327950,0.163050,14.655654,89.362549,329.997406
