"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.410018029E1,-8.840505481E-1,3.999529779E-1,-4.228973389E-1
3.411024129E1,-8.389387131E-1,3.414755464E-1,-3.562794328E-1
3.412030129E1,-7.904462814E-1,2.318689674E-1,-2.671155334E-1
3.413036129E1,-7.419266701E-1,1.044084877E-1,-1.719421446E-1
3.414042129E1,-6.783503294E-1,7.491071709E-3,-5.700143054E-2
3.415048229E1,-6.366039515E-1,-4.720587283E-3,1.024417579E-1
3.416054229E1,-6.192163825E-1,7.166025788E-2,2.576068044E-1
3.417060229E1,-5.557878613E-1,1.889716983E-1,3.556374907E-1
3.418066329E1,-5.031508803E-1,2.827671766E-1,4.670302868E-1
3.419072329E1,-5.012150407E-1,4.538446665E-1,6.063351631E-1
3.420078329E1,-5.158572793E-1,7.787370086E-1,7.760573626E-1
3.421084329E1,-4.868532717E-1,1.158476830E0,9.572655559E-1
3.422090429E1,-4.162580669E-1,1.523682237E0,1.139917254E0
3.423096429E1,-3.402234912E-1,1.755064368E0,1.220728993E0
3.424102429E1,-2.661793232E-1,1.770974755E0,1.145190477E0
3.425108529E1,-1.808058470E-1,1.663692713E0,9.136965275E-1
3.426114529E1,-1.194235533E-1,1.429965734E0,5.663650632E-1
3.427120529E1,-9.883491695E-2,1.052997947E0,1.796852648E-1
3.428126650E1,-1.604558975E-1,7.088187933E-1,-1.246003360E-1
3.429132650E1,-3.273711205E-1,4.567721486E-1,-2.862728834E-1
3.430138650E1,-5.819663405E-1,2.774402797E-1,-3.443491161E-1
3.431144650E1,-8.775804043E-1,1.936358958E-1,-3.725631833E-1
3.432150750E1,-1.124016523E0,1.888219118E-1,-4.571402371E-1
3.433156750E1,-1.338660717E0,1.808713078E-1,-5.384593010E-1
3.434162750E1,-1.548652291E0,2.360786349E-1,-6.421441436E-1
3.435168850E1,-1.758899450E0,4.518903196E-1,-7.545297742E-1
3.436174850E1,-1.935558915E0,7.724500895E-1,-8.285429478E-1
3.437180850E1,-2.059893847E0,1.057197094E0,-9.010256529E-1
3.438186850E1,-2.134232998E0,1.283213973E0,-9.388687015E-1
3.439192950E1,-2.148713112E0,1.459382653E0,-9.530188441E-1
3.440198950E1,-2.106256723E0,1.550203204E0,-9.715000391E-1
3.441204950E1,-2.036663771E0,1.554310083E0,-1.001562595E0
3.442211050E1,-1.956884146E0,1.486008286E0,-1.055652261E0
3.443217050E1,-1.843997478E0,1.307912588E0,-1.128174663E0
3.444223050E1,-1.649320364E0,1.076669812E0,-1.186522722E0
3.445229050E1,-1.413059592E0,7.570796013E-1,-1.169095278E0
3.446235150E1,-1.138073206E0,4.066872597E-1,-1.079866529E0
3.447241150E1,-8.306280971E-1,6.506707519E-2,-9.667566419E-1
3.448247150E1,-5.645805001E-1,-1.863115728E-1,-8.921819925E-1
3.449253250E1,-4.598064423E-1,-3.099069893E-1,-9.681694508E-1
3.450259250E1,-5.081470013E-1,-3.945572972E-1,-1.124302983E0
3.451265250E1,-6.398205757E-1,-4.027182758E-1,-1.404169559E0
3.452271350E1,-7.904801369E-1,-4.771665633E-1,-1.575452209E0
3.453277350E1,-9.625264406E-1,-5.129240155E-1,-1.748290539E0
3.454283350E1,-1.162509799E0,-4.211912453E-1,-1.952745795E0
3.455289350E1,-1.348116398E0,-2.801888585E-1,-2.150802374E0
3.456295450E1,-1.488643408E0,-2.505676150E-1,-2.286411524E0
3.457301450E1,-1.567248821E0,-1.880986542E-1,-2.322184563E0
3.458307450E1,-1.636080623E0,-1.246651635E-1,-2.243818760E0
3.459313550E1,-1.679096818E0,-8.102926612E-2,-2.142974138E0
3.460319550E1,-1.640770912E0,2.908424661E-2,-2.023927450E0
3.461325550E1,-1.520479918E0,1.381406933E-1,-1.879864573E0
3.462331550E1,-1.342998624E0,2.674468160E-1,-1.813106418E0
3.463337650E1,-1.211926341E0,4.128285050E-1,-1.806383848E0
3.464343650E1,-1.165747643E0,3.821440041E-1,-1.849029064E0
3.465349650E1,-1.231132030E0,3.814460039E-1,-1.892623425E0
3.466355750E1,-1.389280438E0,3.304529488E-1,-1.865943789E0
3.467361750E1,-1.525926232E0,2.645021677E-1,-1.831746936E0
3.468367750E1,-1.546049714E0,3.560932577E-1,-1.727331996E0
3.469373750E1,-1.429720163E0,6.446667314E-1,-1.550256014E0
3.470379850E1,-1.278973341E0,9.847406149E-1,-1.311824083E0
3.471385850E1,-1.168679595E0,1.269614935E0,-1.030578852E0
3.472391850E1,-1.086392522E0,1.430852771E0,-8.549256325E-1
3.473397950E1,-1.008475065E0,1.532159448E0,-7.492607236E-1
3.474403950E1,-9.153561592E-1,1.604623556E0,-6.427295804E-1
3.475409950E1,-7.945064902E-1,1.631395817E0,-5.423291922E-1
3.476416050E1,-6.648436785E-1,1.361530542E0,-4.559915960E-1
3.477422050E1,-5.142834187E-1,1.011227965E0,-4.062804878E-1
3.478428050E1,-3.903624713E-1,7.585745454E-1,-3.666010201E-1
3.479434050E1,-2.737077773E-1,5.372677445E-1,-3.113769293E-1
3.480440150E1,-1.164102256E-1,3.357459903E-1,-8.043766767E-2
3.481446150E1,9.822537750E-2,1.389343739E-1,1.024270058E-2
3.482452150E1,1.789777279E-1,1.005403325E-1,-3.696392477E-2
3.483458250E1,1.410987824E-1,2.411472499E-1,-4.173710942E-2
3.484464250E1,1.086924374E-1,4.484768808E-1,5.127029121E-2
3.485470250E1,6.651648879E-2,6.221157312E-1,1.705165356E-1
3.486476250E1,-2.392993495E-2,8.052506447E-1,1.403200477E-1
3.487482350E1,-1.762446314E-1,8.619943857E-1,3.130619824E-1
3.488488350E1,-1.783932149E-1,8.459734321E-1,5.001313686E-1
3.489494350E1,-1.051038280E-1,6.842617393E-1,5.792086124E-1
3.490500450E1,-9.836094826E-2,4.263903201E-1,6.252120137E-1
3.491506450E1,-1.380415112E-1,2.466962039E-1,7.021589875E-1
3.492512450E1,-1.798685193E-1,1.788435131E-1,7.873507142E-1
3.493518550E1,-1.935076267E-1,2.186127603E-1,9.063226581E-1
3.494524550E1,-2.364094108E-1,4.339663684E-1,1.121536493E0
3.495530550E1,-2.696054578E-1,5.021081567E-1,1.329291821E0
3.496536550E1,-2.707465887E-1,5.275120735E-1,1.500031829E0
3.497542650E1,-3.158759773E-1,4.757548869E-1,1.668060303E0
3.498548650E1,-5.002809167E-1,4.595059454E-1,1.711777091E0
3.499554650E1,-7.293495536E-1,3.925271630E-1,1.761233568E0
3.500560750E1,-8.965172172E-1,2.404464334E-1,1.874505758E0
3.501566750E1,-9.768266678E-1,6.905417889E-2,1.938811064E0
3.502572750E1,-1.026474833E0,6.790947914E-2,1.946604848E0
3.503578750E1,-1.119899273E0,2.245014906E-1,2.002581596E0
3.504584850E1,-1.238428235E0,3.779556751E-1,2.147791624E0
3.505590850E1,-1.392849207E0,6.307815313E-1,2.431106806E0
3.506596850E1,-1.426175475E0,6.216455102E-1,2.608788729E0
3.507602950E1,-1.183305025E0,3.762373626E-1,2.689948320E0
3.508608950E1,-7.176523805E-1,1.660759896E-1,2.511119366E0
3.509614950E1,-1.198060140E-1,2.434442751E-2,1.781688452E0
3.510621050E1,4.821934700E-1,-9.287447482E-2,1.214869499E0
3.511627050E1,9.724977016E-1,-2.702482045E-1,1.085325122E0
3.512633050E1,1.291107893E0,-4.649015069E-1,9.902480245E-1
3.513639050E1,1.385340452E0,-5.875693560E-1,9.967469573E-1
3.514645150E1,1.346066356E0,-5.988007188E-1,9.551487565E-1
3.515651150E1,1.277012944E0,-6.496575475E-1,9.129248261E-1
3.516657150E1,1.227927685E0,-7.740414143E-1,9.036384225E-1
3.517663250E1,1.192650080E0,-9.096490145E-1,8.792459965E-1
3.518669250E1,1.126691937E0,-1.042188287E0,7.905143499E-1
3.519675250E1,1.039121628E0,-1.138559461E0,6.622479558E-1
3.520681250E1,9.831842184E-1,-1.179602385E0,4.812749326E-1
3.521687350E1,9.569126964E-1,-1.128455877E0,2.528193891E-1
3.522693350E1,9.463715553E-1,-1.005348206E0,2.383178100E-2
3.523699350E1,9.033340812E-1,-8.809290528E-1,-1.416045874E-1
3.524705450E1,8.279743791E-1,-7.944444418E-1,-2.413535863E-1
3.525711450E1,7.501602769E-1,-7.504634261E-1,-3.153686821E-1
3.526717450E1,6.528292298E-1,-7.742382288E-1,-3.791668415E-1
3.527723463E1,5.427498221E-1,-8.497231603E-1,-4.768284261E-1
3.528729463E1,4.666417241E-1,-9.330037236E-1,-6.387927532E-1
3.529735463E1,4.376380444E-1,-9.865188599E-1,-8.585507274E-1
3.530741463E1,4.382665753E-1,-1.000451922E0,-1.099105954E0
3.531747562E1,4.393544793E-1,-9.833866954E-1,-1.326666117E0
3.532753562E1,4.206787050E-1,-9.109488726E-1,-1.505888462E0
3.533759562E1,3.639163375E-1,-8.032937646E-1,-1.636885643E0
3.534765662E1,2.682195306E-1,-6.610311866E-1,-1.718601584E0
3.535771662E1,1.299021244E-1,-4.890075028E-1,-1.744231582E0
3.536777662E1,-3.612892702E-2,-2.938491702E-1,-1.723685741E0
3.537783762E1,-2.007977664E-1,-9.347774088E-2,-1.683915257E0
3.538789762E1,-3.375231922E-1,6.773550808E-2,-1.634583354E0
3.539795762E1,-4.485383928E-1,1.673819423E-1,-1.615980029E0
3.540801762E1,-4.886001945E-1,2.444985658E-1,-1.569127917E0
3.541807862E1,-4.740952849E-1,2.581978738E-1,-1.513353109E0
3.542813862E1,-4.313127697E-1,2.012331784E-1,-1.456031084E0
3.543819862E1,-3.852134645E-1,1.244965941E-1,-1.372639179E0
3.544825963E1,-3.509998918E-1,6.168261170E-2,-1.255812407E0
3.545831963E1,-3.237179518E-1,1.170679741E-2,-1.122291684E0
3.546837963E1,-2.948491275E-1,-3.667297959E-2,-9.989949465E-1
3.547843963E1,-2.674627602E-1,-7.508561760E-2,-8.950840235E-1
3.548850063E1,-2.471428812E-1,-1.197327822E-1,-8.049718142E-1
3.549856063E1,-2.261907309E-1,-1.491990536E-1,-7.103912234E-1
3.550862063E1,-2.030713707E-1,-1.904238760E-1,-5.896795392E-1
3.551868163E1,-1.861810684E-1,-2.326813042E-1,-4.370428920E-1
3.552874162E1,-1.765076816E-1,-2.681096196E-1,-2.657088339E-1
3.553880162E1,-1.818238795E-1,-3.103497326E-1,-1.011201590E-1
3.554886262E1,-2.104114890E-1,-3.216517270E-1,4.364870489E-2
3.555892262E1,-2.490922958E-1,-2.856913209E-1,1.449992955E-1
3.556898262E1,-2.811405361E-1,-2.216684669E-1,2.055870444E-1
3.557904262E1,-3.182218671E-1,-1.458629221E-1,2.384507209E-1
3.558910362E1,-3.582238853E-1,-6.893331558E-2,2.588469684E-1
3.559916362E1,-4.049405456E-1,2.260471229E-4,2.797479928E-1
3.560922362E1,-4.659547210E-1,4.427027330E-2,3.076184094E-1
3.561928462E1,-5.242435932E-1,6.591723859E-2,3.419319093E-1
3.562934462E1,-5.596874952E-1,6.603814662E-2,3.917649984E-1
3.563940462E1,-5.865406990E-1,6.289135665E-2,4.455803037E-1
3.564946562E1,-6.186482310E-1,5.886918679E-2,5.032834411E-1
3.565952563E1,-6.550188065E-1,4.526443034E-2,5.687503219E-1
3.566958563E1,-6.938101649E-1,1.889373548E-2,6.168803573E-1
3.567964563E1,-7.426877022E-1,7.794468547E-4,6.440778375E-1
3.568970663E1,-8.002442122E-1,-8.074563928E-3,6.740843654E-1
3.569976663E1,-8.809292316E-1,-1.046954468E-2,7.116746306E-1
3.570982663E1,-9.697183371E-1,-8.076090366E-3,7.730733752E-1
3.571988763E1,-1.073293090E0,-2.884714864E-2,8.511897326E-1
3.572994763E1,-1.188748837E0,-7.566406578E-2,9.380889535E-1
3.574000763E1,-1.311770320E0,-1.376874894E-1,1.023461342E0
3.575006862E1,-1.455941916E0,-2.004260421E-1,1.097800493E0
3.576012862E1,-1.601734519E0,-2.381632924E-1,1.156669378E0
3.577018862E1,-1.756290793E0,-2.329815179E-1,1.192713737E0
3.578024862E1,-1.906771302E0,-1.886260360E-1,1.211030245E0
3.579030962E1,-2.040332794E0,-1.027598605E-1,1.224235654E0
3.580036962E1,-2.121993780E0,1.598783396E-2,1.228702307E0
3.581042962E1,-2.123659372E0,1.525565237E-1,1.218420029E0
3.582049062E1,-2.017785549E0,3.381932378E-1,1.182232976E0
3.583055062E1,-1.820888519E0,5.330228806E-1,1.118287802E0
3.584061062E1,-1.567480206E0,6.947976947E-1,1.009583473E0
3.585067062E1,-1.305678487E0,8.074985743E-1,8.488544822E-1
3.586073162E1,-1.051686764E0,8.951213360E-1,6.498913169E-1
3.587079162E1,-8.227025867E-1,9.397466183E-1,4.336628914E-1
3.588085162E1,-6.157419086E-1,9.599200487E-1,2.309593260E-1
3.589091263E1,-4.405977130E-1,9.773412347E-1,6.225457042E-2
3.590097263E1,-2.982091308E-1,1.018601298E0,-5.420013517E-2
3.591103263E1,-2.085603029E-1,1.086890459E0,-1.083007306E-1
3.592109363E1,-1.584835649E-1,1.153866291E0,-1.488739848E-1
3.593115363E1,-1.477001905E-1,1.203315258E0,-1.841078699E-1
3.594121363E1,-1.791681051E-1,1.205575228E0,-2.202229947E-1
3.595127363E1,-2.713693678E-1,1.172080159E0,-2.693602145E-1
3.596133462E1,-4.002040327E-1,1.112309575E0,-3.225816190E-1
3.597139462E1,-5.646608472E-1,1.010225296E0,-3.672221899E-1
3.598145462E1,-7.468306422E-1,8.998211026E-1,-4.024654031E-1
3.599151562E1,-9.137134552E-1,8.162163496E-1,-4.046150446E-1
3.600157562E1,-1.037796497E0,7.693404555E-1,-3.938018382E-1
3.601163562E1,-1.105505347E0,7.354475260E-1,-4.019060433E-1
3.602169662E1,-1.129482388E0,7.178142071E-1,-4.198027551E-1
3.603175662E1,-1.099966526E0,7.151567340E-1,-4.480239749E-1
3.604181662E1,-1.040839553E0,6.867701411E-1,-4.863671064E-1
3.605187662E1,-9.749748707E-1,6.108145714E-1,-5.477762222E-1
3.606193762E1,-8.928203583E-1,4.928488135E-1,-6.483710408E-1
3.607199762E1,-8.216201663E-1,3.827292919E-1,-7.345224619E-1
3.608205762E1,-8.036773801E-1,3.051492572E-1,-7.685912251E-1
3.609211863E1,-8.125100136E-1,2.532604337E-1,-7.719469070E-1
3.610217863E1,-8.267565966E-1,2.049781233E-1,-7.542129159E-1
3.611223863E1,-8.420976996E-1,1.729927063E-1,-7.163658738E-1
3.612229963E1,-8.434116840E-1,1.498183906E-1,-6.484518051E-1
3.613235963E1,-8.273480535E-1,1.389973909E-1,-5.589230061E-1
3.614241963E1,-7.866826653E-1,1.216839030E-1,-4.643788636E-1
3.615247963E1,-7.373750210E-1,7.088916004E-2,-3.804900944E-1
3.616254062E1,-6.843578815E-1,1.890585944E-2,-3.207516670E-1
3.617260062E1,-6.279400587E-1,-4.830180854E-2,-2.993823588E-1
3.618266062E1,-5.813451409E-1,-1.112477481E-1,-2.913254797E-1
3.619272162E1,-5.517233014E-1,-1.581355631E-1,-2.849541605E-1
3.620278162E1,-5.399630070E-1,-1.694151163E-1,-2.595311105E-1
3.621284162E1,-5.520263314E-1,-1.526696235E-1,-2.267547995E-1
3.622290262E1,-5.764288902E-1,-1.146439388E-1,-1.995013356E-1
3.623296262E1,-6.163091660E-1,-1.621857285E-2,-1.681882888E-1
3.624302262E1,-6.543257833E-1,1.121609733E-1,-1.153218895E-1
3.625308262E1,-6.900645494E-1,2.442439646E-1,-4.907229543E-2
3.626314362E1,-7.089090943E-1,3.673416674E-1,2.026310004E-2
3.627320362E1,-7.207041383E-1,4.428808093E-1,8.394323289E-2
3.628326450E1,-7.466984391E-1,4.770537019E-1,1.446880698E-1
3.629332550E1,-7.698674202E-1,4.994436502E-1,1.974462569E-1
3.630338550E1,-7.732347250E-1,4.822127223E-1,2.279721946E-1
3.631344550E1,-7.389969826E-1,4.283863902E-1,2.524779439E-1
3.632350650E1,-6.643083096E-1,3.700932562E-1,2.828345299E-1
3.633356650E1,-5.662916303E-1,3.312657475E-1,3.218159378E-1
3.634362650E1,-4.482911825E-1,2.970380187E-1,3.723006845E-1
3.635368650E1,-3.198012710E-1,2.709550261E-1,4.279538989E-1
3.636374750E1,-1.881172508E-1,2.542804182E-1,4.721839428E-1
3.637380750E1,-5.857047811E-2,2.168443054E-1,4.864056706E-1
3.638386750E1,4.935572296E-2,1.686125845E-1,4.917996228E-1
3.639392850E1,1.252025217E-1,1.202165037E-1,5.039682984E-1
3.640398850E1,1.759253591E-1,7.758568227E-2,5.215680003E-1
3.641404850E1,2.178978622E-1,1.508189272E-2,5.425873995E-1
3.642410950E1,2.538965940E-1,-5.161857232E-2,5.672919750E-1
3.643416950E1,2.908746898E-1,-1.169249415E-1,5.946713090E-1
3.644422950E1,3.286098242E-1,-1.753610820E-1,6.234787107E-1
3.645429050E1,3.625231087E-1,-2.366848439E-1,6.383320093E-1
3.646435050E1,3.876822591E-1,-2.932924330E-1,6.413147449E-1
3.647441050E1,3.924230635E-1,-3.396240771E-1,6.240975261E-1
3.648447050E1,3.762177229E-1,-3.681878150E-1,6.093454361E-1
3.649453150E1,3.265108764E-1,-3.814199865E-1,5.877541304E-1
3.650459150E1,2.560697496E-1,-3.745703399E-1,5.600237250E-1
3.651465150E1,1.675660759E-1,-3.285631835E-1,5.219786167E-1
3.652471250E1,8.266903460E-2,-2.412807196E-1,4.678192437E-1
3.653477250E1,3.180554137E-2,-1.518167555E-1,4.020194113E-1
3.654483250E1,1.474772859E-2,-7.579948008E-2,3.317164779E-1
3.655489350E1,3.476462886E-2,-2.695145458E-2,2.629600465E-1
3.656495350E1,6.768929213E-2,-4.804795235E-2,1.963578314E-1
3.657501350E1,8.937209845E-2,-1.271229833E-1,1.348487139E-1
3.658507450E1,1.213082001E-1,-2.337003052E-1,1.072727442E-1
3.659513450E1,1.454132795E-1,-3.310803175E-1,1.082759202E-1
3.660519450E1,1.669792980E-1,-3.825594783E-1,1.214106306E-1
3.661525550E1,1.927299351E-1,-3.614901304E-1,1.295830756E-1
3.662531550E1,2.418047935E-1,-2.759336829E-1,1.106426716E-1
3.663537550E1,3.161235750E-1,-1.370183080E-1,5.532466993E-2
3.664543550E1,4.403464496E-1,4.218341410E-2,-5.935716629E-2
3.665549650E1,6.051181555E-1,1.735998094E-1,-1.995618045E-1
3.666555650E1,7.683907151E-1,2.429618388E-1,-3.289639950E-1
3.667561650E1,9.031372666E-1,2.807012796E-1,-4.245739579E-1
3.668567750E1,9.834262133E-1,2.749741673E-1,-5.065769553E-1
3.669573750E1,1.020477891E0,2.117171735E-1,-5.797548294E-1
3.670579750E1,1.016568065E0,1.234174073E-1,-6.241630316E-1
3.671585850E1,9.530920982E-1,1.734551042E-2,-6.395716667E-1
3.672591850E1,8.518381715E-1,-9.506785125E-2,-6.308378577E-1
3.673597850E1,7.251717448E-1,-1.881505996E-1,-5.948075056E-1
3.674603950E1,5.934475660E-1,-2.434732467E-1,-5.254595876E-1
3.675609950E1,4.899447560E-1,-2.718654871E-1,-4.446505606E-1
3.676615950E1,4.306228459E-1,-2.862430811E-1,-3.812140524E-1
3.677622050E1,4.007972777E-1,-2.867159247E-1,-3.428973556E-1
3.678628050E1,3.893949389E-1,-2.808263600E-1,-3.264076114E-1
3.679634050E1,3.838271499E-1,-2.752350271E-1,-3.248691857E-1
3.680640150E1,3.826955557E-1,-2.496929169E-1,-3.517111838E-1
3.681646150E1,3.868231475E-1,-2.061313838E-1,-3.966717422E-1
3.682652150E1,4.092506766E-1,-1.486542374E-1,-4.397270679E-1
3.683658150E1,4.323686659E-1,-8.532176912E-2,-4.627965689E-1
3.684664250E1,4.438436925E-1,-4.553254694E-2,-4.554574192E-1
3.685670250E1,4.447785914E-1,-3.763042390E-2,-4.309482872E-1
3.686676250E1,4.457141757E-1,-6.036156416E-2,-3.979679644E-1
3.687682350E1,4.453793764E-1,-9.800186753E-2,-3.601964712E-1
3.688688350E1,4.581484497E-1,-1.598314196E-1,-3.248185515E-1
3.689694350E1,4.680289328E-1,-2.290195525E-1,-3.021048903E-1
3.690700450E1,4.611140192E-1,-2.740735710E-1,-2.943854630E-1
3.691706450E1,4.357488751E-1,-2.954754531E-1,-3.074550331E-1
3.692712450E1,3.918924630E-1,-2.714505196E-1,-3.179864883E-1
3.693718550E1,3.235988617E-1,-2.128785402E-1,-3.198750019E-1
3.694724550E1,2.495248765E-1,-1.363645941E-1,-3.117611408E-1
3.695730550E1,1.740544140E-1,-4.668089375E-2,-2.924704552E-1
3.696736650E1,1.075744405E-1,3.833972290E-2,-2.717614174E-1
3.697742650E1,4.421512410E-2,1.216563955E-1,-2.585428059E-1
3.698748650E1,-9.630263783E-3,1.967695206E-1,-2.480158955E-1
3.699754750E1,-4.419801012E-2,2.405983508E-1,-2.333777100E-1
3.700760750E1,-6.204811484E-2,2.424852103E-1,-2.164557278E-1
3.701766750E1,-7.071792334E-2,2.276565731E-1,-2.004573345E-1
3.702772850E1,-7.459734380E-2,1.975892186E-1,-1.837017983E-1
3.703778850E1,-8.662489057E-2,1.741240323E-1,-1.646265537E-1
3.704784850E1,-1.105832234E-1,1.752737164E-1,-1.408583671E-1
3.705790950E1,-1.289115101E-1,2.059866339E-1,-1.038927063E-1
3.706796950E1,-1.414105296E-1,2.377709299E-1,-6.717011333E-2
3.707802950E1,-1.404437572E-1,2.435288429E-1,-5.451068282E-2
3.708808950E1,-1.470609158E-1,2.289509624E-1,-6.013714522E-2
3.709815050E1,-1.651704311E-1,2.207874805E-1,-6.678622961E-2
3.710821050E1,-1.914955080E-1,2.189701349E-1,-6.962249428E-2
3.711827050E1,-2.252223492E-1,1.998900324E-1,-5.969059467E-2
3.712833150E1,-2.687929869E-1,1.788073927E-1,-5.448358133E-2
3.713839150E1,-3.147265315E-1,1.629299074E-1,-5.480189994E-2
3.714845150E1,-3.572417498E-1,1.486732066E-1,-5.237655714E-2
3.715851250E1,-4.065256715E-1,1.542651057E-1,-4.499202967E-2
3.716857250E1,-4.459686577E-1,1.734505147E-1,-1.818092354E-2
3.717863250E1,-4.672714770E-1,1.984856874E-1,2.342867665E-2
3.718869350E1,-4.647923410E-1,2.036706060E-1,7.096423954E-2
3.719875350E1,-4.429101646E-1,1.830647141E-1,1.183712855E-1
3.720881350E1,-4.191845953E-1,1.399910152E-1,1.724385172E-1
3.721887450E1,-3.971038461E-1,8.317693323E-2,2.142151445E-1
3.722893450E1,-3.825251758E-1,1.781071723E-2,2.606082261E-1
3.723899450E1,-3.677547276E-1,-3.487895802E-2,3.107213676E-1
3.724905550E1,-3.658894598E-1,-7.184043527E-2,3.528693616E-1
3.725911550E1,-3.810653389E-1,-7.379840314E-2,3.689195216E-1
3.726917550E1,-3.978067636E-1,-4.800195619E-2,3.606663942E-1
3.727923625E1,-4.112454057E-1,9.688179940E-3,3.369437456E-1
3.728929625E1,-4.070221484E-1,8.389157057E-2,2.979097962E-1
3.729935625E1,-3.843355477E-1,1.616656929E-1,2.567957342E-1
3.730941725E1,-3.530772328E-1,2.136639059E-1,2.172158360E-1
3.731947725E1,-3.324482441E-1,2.344978899E-1,1.700153500E-1
3.732953725E1,-3.240171969E-1,2.318182141E-1,1.145243943E-1
3.733959825E1,-3.289210498E-1,2.182486504E-1,5.570648238E-2
3.734965825E1,-3.290196061E-1,1.912974566E-1,-1.089171879E-2
3.735971825E1,-3.331019282E-1,1.539527327E-1,-7.618065178E-2
3.736977925E1,-3.532412648E-1,1.159190610E-1,-1.377888769E-1
3.737983925E1,-3.773810863E-1,8.756038547E-2,-1.936036050E-1
3.738989925E1,-4.100354314E-1,5.079730973E-2,-2.414302528E-1
3.739996025E1,-4.565356076E-1,3.481249884E-2,-2.739568353E-1
3.741002025E1,-5.186970234E-1,4.688407853E-2,-2.889456451E-1
3.742008025E1,-5.827565789E-1,7.146535069E-2,-2.968767285E-1
3.743014125E1,-6.490756869E-1,1.045934781E-1,-3.147942126E-1
3.744020125E1,-7.204142809E-1,1.423734277E-1,-3.357933760E-1
3.745026125E1,-7.939670086E-1,1.906815618E-1,-3.615879714E-1
3.746032225E1,-8.613546491E-1,2.403893769E-1,-3.853074014E-1
3.747038225E1,-9.257104397E-1,2.851563096E-1,-4.026853144E-1
3.748044225E1,-9.783200622E-1,3.356346190E-1,-4.120497406E-1
3.749050325E1,-1.007668734E0,3.809821308E-1,-4.079679251E-1
3.750056325E1,-1.024919748E0,4.135878682E-1,-4.013815820E-1
3.751062325E1,-1.036240339E0,3.921797872E-1,-3.981895149E-1
3.752068425E1,-1.048797965E0,3.648686111E-1,-3.858958781E-1
3.753074425E1,-1.053213477E0,3.444400430E-1,-3.694995940E-1
3.754080425E1,-1.059508443E0,3.255680501E-1,-3.407295942E-1
3.755086525E1,-1.065836906E0,3.225272596E-1,-2.976425886E-1
3.756092525E1,-1.061868191E0,3.371717632E-1,-2.520013154E-1
3.757098525E1,-1.050744653E0,3.511371017E-1,-1.972413957E-1
3.758104625E1,-1.058193564E0,3.727150857E-1,-1.516445577E-1
3.759110625E1,-1.081678033E0,4.000484347E-1,-7.692877203E-2
3.760116625E1,-1.105278730E0,3.890405893E-1,5.551570095E-3
3.761122725E1,-1.102074981E0,3.677265048E-1,1.069162712E-1
3.762128725E1,-1.094624400E0,3.382908404E-1,2.011373341E-1
3.763134725E1,-1.109803915E0,3.051821291E-1,2.815951705E-1
3.764140825E1,-1.181484461E0,3.159028590E-1,3.678244054E-1
3.765146825E1,-1.304389000E0,3.938173652E-1,4.246983528E-1
3.766152825E1,-1.443087935E0,4.767692983E-1,4.497578144E-1
3.767158925E1,-1.611496091E0,5.122471452E-1,4.461819828E-1
3.768164925E1,-1.741704345E0,5.396383405E-1,4.592828751E-1
3.769170925E1,-1.821907043E0,5.464144945E-1,4.771249890E-1
3.770177025E1,-1.845915079E0,5.431250334E-1,4.910929799E-1
3.771183025E1,-1.828893781E0,5.405849218E-1,4.911978841E-1
3.772189025E1,-1.794897795E0,5.443450212E-1,4.744284451E-1
3.773195125E1,-1.758396506E0,5.488433838E-1,4.431141913E-1
3.774201125E1,-1.711379766E0,5.502768755E-1,3.941251636E-1
3.775207125E1,-1.638332486E0,5.557541847E-1,3.400305212E-1
3.776213225E1,-1.563815236E0,5.483759046E-1,2.737653852E-1
3.777219225E1,-1.511972308E0,5.291244388E-1,1.776231527E-1
3.778225225E1,-1.479440928E0,4.906736016E-1,8.037731797E-2
3.779231325E1,-1.469981909E0,4.656984806E-1,-1.187431067E-2
3.780237325E1,-1.480633736E0,4.650230110E-1,-8.204831183E-2
3.781243325E1,-1.502857327E0,4.646043479E-1,-1.293250173E-1
3.782249425E1,-1.512324810E0,4.422284961E-1,-1.603068560E-1
3.783255425E1,-1.500035286E0,3.914377689E-1,-1.849240512E-1
3.784261425E1,-1.495914459E0,3.509961069E-1,-2.250877917E-1
3.785267525E1,-1.519587874E0,3.557810187E-1,-3.013463318E-1
3.786273525E1,-1.579448342E0,4.070852995E-1,-3.952635825E-1
3.787279525E1,-1.651353121E0,5.013244748E-1,-4.785419703E-1
3.788285625E1,-1.731118083E0,6.143574715E-1,-5.393099785E-1
3.789291625E1,-1.802675843E0,7.584504485E-1,-5.658864379E-1
3.790297625E1,-1.832634926E0,8.797786236E-1,-5.548210144E-1
3.791303725E1,-1.800847530E0,9.314963818E-1,-5.185372829E-1
3.792309725E1,-1.726369739E0,9.284210801E-1,-4.649259448E-1
3.793315725E1,-1.622601867E0,8.912289739E-1,-3.828853965E-1
3.794321825E1,-1.491852880E0,8.229404092E-1,-2.870756388E-1
3.795327825E1,-1.345208287E0,7.238351107E-1,-1.760825515E-1
3.796333825E1,-1.192470789E0,6.125214696E-1,-6.723097712E-2
3.797339925E1,-1.022255659E0,5.156378150E-1,1.321806386E-2
3.798345925E1,-8.639975190E-1,4.575215578E-1,6.341996044E-2
