Keuwl Accelerometer Data File
2022-11-29 12-10-09

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
3.3463688,12.295951,-9.808950,3.805950,16.183052,76.397697,321.419312
3.3664670,12.865951,-10.459950,4.471050,17.173630,74.909531,320.889069
3.3865652,15.582001,-10.705050,5.176050,19.600723,74.688034,325.510406
3.4066637,17.824051,-11.421000,4.582050,21.659437,77.786812,327.349731
3.4267619,16.842001,-12.988951,2.778000,21.449549,82.558533,322.359741
3.4468606,15.204000,-14.977051,1.783950,21.416260,85.221786,315.430847
3.4669588,13.447950,-15.460951,2.293950,20.619181,83.612434,311.016785
3.4870570,12.379951,-14.604001,3.504000,19.463247,79.628395,310.288269
3.5071554,11.536950,-13.585951,3.838950,18.232302,77.844971,310.337341
3.5272536,10.608001,-12.376051,4.264950,16.848921,75.337257,310.601166
3.5473521,9.432000,-11.004001,3.292950,14.862509,77.199272,310.601288
3.5674503,7.816950,-9.363001,1.681050,12.312450,82.152756,309.857727
3.5875485,6.706050,-8.092051,0.498000,10.521425,87.287064,309.649261
3.6076472,6.208050,-8.158951,0.144000,10.253248,89.195290,307.267090
3.6277454,5.947050,-7.953001,0.655950,9.952281,86.220924,306.788208
3.6478438,5.844000,-7.407001,1.123050,9.501433,83.211884,308.272858
3.6679420,3.394050,-6.934950,0.097950,7.721574,89.273170,296.077698
3.6880405,0.757050,-6.111000,-0.720000,6.199665,96.669113,277.062012
3.7081387,-1.101000,-5.538000,-1.168050,5.765934,101.687744,258.755737
3.7282372,-1.735050,-4.999950,-1.594050,5.527287,106.761978,250.862534
3.7483356,-1.399950,-4.425000,-1.273050,4.812603,105.338684,252.444046
3.7684338,-0.792000,-4.369950,-1.479000,4.680937,108.418922,259.727356
3.7885320,-0.526050,-4.992000,-2.521050,5.617160,116.667503,263.984467
3.8086307,1.027050,-5.923950,-2.878050,6.665673,115.580063,279.835754
3.8287289,3.973050,-6.475050,-1.861950,7.821653,103.771523,301.533020
3.8488274,3.777000,-7.930950,-0.463950,8.796644,93.023277,295.465454
3.8689256,1.585950,-5.862000,-0.157050,6.074780,91.481422,285.138824
3.8890238,3.475050,-6.825000,-1.054950,7.731075,97.842812,296.983582
3.9091225,7.036950,-8.512950,-1.756950,11.183732,99.038536,309.577728
3.9292207,10.083000,-9.900001,-2.221950,14.304334,98.936172,315.524689
3.9493191,11.227950,-10.537050,-2.212050,15.556010,98.175117,316.818176
3.9694176,10.288951,-10.021951,-1.573050,14.449100,96.250084,315.753143
3.9895158,9.376950,-8.503950,-0.733950,12.680025,93.318268,317.795135
4.0096140,13.009951,-9.366000,-1.161000,16.072607,94.142349,324.249481
4.0297122,15.168001,-10.887000,-1.243950,18.712093,93.811745,324.330688
4.0498109,14.947051,-11.967001,0.328050,19.150223,89.018456,321.318329
4.0699091,15.532051,-12.634951,0.987000,20.046465,87.177864,320.872467
4.0900078,18.276001,-12.264001,0.117000,22.009808,89.695427,326.136658
4.1101055,20.419950,-9.943050,-0.388950,22.715412,90.981110,334.037231
4.1302042,18.247952,-7.138051,-0.531000,19.601568,91.552315,338.636047
4.1503024,15.762001,-6.043950,-0.391950,16.885605,91.330070,339.020630
4.1704011,13.078951,-4.264050,-1.354950,13.823060,95.625221,341.942810
4.1904993,10.471050,-4.156950,-1.138950,11.323442,95.772766,338.347198
4.2105975,9.393001,-4.489050,0.132000,10.411410,89.273560,334.456177
4.2306962,8.497951,-3.085950,0.100950,9.041485,89.360268,340.041992
4.2507939,6.522000,-1.606050,0.670950,6.750263,84.295601,346.166077
4.2708926,6.711000,-3.021000,1.911000,7.603676,75.444016,335.764801
4.2909908,8.395050,-3.427950,1.320000,9.163521,81.717766,337.788330
4.3110895,8.956950,-3.013950,1.245000,9.532097,82.495079,341.402283
4.3311877,9.417001,-2.914050,1.300050,9.942923,82.486992,342.805542
4.3512859,9.979951,-2.365050,1.648050,10.387923,80.871422,346.667969
4.3713846,11.074950,-2.133000,2.194050,11.489911,78.991508,349.098511
4.3914828,11.572950,-2.353050,2.341950,12.039716,78.783386,348.507111
4.4115815,12.121051,-3.073950,2.098050,12.679544,80.475616,345.769562
4.4316792,13.393050,-4.549050,1.327050,14.206643,84.640160,341.239563
4.4517779,14.386950,-5.565000,0.481050,15.433243,88.213814,338.853088
4.4718761,15.016951,-5.461950,-0.061050,15.979531,90.218903,340.012726
4.4919744,15.061951,-5.731950,-0.700950,16.130993,92.490494,339.165253
4.5120730,14.037001,-7.380000,-1.474050,15.927166,95.310287,332.266693
4.5321712,12.861001,-9.229051,-1.273050,15.880849,94.597908,324.336792
4.5522695,12.265051,-8.779051,-0.202950,15.084575,90.770889,324.405762
4.5723681,13.410001,-8.511001,0.592050,15.893891,87.865227,327.597687
4.5924664,14.298000,-9.346951,1.243050,17.127274,85.837975,326.826385
4.6125650,13.989000,-10.132051,1.521000,17.339666,84.967667,324.084686
4.6326628,13.609051,-12.376051,0.727950,18.409313,87.733795,317.716675
4.6527615,13.357051,-14.998951,-0.354000,20.087425,91.009773,311.686096
4.6728601,12.186001,-16.465052,-1.114950,20.514378,93.115540,306.505615
4.6929579,10.738951,-16.249050,-0.672000,19.488670,91.976044,303.460602
4.7130566,9.505951,-14.917050,-0.226950,17.689913,90.735085,302.507477
4.7331548,9.175051,-13.284000,0.310950,16.147535,88.896599,304.632233
4.7532535,9.271050,-11.931001,0.721050,15.126833,87.267853,307.849182
4.7733517,9.072001,-11.569051,0.043050,14.701904,89.832230,308.102173
4.7934499,7.446001,-10.455001,-0.145050,12.836316,90.647453,305.458282
4.8135486,6.334950,-9.667951,0.121950,11.559227,89.395515,303.234924
4.8336463,5.647050,-9.090000,0.216000,10.703454,88.843666,301.850098
4.8537450,4.432950,-7.893001,0.112950,9.053356,89.285156,299.319885
4.8738437,5.008050,-8.590051,-0.190950,9.945149,91.100166,300.242432
4.8939414,4.621950,-8.911051,0.079050,10.038700,89.548820,297.414703
4.9140401,2.139000,-7.071000,0.819000,7.432706,83.673805,286.830719
4.9341388,0.895950,-6.685950,1.722000,6.962036,75.679749,277.632446
4.9542375,-0.202950,-6.070050,1.660050,6.296226,74.712776,268.085052
4.9743352,-0.733950,-5.493000,0.874050,5.610321,81.037193,262.389465
4.9944339,-0.871050,-5.185950,-0.115950,5.259872,91.263145,260.465393
5.0145321,-0.717000,-5.340000,-0.691050,5.432057,97.308800,262.352661
5.0346303,-0.787050,-5.943000,-0.763050,6.043256,97.253799,262.456055
5.0547285,-0.562050,-6.798000,-0.456000,6.836420,93.824562,265.273621
5.0748272,0.289950,-7.716001,0.109950,7.722229,89.184189,272.152039
5.0949259,1.554000,-8.749950,0.129000,8.887811,89.168365,280.070770
5.1150241,2.838000,-10.182000,-0.700950,10.593333,93.793976,285.574585
5.1351223,4.285050,-12.412050,-2.179050,13.310481,99.422264,289.046356
5.1552205,5.130000,-14.503051,-2.598000,15.601441,99.585724,289.479645
5.1753187,5.719050,-15.826951,-1.762050,16.920542,95.977432,289.867249
5.1954174,8.449950,-16.153051,-0.397050,18.234045,91.247726,297.614868
5.2155156,12.865951,-16.717951,-0.354000,21.098528,90.961380,307.581482
5.2356138,16.231050,-18.133951,-1.498050,24.383013,93.522369,311.830597
5.2557125,17.268002,-18.634050,-2.107050,25.492182,94.741180,312.820984
5.2758112,17.677950,-17.182951,-2.257950,24.756050,95.233109,315.813507
5.2959094,17.569950,-14.557951,-2.373000,22.940536,95.937370,320.355835
5.3160076,16.783951,-11.490001,-2.013000,20.439503,95.651978,325.605133
5.3361063,15.385951,-9.073951,-2.284050,18.007803,97.286835,329.469788
5.3562045,12.925951,-7.255950,-2.689050,15.065192,100.282066,330.692444
5.3763027,9.934951,-6.022050,-2.634000,11.912443,102.774437,328.777924
5.3964009,7.786050,-5.092950,-2.253000,9.572708,103.612640,326.810822
5.4164996,6.685050,-4.662000,-1.941000,8.378044,103.395821,325.108978
5.4365983,5.806050,-4.444050,-2.143050,7.619217,106.335960,322.568939
5.4566960,5.764950,-4.639950,-2.260050,7.737675,106.982758,321.170959
5.4767947,5.821950,-5.088000,-1.441050,7.865080,100.557449,318.848694
5.4968934,6.514050,-5.179050,-0.588000,8.342731,94.041588,321.513245
5.5169911,7.483950,-5.538000,0.100950,9.310700,89.378769,323.499176
5.5370898,8.119050,-5.184000,0.916950,9.676447,84.562431,327.441833
5.5571885,9.379050,-4.758000,1.663950,10.647717,81.009369,333.101288
5.5772867,10.573951,-4.564050,2.646000,11.816950,77.060875,336.653442
5.5973849,11.659051,-5.080950,3.099000,13.090199,76.305672,336.452698
5.6174831,12.784950,-6.219000,2.587050,14.450735,79.686996,334.060272
5.6375818,13.635000,-7.450050,1.705050,15.630857,83.737579,331.348175
5.6576796,13.141050,-7.645950,0.924000,15.231597,86.522110,329.807556
5.6777782,12.796950,-7.507051,0.340050,14.840261,88.687012,329.602905
5.6978769,12.198001,-8.350050,0.562950,14.792953,87.819069,325.606689
5.7179756,10.954950,-9.847051,0.505050,14.738739,88.036270,318.048645
5.7380733,10.282050,-10.336050,0.568050,14.590311,87.768715,314.849945
5.7581720,10.816051,-9.202950,1.554000,14.286222,83.755234,319.606842
5.7782707,12.181050,-7.885951,2.187000,14.674781,81.429214,327.081177
5.7983685,13.489051,-8.464951,1.999950,16.050224,82.842010,327.889984
5.8184671,13.194000,-10.101001,1.272000,16.665230,85.622551,322.563232
5.8385658,12.022950,-11.473050,0.958050,16.646322,86.700615,316.340698
5.8586636,10.809001,-12.253950,1.393950,16.399294,85.123940,311.414978
5.8787622,9.637951,-12.241951,2.158050,15.729356,82.114212,308.212952
5.8988605,9.148951,-11.325001,2.590950,14.787561,79.909035,308.933167
5.9189591,9.469951,-10.834050,2.493000,14.603824,80.170975,311.156433
5.9390574,9.360001,-10.458000,2.608050,14.275199,79.473053,311.828827
5.9591560,8.659950,-9.919050,2.235000,13.355804,80.366631,311.122986
5.9792542,7.591950,-9.873000,1.200000,12.512148,84.496483,307.558868
5.9993525,6.273000,-9.319950,0.666000,11.254135,86.607353,303.943420
6.0194511,5.692950,-8.767051,0.136050,10.454156,89.254333,302.997986
6.0395494,5.185050,-8.343000,-0.250950,9.826158,91.463432,301.860321
6.0596480,4.852050,-8.070001,-0.136050,9.417315,90.827766,301.016205
6.0797462,4.447950,-8.034000,0.271050,9.187105,88.309341,298.970703
6.0998445,3.822000,-7.810950,0.366000,8.703596,87.589912,296.073120
6.1199431,3.102000,-6.999001,0.345000,7.663383,87.419716,293.903229
6.1400409,2.086050,-6.487051,0.373950,6.824461,86.858871,287.826294
6.1601396,1.353000,-6.172950,0.613050,6.349154,84.459106,282.362701
6.1802382,1.642950,-6.601950,0.448050,6.818048,86.232079,283.974670
6.2003369,1.672050,-7.284000,0.115050,7.474333,89.118027,282.928345
6.2204347,1.959000,-7.864050,-0.136050,8.105521,90.961746,283.988159
6.2405334,1.962000,-8.221050,0.253950,8.455744,88.278984,283.422882
6.2606316,1.842000,-8.712001,0.358950,8.911833,87.691620,281.938354
6.2807298,2.332950,-9.226951,-0.511950,9.531074,93.079056,284.189331
6.3008285,3.793950,-10.360050,-2.167050,11.243701,101.112419,290.113220
6.3209267,4.737000,-11.197950,-3.333000,12.607225,105.329651,292.929535
6.3410249,6.081000,-11.778001,-3.619950,13.740593,105.274834,297.307373
6.3611236,6.847050,-11.634001,-2.835000,13.793814,101.860344,300.478424
6.3812218,10.360950,-10.252050,-2.017950,14.714821,97.882225,315.302704
6.4013205,14.238001,-10.305000,-2.314950,17.727737,97.503311,324.104218
6.4214187,14.626051,-11.445001,-2.710050,18.768425,98.302193,321.956543
6.4415169,13.606050,-12.430950,-2.169000,18.556877,96.712296,317.584106
6.4616156,13.443001,-11.469001,-1.192050,17.710823,93.859283,319.530579
6.4817138,14.125951,-9.205050,-0.849000,16.881832,92.882668,326.910095
6.5018120,13.975051,-6.961051,-0.835050,15.635076,93.061554,333.521851
6.5219107,12.451951,-5.457000,-0.912000,13.625772,93.837791,336.334808
6.5420094,10.369950,-4.663950,-0.849000,11.402153,94.270172,335.783875
6.5621071,8.908951,-4.389000,-0.672000,9.954111,93.870972,333.772797
6.5822058,7.911000,-4.168950,-0.298050,8.947228,91.908989,332.211609
6.6023045,7.420050,-3.979050,-0.289050,8.424579,91.966225,331.797272
6.6224022,6.949950,-3.868950,-0.250950,7.958239,91.807030,330.895874
6.6425009,6.808950,-4.075050,-0.421050,7.946391,93.037315,329.100128
6.6625996,7.173000,-4.609050,-0.550050,8.543877,93.691223,327.277008
6.6826978,7.489050,-4.942050,-0.567000,8.990619,93.615799,326.579041
6.7027960,7.779000,-4.615950,-0.295950,9.050272,91.873947,329.315704
6.7228947,8.734950,-4.212000,-0.130950,9.698322,90.773651,334.256592
6.7429934,9.682950,-4.257000,0.181950,10.578973,89.014511,336.267853
6.7630911,10.648050,-4.921050,0.237000,11.732598,88.842537,335.195740
6.7831898,11.340000,-6.112950,-0.327000,12.886842,91.454018,331.672638
6.8032880,11.620951,-7.291950,-0.588000,13.731889,92.454155,327.892426
6.8233867,11.974951,-7.704000,-0.258000,14.241405,91.038040,327.245087
