Keuwl Accelerometer Data File
2022-11-27 15-50-59

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.4338867,-0.926022,3.486343,9.343972,10.016083,21.109020,104.875107
0.4350747,-0.964308,3.512664,9.477970,10.153847,21.023016,105.350845
0.4362626,-1.019342,3.586841,9.559326,10.260858,21.309607,105.864594
0.4374505,-1.076770,3.699304,9.568898,10.315430,21.931715,106.228889
0.4386384,-1.134198,3.838088,9.497113,10.305943,22.850965,106.463005
0.4398264,-1.191626,3.996014,9.346365,10.234385,24.044165,106.604767
0.4410143,-1.258625,4.165904,9.135797,10.119371,25.471041,106.810890
0.4422022,-1.339981,4.342973,8.886943,9.981719,27.086273,107.147087
0.4433901,-1.440479,4.529613,8.623733,9.846885,28.862238,107.641380
0.4445781,-1.555335,4.713861,8.367701,9.729232,30.676943,108.260269
0.4457660,-1.682154,4.888536,8.130812,9.635223,32.449646,108.988434
0.4469539,-1.804188,5.046463,7.927422,9.569007,34.060390,109.672752
0.4481418,-1.914258,5.182854,7.764709,9.529799,35.434185,110.271431
0.4493297,-2.005185,5.292923,7.647461,9.514172,36.505783,110.748825
0.4505177,-2.074577,5.376672,7.573284,9.516675,37.269978,111.098999
0.4517056,-2.117648,5.429315,7.544570,9.533228,37.683723,111.307755
0.4528935,-2.136791,5.450850,7.554141,9.557337,37.776878,111.405701
0.4540814,-2.129612,5.441278,7.599605,9.586279,37.555946,111.374420
0.4552694,-2.100898,5.405386,7.673782,9.618675,37.079437,111.239487
0.4564573,-2.050649,5.350351,7.771888,9.655758,36.399719,110.970512
0.4576452,-1.988436,5.276174,7.889136,9.696925,35.553699,110.649956
0.4588331,-1.916651,5.194818,8.018349,9.744413,34.627251,110.251762
0.4600210,-1.842473,5.103891,8.157132,9.797102,33.632561,109.849274
0.4612090,-1.770689,5.012963,8.298309,9.855307,32.646557,109.454338
0.4623969,-1.703690,4.922036,8.439486,9.917354,31.681406,109.092537
0.4635848,-1.639084,4.831109,8.573483,9.976514,30.754456,108.740883
0.4647728,-1.576870,4.742575,8.693125,10.027410,29.895458,108.391571
0.4659607,-1.519442,4.656433,8.798409,10.069909,29.104658,108.072044
0.4671486,-1.469193,4.579863,8.889337,10.107125,28.416468,107.785934
0.4683366,-1.421337,4.512864,8.965906,10.137732,27.821060,107.481941
0.4695245,-1.375873,4.450650,9.025727,10.157021,27.299704,107.178459
0.4707124,-1.332802,4.402794,9.068798,10.168778,26.896179,106.841972
0.4719003,-1.292124,4.366901,9.097511,10.173697,26.591738,106.482979
0.4730882,-1.258625,4.342973,9.107083,10.167818,26.404444,106.161964
0.4742762,-1.225125,4.328616,9.102298,10.153309,26.300074,105.803070
0.4754640,-1.201197,4.321438,9.085547,10.132367,26.274233,105.533928
0.4766520,-1.184447,4.319045,9.052048,10.099339,26.323965,105.335663
0.4778399,-1.177269,4.328616,9.006584,10.061880,26.476225,105.214912
0.4790279,-1.174876,4.345366,8.956335,10.023895,26.683788,105.129570
0.4802158,-1.177269,4.366901,8.901300,9.984434,26.935408,105.087624
0.4814037,-1.182054,4.393222,8.846265,9.947565,27.215906,105.059532
0.4825916,-1.194018,4.419543,8.788837,9.909678,27.514444,105.118538
0.4837795,-1.208375,4.448257,8.733803,9.875549,27.823877,105.197731
0.4849675,-1.222732,4.474578,8.683554,9.844849,28.110525,105.283630
0.4861554,-1.234697,4.496114,8.640483,9.818221,28.352129,105.355698
0.4873433,-1.246661,4.515256,8.602198,9.794871,28.569836,105.434807
0.4885313,-1.258625,4.529613,8.573483,9.777840,28.737936,105.528793
0.4897192,-1.268196,4.539185,8.547162,9.760456,28.872913,105.609749
0.4909070,-1.280160,4.546363,8.530413,9.750700,28.972620,105.726105
0.4920950,-1.287339,4.551149,8.523234,9.747601,29.026775,105.794090
0.4932829,-1.287339,4.548756,8.523234,9.746484,29.014942,105.801987
0.4944709,-1.284946,4.539185,8.530413,9.747985,28.943777,105.805679
0.4956588,-1.282553,4.527220,8.542377,9.752583,28.847244,105.817329
0.4968467,-1.275374,4.512864,8.559127,9.759670,28.718702,105.780754
0.4980346,-1.270589,4.498507,8.580662,9.771321,28.580296,105.772163
0.4992225,-1.263410,4.486542,8.604590,9.785921,28.444050,105.727219
0.5004104,-1.256232,4.472186,8.630911,9.801591,28.289740,105.689995
0.5015984,-1.249053,4.455436,8.657232,9.816247,28.124069,105.660507
0.5027863,-1.239482,4.441079,8.685946,9.833878,27.960909,105.594147
0.5039743,-1.227518,4.426722,8.717052,9.853410,27.788605,105.498550
0.5051622,-1.217947,4.412365,8.748159,9.873330,27.620300,105.431122
0.5063501,-1.213161,4.398008,8.774481,9.889679,27.472025,105.421165
0.5075380,-1.210768,4.388437,8.798409,9.906378,27.357571,105.424164
0.5087259,-1.208375,4.386044,8.819944,9.924161,27.285345,105.403130
0.5099139,-1.208375,4.386044,8.841479,9.943305,27.228464,105.403130
0.5111018,-1.208375,4.386044,8.855837,9.956074,27.190657,105.403130
0.5122897,-1.210768,4.388437,8.860622,9.961675,27.193130,105.424164
0.5134776,-1.213161,4.393222,8.863015,9.966203,27.213688,105.437164
0.5146655,-1.217947,4.398008,8.860622,9.966769,27.250078,105.479088
0.5158535,-1.225125,4.407579,8.855837,9.967625,27.319622,105.533737
0.5170414,-1.232304,4.417150,8.846265,9.964246,27.401821,105.588127
0.5182293,-1.241875,4.426722,8.834301,9.959066,27.493752,105.670959
0.5194173,-1.253839,4.438686,8.819944,9.953164,27.607273,105.773911
0.5206052,-1.263410,4.450650,8.803194,9.944883,27.724066,105.847702
0.5217931,-1.272982,4.462614,8.784052,9.934535,27.847559,105.921051
0.5229810,-1.280160,4.472186,8.760123,9.918619,27.969196,105.973732
0.5241690,-1.289731,4.481757,8.736196,9.903064,28.094633,106.054420
0.5253568,-1.294517,4.488935,8.714660,9.887953,28.195427,106.086479
0.5265448,-1.296910,4.493721,8.695518,9.873577,28.274818,106.098396
