Keuwl Accelerometer Data File
2022-12-12 11-09-35

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
45.6921082,-0.638884,-5.391029,-2.931208,6.169550,118.366440,263.241486
45.6932945,-0.698704,-5.359923,-2.907279,6.137527,118.274033,262.572968
45.6944809,-0.763310,-5.326423,-2.878566,6.102423,118.145264,261.844666
45.6956673,-0.823131,-5.300102,-2.840281,6.069252,117.903168,261.172211
45.6968536,-0.878166,-5.271388,-2.806781,6.036284,117.709244,260.541901
45.6980438,-0.935594,-5.230711,-2.782853,5.998328,117.641518,259.859009
45.6992264,-0.983450,-5.197211,-2.749353,5.961302,117.464577,259.284821
45.7004128,-1.031307,-5.168497,-2.706282,5.924603,117.179977,258.715576
45.7016029,-1.083949,-5.127819,-2.684747,5.888747,117.123596,258.064178
45.7027893,-1.136591,-5.087141,-2.665604,5.854595,117.084320,257.405579
45.7039795,-1.189233,-5.039285,-2.639283,5.811582,117.009743,256.721588
45.7051620,-1.239482,-4.991428,-2.603391,5.764400,116.848473,256.054260
45.7063484,-1.294517,-4.943572,-2.579463,5.724360,116.782928,255.326080
45.7075386,-1.337588,-4.893322,-2.565106,5.684498,116.823639,254.711700
45.7087250,-1.371087,-4.847859,-2.536392,5.640470,116.722992,254.207855
45.7099075,-1.411765,-4.804788,-2.505285,5.599600,116.577271,253.625916
45.7110977,-1.442872,-4.759324,-2.474179,5.554692,116.450302,253.134399
45.7122841,-1.464407,-4.723432,-2.443072,5.515786,116.290565,252.774979
45.7134705,-1.490728,-4.682754,-2.421536,5.478530,116.231865,252.341415
45.7146606,-1.502693,-4.639683,-2.395216,5.433397,116.156982,252.053986
45.7158432,-1.509871,-4.599005,-2.361716,5.385932,116.008034,251.824799
45.7170334,-1.507478,-4.546363,-2.323431,5.323555,115.877182,251.655563
45.7182198,-1.497907,-4.496114,-2.280360,5.259164,115.696083,251.574203
45.7194061,-1.485943,-4.457829,-2.230111,5.201313,115.388840,251.565048
45.7205925,-1.464407,-4.419543,-2.184647,5.142911,115.137245,251.667480
45.7217789,-1.435694,-4.378865,-2.146362,5.083557,114.974609,251.847290
45.7229652,-1.397408,-4.338187,-2.105684,5.020610,114.797218,252.145309
45.7241554,-1.344766,-4.290331,-2.062613,4.946687,114.643349,252.596863
45.7253418,-1.292124,-4.249653,-2.014757,4.877333,114.398827,253.087891
45.7265244,-1.234697,-4.216154,-1.957329,4.809528,114.014572,253.677383
45.7277145,-1.170090,-4.173083,-1.907080,4.735049,113.750717,254.337036
45.7289009,-1.110270,-4.134798,-1.854438,4.665639,113.419922,254.969574
