"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.359330604E1,8.511763811E-2,-4.321870506E-1,-1.542604268E-1
4.360336704E1,2.132547796E-1,-2.877544463E-1,-9.924010187E-2
4.361342804E1,3.473681211E-1,-1.506671757E-1,-6.601636857E-2
4.362348804E1,4.077024162E-1,-5.889134109E-2,-3.609112650E-2
4.363354904E1,3.748070598E-1,-3.549200669E-2,3.029136173E-2
4.364360904E1,2.855522037E-1,-8.693756908E-2,1.103690714E-1
4.365367004E1,1.683513075E-1,-1.637468636E-1,1.770287901E-1
4.366373104E1,6.108901650E-2,-2.165555805E-1,2.330461293E-1
4.367379104E1,-2.586638555E-2,-2.660280764E-1,2.739701271E-1
4.368385204E1,-8.794551343E-2,-3.424854279E-1,2.941606641E-1
4.369391304E1,-1.292146593E-1,-4.461921155E-1,3.012409508E-1
4.370397304E1,-1.163596734E-1,-5.208279490E-1,3.121280670E-1
4.371403404E1,-7.060470432E-2,-5.173075199E-1,3.184913993E-1
4.372409404E1,-1.267019287E-2,-4.788316786E-1,3.224246502E-1
4.373415504E1,3.870591149E-2,-4.076288640E-1,3.522565961E-1
4.374421604E1,8.026225865E-2,-3.533416092E-1,4.005043209E-1
4.375427604E1,1.101351976E-1,-3.242644072E-1,4.310187995E-1
4.376433704E1,1.266110092E-1,-3.085802495E-1,4.240893424E-1
4.377439704E1,1.316502392E-1,-3.301286697E-1,3.998447359E-1
4.378445804E1,1.415066570E-1,-3.707223237E-1,3.797346056E-1
4.379451904E1,1.545739919E-1,-3.848879337E-1,3.670947254E-1
4.380457904E1,1.500791311E-1,-3.687699139E-1,3.387784958E-1
4.381464004E1,1.219305918E-1,-3.348961174E-1,3.053571582E-1
4.382470104E1,1.089014709E-1,-2.827824056E-1,2.929600477E-1
4.383476104E1,1.160054505E-1,-1.871078461E-1,3.040989935E-1
4.384482204E1,1.493799686E-1,-1.059206054E-1,2.993442118E-1
4.385488204E1,2.024043053E-1,-3.200829774E-2,2.781808674E-1
4.386494304E1,2.683057487E-1,-4.054947291E-3,2.283750921E-1
4.387500404E1,3.212725520E-1,-2.959013358E-2,1.713799834E-1
4.388506404E1,3.379331231E-1,-1.121682152E-1,1.207012460E-1
4.389512504E1,3.077110648E-1,-2.463995218E-1,5.270169303E-2
4.390518504E1,2.081572860E-1,-4.308634400E-1,-2.960052714E-2
4.391524604E1,7.104709744E-2,-5.640830398E-1,-9.961955994E-2
4.392530704E1,-1.007312164E-1,-6.640954018E-1,-1.377869993E-1
4.393536704E1,-2.520722747E-1,-7.042188644E-1,-1.204234511E-1
4.394542804E1,-3.181171417E-1,-6.836508512E-1,-3.586096317E-2
4.395548904E1,-3.072890043E-1,-6.300643086E-1,4.037042335E-2
4.396554904E1,-2.457539290E-1,-5.530803204E-1,8.396603912E-2
4.397561004E1,-1.902675033E-1,-4.774678051E-1,7.821600884E-2
4.398567004E1,-1.861239523E-1,-4.269933999E-1,3.977293521E-2
4.399573104E1,-2.383187115E-1,-3.596276641E-1,1.330430806E-2
4.400579204E1,-3.269203007E-1,-2.884171307E-1,7.963256910E-3
4.401585204E1,-4.289577007E-1,-2.160776556E-1,-1.060403511E-2
4.402591304E1,-5.401074290E-1,-1.121159047E-1,-3.727256507E-2
4.403597304E1,-6.403661370E-1,1.682902873E-2,-1.086881608E-1
4.404603404E1,-6.832821965E-1,1.544375569E-1,-2.259218097E-1
4.405609504E1,-6.671447754E-1,2.823073864E-1,-3.452436924E-1
4.406615504E1,-6.321100593E-1,4.441381097E-1,-3.884421885E-1
4.407621604E1,-6.169143319E-1,6.132640243E-1,-3.816934526E-1
4.408627704E1,-6.878514290E-1,6.826288700E-1,-3.908192813E-1
4.409633704E1,-8.359447122E-1,5.846956372E-1,-4.621070623E-1
4.410639804E1,-9.852134585E-1,4.031067193E-1,-5.452407002E-1
4.411645804E1,-1.079329491E0,2.322963476E-1,-5.746912956E-1
4.412651904E1,-1.145190954E0,1.082532033E-1,-5.709938407E-1
4.413658004E1,-1.207710266E0,-2.057562023E-2,-5.065450668E-1
4.414664004E1,-1.252738595E0,-2.051996589E-1,-4.078402817E-1
4.415670104E1,-1.256947279E0,-4.068201184E-1,-3.182456791E-1
4.416676104E1,-1.207505107E0,-5.665358305E-1,-2.968159020E-1
4.417682204E1,-1.055128574E0,-6.245315075E-1,-3.505062759E-1
4.418688304E1,-8.114925027E-1,-5.821497440E-1,-4.284965396E-1
4.419694304E1,-5.238303542E-1,-5.185166597E-1,-5.175094604E-1
4.420700404E1,-2.603312731E-1,-4.650716782E-1,-5.849883556E-1
4.421706404E1,-4.751272500E-2,-4.207060933E-1,-6.187441945E-1
4.422712504E1,9.905155748E-2,-3.871093988E-1,-6.252254248E-1
4.423718604E1,1.586749405E-1,-3.350872099E-1,-6.048772931E-1
4.424724604E1,1.321150512E-1,-2.683148086E-1,-5.720535517E-1
4.425730704E1,3.202334046E-2,-1.745382547E-1,-5.027810335E-1
4.426736804E1,-9.541644901E-2,-1.021792963E-1,-4.059896171E-1
4.427742804E1,-2.487735152E-1,-5.361922085E-2,-2.705154121E-1
4.428748904E1,-4.040466249E-1,-6.205791235E-2,-1.024443358E-1
4.429754904E1,-5.594287515E-1,-1.166228876E-1,8.664968610E-2
4.430761004E1,-6.982368827E-1,-1.822433323E-1,2.751191854E-1
4.431767104E1,-7.835560441E-1,-2.548693419E-1,4.352736473E-1
4.432773104E1,-7.965730429E-1,-2.496551126E-1,5.663790107E-1
4.433779204E1,-7.238897681E-1,-1.850534827E-1,6.771414876E-1
4.434785204E1,-6.242654324E-1,-1.007741094E-1,7.609324455E-1
4.435791304E1,-5.506498218E-1,-4.135179147E-2,8.232184649E-1
4.436797404E1,-5.270556211E-1,-2.072342671E-2,8.764693141E-1
4.437803404E1,-5.188708901E-1,-1.446446590E-2,9.131501317E-1
4.438809504E1,-5.068128705E-1,1.707788371E-2,9.179806113E-1
4.439815504E1,-4.903076291E-1,7.534865290E-2,8.997914791E-1
4.440821604E1,-4.793576300E-1,1.211528257E-1,8.630675673E-1
4.441827704E1,-4.714011550E-1,1.311833560E-1,8.178071380E-1
4.442833704E1,-4.885405600E-1,1.367149651E-1,7.824627757E-1
4.443839804E1,-5.364603996E-1,1.447340101E-1,7.499259114E-1
4.444845904E1,-6.354182363E-1,1.500973403E-1,7.345525026E-1
4.445851904E1,-7.557600737E-1,9.397334605E-2,7.310768366E-1
4.446858004E1,-8.822626472E-1,1.797321811E-2,7.384454012E-1
4.447864004E1,-1.002254128E0,-1.949985512E-2,7.900220156E-1
4.448870104E1,-1.142046928E0,-3.019140102E-2,8.694355488E-1
4.449876204E1,-1.284807801E0,1.394436788E-2,9.405621886E-1
4.450882204E1,-1.416902184E0,1.089268103E-1,9.977719188E-1
4.451888304E1,-1.520943284E0,2.209872901E-1,1.044877648E0
4.452894358E1,-1.602599978E0,2.893858850E-1,1.070580125E0
4.453900458E1,-1.639353991E0,3.096253574E-1,1.049443364E0
4.454906558E1,-1.625512004E0,2.578498721E-1,9.839988351E-1
4.455912558E1,-1.564249158E0,1.269395500E-1,8.958791494E-1
4.456918658E1,-1.454262972E0,-7.188760489E-2,8.384713531E-1
4.457924658E1,-1.320033193E0,-2.917158604E-1,8.398117423E-1
4.458930758E1,-1.245667696E0,-4.477888644E-1,8.530868292E-1
4.459936858E1,-1.264595032E0,-5.105646849E-1,8.461878896E-1
4.460942858E1,-1.335246682E0,-4.963828921E-1,8.279618025E-1
4.461948958E1,-1.393725753E0,-3.903134465E-1,7.800329328E-1
4.462955058E1,-1.399140120E0,-2.171084285E-1,6.822084785E-1
4.463961058E1,-1.329059243E0,-6.863719225E-2,5.588194132E-1
4.464967158E1,-1.172770739E0,-6.712323986E-3,4.156379104E-1
4.465973158E1,-9.519006014E-1,-2.956202021E-3,2.425720990E-1
4.466979258E1,-7.214220166E-1,-2.456400357E-2,5.417380482E-2
4.467985358E1,-5.332018137E-1,-7.536886632E-2,-9.368222952E-2
4.468991358E1,-4.134106636E-1,-1.469478756E-1,-2.057793587E-1
4.469997458E1,-3.512541056E-1,-2.013141811E-1,-2.940655351E-1
4.471003458E1,-3.253251314E-1,-2.313991487E-1,-3.566830754E-1
4.472009558E1,-3.389767408E-1,-2.693454623E-1,-3.700963259E-1
4.473015658E1,-5.020731688E-1,-4.961335063E-1,-3.705540299E-1
4.474021658E1,-4.506767690E-1,-5.014473200E-1,-3.460659981E-1
4.475027758E1,-3.000333905E-1,-4.162127972E-1,-2.594408691E-1
4.476033758E1,-1.842260957E-1,-2.619673014E-1,-2.081055194E-1
4.477039858E1,-1.566620022E-1,-1.238234863E-1,-1.591264904E-1
4.478045958E1,-2.098629028E-1,-5.898189917E-2,-1.129190475E-1
4.479051958E1,-2.955515683E-1,-3.235274553E-2,-4.232747108E-2
4.480058058E1,-3.834092617E-1,-2.032884210E-2,4.295227304E-2
4.481064158E1,-4.455483556E-1,-2.242508158E-2,1.149840876E-1
4.482070158E1,-4.796985984E-1,-7.607254200E-3,1.657311469E-1
4.483076258E1,-4.986594319E-1,-1.131486334E-2,1.835633367E-1
4.484082258E1,-4.957568645E-1,-3.569077700E-2,1.811151057E-1
4.485088358E1,-4.891339242E-1,-9.590653330E-2,1.715436876E-1
4.486094458E1,-4.572343230E-1,-2.439138293E-1,1.906303018E-1
4.487100458E1,-3.892660737E-1,-2.485985011E-1,2.136150897E-1
4.488106558E1,-3.084268868E-1,-2.700236440E-1,2.323102206E-1
4.489112558E1,-2.939887345E-1,-2.992262244E-1,2.250897884E-1
4.490118658E1,-2.899202108E-1,-3.576019108E-1,1.980499178E-1
4.491124758E1,-1.922151744E-1,-3.175557256E-1,1.593289673E-1
4.492130758E1,-2.078243904E-2,-3.237592876E-1,8.848568797E-2
4.493136858E1,1.224803030E-1,-3.452651203E-1,5.969876423E-2
4.494142858E1,1.958554536E-1,-3.544591665E-1,8.350954950E-2
4.495148958E1,2.210354358E-1,-3.351965547E-1,1.207076013E-1
4.496155058E1,1.879142374E-1,-2.915867865E-1,2.120313942E-1
4.497161058E1,1.063123941E-1,-2.884297967E-1,3.320285678E-1
4.498167158E1,4.660885036E-2,-2.945047319E-1,3.567877114E-1
4.499173258E1,2.321871556E-2,-2.760482430E-1,3.425501883E-1
4.500179258E1,2.735274099E-2,-2.231477648E-1,3.993442357E-1
4.501185358E1,-3.071812354E-2,-2.580705583E-1,5.246077180E-1
4.502191358E1,-1.806290448E-1,-3.722669184E-1,6.474266052E-1
4.503197458E1,-3.836233020E-1,-4.616573155E-1,7.667984366E-1
4.504203558E1,-5.762885809E-1,-5.293729305E-1,8.344800472E-1
4.505209558E1,-7.164608240E-1,-5.891553164E-1,8.191660047E-1
4.506215658E1,-7.895963192E-1,-6.133631468E-1,7.254794836E-1
4.507221658E1,-7.777268887E-1,-6.127755642E-1,6.029745340E-1
4.508227758E1,-6.954626441E-1,-6.310203075E-1,4.659290314E-1
4.509233858E1,-6.017436385E-1,-6.348825693E-1,3.512859643E-1
4.510239858E1,-4.835368693E-1,-5.456168652E-1,3.058617711E-1
4.511245958E1,-3.537248373E-1,-4.030097127E-1,3.141155839E-1
4.512251958E1,-2.434574515E-1,-3.204818070E-1,2.939639688E-1
4.513258058E1,-1.556434184E-1,-2.656440437E-1,2.147763371E-1
4.514264158E1,-8.182805032E-2,-1.844865978E-1,1.261066496E-1
4.515270158E1,-3.493639454E-2,-9.582106024E-2,2.663567849E-2
4.516276258E1,-2.578816935E-2,3.150522243E-3,-9.336502850E-2
4.517282258E1,5.769368727E-4,5.764549598E-2,-2.016990185E-1
4.518288358E1,4.320642352E-2,1.629805565E-2,-2.671241164E-1
4.519294458E1,6.083647162E-2,4.621383920E-2,-3.110824227E-1
4.520300458E1,7.518211752E-2,2.067563683E-1,-3.614827693E-1
4.521306558E1,5.515194312E-2,4.165009856E-1,-4.022215307E-1
4.522312658E1,1.183536090E-2,6.024354100E-1,-4.619032145E-1
4.523318658E1,3.461533459E-3,6.974004507E-1,-5.432707667E-1
4.524324758E1,5.531076342E-3,7.187297344E-1,-6.131009459E-1
4.525330758E1,-2.130626887E-2,6.332016587E-1,-6.239510179E-1
4.526336858E1,-1.266683787E-1,4.788688123E-1,-5.585621595E-1
4.527342958E1,-3.735348880E-1,3.414720595E-1,-4.312362075E-1
4.528348958E1,-7.219011188E-1,1.925635338E-1,-3.194204569E-1
4.529355058E1,-1.063823938E0,2.529411018E-2,-2.573561370E-1
4.530361058E1,-1.283045530E0,-1.279689372E-1,-2.256530523E-1
4.531367158E1,-1.325817347E0,-2.673455477E-1,-2.522276938E-1
4.532373258E1,-1.187296271E0,-3.952020407E-1,-3.338410556E-1
4.533379258E1,-9.078769684E-1,-4.996238053E-1,-4.606876969E-1
4.534385358E1,-5.085109472E-1,-5.541993976E-1,-6.129182577E-1
4.535391358E1,-6.327879429E-2,-5.209527016E-1,-7.492491007E-1
4.536397458E1,3.104023933E-1,-4.356607497E-1,-8.121258020E-1
4.537403558E1,5.386360288E-1,-3.366394341E-1,-7.728270888E-1
4.538409558E1,5.828282833E-1,-2.321444601E-1,-6.780115962E-1
4.539415658E1,5.138356686E-1,-1.111782640E-1,-5.438336730E-1
4.540421658E1,3.365213275E-1,-2.161109075E-2,-3.467493653E-1
4.541427758E1,7.372827828E-2,4.055256397E-2,-1.050863788E-1
4.542433858E1,-2.430904210E-1,2.341884933E-2,1.569428295E-1
4.543439858E1,-5.487105250E-1,-4.902177304E-2,4.011649191E-1
4.544445958E1,-7.763798833E-1,-1.316865534E-1,6.128712893E-1
4.545452058E1,-9.049782157E-1,-1.675747335E-1,7.487676740E-1
4.546458058E1,-9.668703675E-1,-1.748992205E-1,8.215103149E-1
4.547464158E1,-1.013802886E0,-2.063881606E-1,8.559922576E-1
4.548470158E1,-1.065153122E0,-2.552715540E-1,8.801644444E-1
4.549476258E1,-1.118199229E0,-2.864347696E-1,9.095374942E-1
4.550482358E1,-1.181824565E0,-2.668685317E-1,9.380058646E-1
4.551488358E1,-1.245992899E0,-2.160771489E-1,9.289986491E-1
4.552494417E1,-1.311480045E0,-1.568372548E-1,8.867880702E-1
4.553500417E1,-1.360121250E0,-1.274685413E-1,8.461540937E-1
4.554506517E1,-1.361234188E0,-1.733550727E-1,8.285441995E-1
4.555512617E1,-1.303505301E0,-2.741494477E-1,8.088619113E-1
4.556518617E1,-1.217040181E0,-3.519715667E-1,7.518425584E-1
4.557524717E1,-1.157748580E0,-3.930464089E-1,6.759231687E-1
4.558530717E1,-1.153871059E0,-4.357134402E-1,6.219869852E-1
4.559536817E1,-1.185055614E0,-4.447215497E-1,6.173034906E-1
4.560542917E1,-1.217945337E0,-4.084681869E-1,6.187983155E-1
4.561548917E1,-1.215471506E0,-3.397501409E-1,6.142692566E-1
4.562555017E1,-1.163587332E0,-2.819137275E-1,6.086893678E-1
4.563561017E1,-1.093746901E0,-2.389724255E-1,5.909864902E-1
4.564567117E1,-1.036597252E0,-2.437211126E-1,5.663557053E-1
4.565573217E1,-1.009149909E0,-2.591236830E-1,5.593375564E-1
4.566579217E1,-9.942202568E-1,-2.756824195E-1,5.665001273E-1
4.567585317E1,-9.827825427E-1,-2.906396389E-1,5.737392306E-1
4.568591417E1,-9.760090709E-1,-3.109281361E-1,5.635766387E-1
4.569597417E1,-9.656878710E-1,-3.123185039E-1,5.787413120E-1
4.570603517E1,-9.749809504E-1,-2.153248191E-1,6.157243252E-1
4.571609517E1,-1.027319908E0,-8.549737185E-2,6.430334449E-1
4.572615617E1,-1.060366750E0,-3.611773136E-4,6.105476618E-1
4.573621717E1,-1.047153711E0,2.334995382E-2,5.818500519E-1
4.574627717E1,-1.012776494E0,2.823259495E-2,5.490556359E-1
4.575633817E1,-9.822813272E-1,6.466901395E-3,5.298153162E-1
4.576639817E1,-9.744036794E-1,-5.112342164E-2,5.251262784E-1
4.577645917E1,-9.942442179E-1,-8.141601086E-2,5.041608214E-1
4.578652017E1,-1.039065719E0,-3.407645598E-2,4.749552310E-1
4.579658017E1,-1.114667654E0,3.593656048E-2,4.692170322E-1
4.580664117E1,-1.180073619E0,7.219443470E-2,4.724306762E-1
4.581670117E1,-1.203059793E0,1.957631111E-2,4.209843874E-1
4.582676217E1,-1.186819792E0,-7.014185190E-2,2.978283763E-1
4.583682317E1,-1.135211468E0,-1.542408317E-1,1.501765847E-1
4.584688317E1,-1.060339689E0,-2.570710778E-1,2.821206301E-2
4.585694417E1,-9.784287214E-1,-3.345834315E-1,-1.047834288E-2
4.586700417E1,-8.977743983E-1,-3.800215125E-1,7.123021875E-3
4.587706517E1,-8.030351400E-1,-4.319342375E-1,1.227693632E-2
4.588712617E1,-6.478365064E-1,-4.962346554E-1,-1.102598850E-2
4.589718617E1,-4.215998650E-1,-5.351176262E-1,-5.126252398E-2
4.590724717E1,-1.842661351E-1,-4.978221655E-1,-9.267415106E-2
4.591730717E1,6.448219065E-4,-4.128936827E-1,-1.282149255E-1
4.592736817E1,9.318514168E-2,-3.200998306E-1,-2.062250376E-1
4.593742917E1,7.993032038E-2,-2.195998877E-1,-3.001611233E-1
4.594748917E1,-1.209467463E-2,-7.938897610E-2,-3.920492530E-1
4.595755017E1,-1.257781386E-1,4.250032827E-2,-4.585983753E-1
4.596761017E1,-2.281961292E-1,1.565347463E-1,-4.835034609E-1
4.597767117E1,-2.800615430E-1,2.195711583E-1,-4.739195704E-1
4.598773217E1,-2.869817913E-1,2.274463922E-1,-4.383243024E-1
4.599779217E1,-2.836358249E-1,1.833259612E-1,-3.943012953E-1
4.600785317E1,-2.935515642E-1,1.264672130E-1,-3.390785158E-1
4.601791417E1,-3.344758749E-1,5.865270272E-2,-2.633125782E-1
4.602797417E1,-4.200211465E-1,-3.431905061E-2,-1.593267918E-1
4.603803517E1,-5.438904166E-1,-1.039956212E-1,-4.793033376E-2
4.604809517E1,-6.432316303E-1,-1.313454807E-1,6.590302289E-2
4.605815617E1,-6.763608456E-1,-1.192337126E-1,1.567460150E-1
4.606821717E1,-6.659926772E-1,-8.314947784E-2,2.219385952E-1
4.607827717E1,-6.527628303E-1,-9.993865341E-2,2.660921812E-1
4.608833817E1,-6.481534243E-1,-1.633376032E-1,2.891042829E-1
4.609839817E1,-6.472602487E-1,-2.506117225E-1,3.013114631E-1
4.610845917E1,-6.699450612E-1,-3.114774525E-1,2.732856870E-1
4.611852017E1,-6.653840542E-1,-3.483049273E-1,2.245092839E-1
4.612858017E1,-6.480173469E-1,-3.970437050E-1,1.417123973E-1
4.613864117E1,-6.052640676E-1,-4.563986063E-1,3.544660285E-2
4.614870117E1,-5.132797956E-1,-4.904889166E-1,-4.976336658E-2
4.615876217E1,-3.883904517E-1,-5.122253299E-1,-1.065541729E-1
4.616882317E1,-2.344307303E-1,-4.777352512E-1,-1.381839961E-1
4.617888317E1,-4.952296987E-2,-4.385077059E-1,-1.406195760E-1
4.618894417E1,1.577748358E-1,-4.052354991E-1,-1.683758348E-1
4.619900417E1,3.663353622E-1,-3.840610981E-1,-1.857115179E-1
4.620906517E1,5.501672626E-1,-4.020909667E-1,-1.723895967E-1
4.621912617E1,6.727356911E-1,-4.829086065E-1,-1.060240865E-1
4.622918617E1,6.882483363E-1,-5.986788869E-1,-2.056564018E-2
4.623924717E1,6.155584455E-1,-6.927783489E-1,9.721614420E-2
4.624930717E1,4.950273037E-1,-7.534654140E-1,2.326243073E-1
4.625936817E1,3.616304398E-1,-7.495793104E-1,3.482304215E-1
4.626942917E1,2.008921653E-1,-6.872054338E-1,4.509834349E-1
4.627948917E1,3.089485504E-2,-5.823832154E-1,5.239830017E-1
4.628955017E1,-1.459353119E-1,-5.310363770E-1,6.190442443E-1
4.629961117E1,-3.314638734E-1,-5.344321728E-1,7.377866507E-1
4.630967117E1,-5.303929448E-1,-5.823733807E-1,8.682354689E-1
4.631973217E1,-7.429044843E-1,-6.707486510E-1,9.833563566E-1
4.632979217E1,-9.420083165E-1,-7.873000503E-1,1.035185218E0
4.633985317E1,-1.082492471E0,-8.859789968E-1,1.023634672E0
4.634991317E1,-1.142821312E0,-9.611504674E-1,9.770585895E-1
4.635997417E1,-1.107453465E0,-9.349582791E-1,8.845038414E-1
4.637003517E1,-9.767256379E-1,-8.397841454E-1,7.556017637E-1
4.638009517E1,-7.677786350E-1,-7.016621232E-1,6.400263309E-1
4.639015617E1,-5.009456277E-1,-5.278860927E-1,5.485385060E-1
4.640021717E1,-2.494908422E-1,-3.156775534E-1,4.736417830E-1
4.641027717E1,-6.176249683E-2,-1.423195899E-1,4.064928293E-1
4.642033817E1,5.911947414E-2,2.153626643E-3,3.154747784E-1
4.643039817E1,1.374829859E-1,1.118023545E-1,1.853588372E-1
4.644045917E1,1.585520655E-1,1.257401109E-1,6.030437350E-2
4.645052017E1,1.761725992E-1,1.099379733E-1,-1.194665115E-2
4.646058017E1,1.799297482E-1,8.829221874E-2,-4.231729731E-2
4.647064117E1,1.485206932E-1,9.574694186E-2,-3.451663256E-2
4.648070117E1,6.726796180E-2,1.776139587E-1,-1.804715395E-2
4.649076217E1,-9.670763277E-3,2.079774588E-1,-3.870929033E-2
4.650082317E1,-9.606835246E-2,1.198651195E-1,-1.014989391E-1
4.651088317E1,-2.689272165E-1,2.556125447E-2,-1.776925176E-1
4.652094417E1,-5.763078928E-1,-1.894201338E-2,-2.323005348E-1
4.653100367E1,-1.000572681E0,-4.382525757E-2,-1.907807887E-1
4.654106467E1,-1.420556426E0,-5.580392852E-2,-5.000377819E-2
4.655112567E1,-1.701614976E0,-1.473638974E-2,7.751609385E-2
4.656118567E1,-1.787356853E0,-6.416688557E-4,1.326827705E-1
4.657124667E1,-1.718197703E0,-7.072461396E-2,1.137468889E-1
4.658130667E1,-1.535287738E0,-2.554161847E-1,5.240225047E-2
4.659136767E1,-1.263331652E0,-4.646117389E-1,-6.134508550E-2
4.660142867E1,-9.426066875E-1,-6.265226603E-1,-2.243295759E-1
4.661148867E1,-5.920172334E-1,-6.569352150E-1,-3.871693611E-1
4.662154967E1,-2.329517752E-1,-5.825871229E-1,-4.879793823E-1
4.663160967E1,7.720901817E-2,-4.491390586E-1,-5.474251509E-1
4.664167067E1,2.660519779E-1,-3.036978543E-1,-5.594496131E-1
4.665173167E1,3.131590188E-1,-1.387949288E-1,-5.232591033E-1
4.666179167E1,2.182540745E-1,2.533404715E-2,-4.455792904E-1
4.667185267E1,8.468897082E-3,1.526757479E-1,-3.402656615E-1
4.668191267E1,-2.555122077E-1,2.173555940E-1,-2.244236320E-1
4.669197367E1,-4.954736829E-1,2.240404040E-1,-7.601232827E-2
4.670203467E1,-6.934764385E-1,1.256747842E-1,9.003044665E-2
4.671209467E1,-8.760859370E-1,-2.140680887E-2,2.541948855E-1
4.672215567E1,-1.055407047E0,-1.669551581E-1,4.097275138E-1
4.673221567E1,-1.226027608E0,-2.510279715E-1,5.616959929E-1
4.674227667E1,-1.365403056E0,-2.640757561E-1,6.636853218E-1
4.675233767E1,-1.401973844E0,-2.132839561E-1,7.025381923E-1
4.676239767E1,-1.334360480E0,-1.706328839E-1,6.699559093E-1
4.677245867E1,-1.154221416E0,-1.334141493E-1,5.219768286E-1
4.678251867E1,-8.663420677E-1,-9.944491833E-2,3.370712996E-1
4.679257967E1,-5.290631056E-1,-8.973157406E-2,1.489693224E-1
4.680264067E1,-2.413621694E-1,-4.371901974E-2,1.997343078E-2
4.681270067E1,-8.556431532E-2,3.844882175E-2,-2.749581635E-2
4.682276167E1,-7.399701327E-2,1.186149195E-1,-3.547875211E-2
4.683282267E1,-1.705523133E-1,1.703968793E-1,-2.047263831E-2
4.684288267E1,-3.308837414E-1,1.735113263E-1,3.071112931E-2
4.685294367E1,-4.765123129E-1,1.367700845E-1,1.201382130E-1
4.686300367E1,-5.796101093E-1,5.238147080E-2,2.296601087E-1
4.687306467E1,-6.488674879E-1,-2.862336487E-2,3.304559886E-1
4.688312567E1,-7.330229878E-1,-4.495481774E-2,4.045657218E-1
4.689318567E1,-8.474334478E-1,-5.038846657E-2,4.583152533E-1
4.690324667E1,-9.389514327E-1,-5.527184904E-2,5.395477414E-1
4.691330667E1,-9.935963154E-1,-2.675285563E-2,6.379864216E-1
4.692336767E1,-1.019768953E0,-1.539989561E-2,7.311440110E-1
4.693342867E1,-1.043407917E0,-9.310577996E-3,8.081868291E-1
4.694348867E1,-1.087611556E0,1.245903037E-2,8.556223512E-1
4.695354967E1,-1.135692000E0,3.592733666E-2,8.691935539E-1
4.696360967E1,-1.154412627E0,2.559570037E-2,8.497585058E-1
4.697367067E1,-1.149160028E0,-6.588069722E-3,8.206166029E-1
4.698373167E1,-1.136797309E0,-4.732933268E-2,7.706474662E-1
4.699379167E1,-1.104095578E0,-1.061633527E-1,7.036953568E-1
4.700385267E1,-1.063429952E0,-1.976566464E-1,6.601290703E-1
4.701391267E1,-1.029235601E0,-2.983704805E-1,6.239569187E-1
4.702397367E1,-9.398126602E-1,-3.978318870E-1,5.870381594E-1
4.703403467E1,-7.762942910E-1,-4.537835717E-1,5.282896161E-1
4.704409467E1,-5.359880328E-1,-4.756077230E-1,4.463012516E-1
4.705415567E1,-2.803746164E-1,-4.680592418E-1,3.445107043E-1
4.706421567E1,-5.231536180E-2,-4.360758662E-1,2.484541237E-1
4.707427667E1,1.206771880E-1,-4.034729302E-1,1.771847308E-1
4.708433767E1,1.934136897E-1,-4.047050774E-1,1.111170575E-1
4.709439767E1,1.650904268E-1,-4.420250356E-1,7.997458428E-2
4.710445867E1,4.934980348E-2,-4.502952099E-1,9.118344635E-2
4.711451867E1,-1.210557595E-1,-4.582205117E-1,1.519179046E-1
4.712457967E1,-3.032831550E-1,-4.547044635E-1,2.586358190E-1
4.713464067E1,-4.455114007E-1,-4.030444622E-1,3.928410411E-1
4.714470067E1,-5.721169114E-1,-2.811913788E-1,5.073516965E-1
4.715476167E1,-6.666479707E-1,-1.040168703E-1,5.363500714E-1
4.716482167E1,-7.339525819E-1,5.567448586E-2,5.242148638E-1
4.717488267E1,-7.654708028E-1,1.881571561E-1,5.024642944E-1
4.718494367E1,-7.651994228E-1,2.783306241E-1,4.871217310E-1
4.719500367E1,-7.443154454E-1,3.180879056E-1,4.626438022E-1
4.720506467E1,-6.987714171E-1,3.309824765E-1,4.319317341E-1
4.721512467E1,-6.357280016E-1,3.146516979E-1,3.570905328E-1
4.722518567E1,-5.637615323E-1,2.911657095E-1,2.692503333E-1
4.723524667E1,-4.564925432E-1,2.482064962E-1,1.887368560E-1
4.724530667E1,-3.202877045E-1,1.917226911E-1,1.359988302E-1
4.725536767E1,-1.754383743E-1,1.469011605E-1,1.060230806E-1
4.726542767E1,-4.639752582E-2,1.327307671E-1,1.052671149E-1
4.727548867E1,3.844013065E-2,1.354767531E-1,1.522788405E-1
4.728554967E1,7.112415135E-2,1.249409467E-1,2.166901678E-1
4.729560967E1,1.910489239E-2,1.183560193E-1,2.374761403E-1
4.730567067E1,-7.410684228E-2,6.540073454E-2,2.815426886E-1
4.731573067E1,-1.836612970E-1,-4.064447433E-2,3.289664090E-1
4.732579167E1,-2.607914209E-1,-1.347414702E-1,3.714345694E-1
4.733585267E1,-2.942505777E-1,-2.057762295E-1,4.166654348E-1
4.734591267E1,-3.179298639E-1,-2.385875434E-1,4.780148566E-1
4.735597367E1,-3.475194573E-1,-2.337640375E-1,5.326810479E-1
4.736603367E1,-3.906981051E-1,-1.920503378E-1,5.590023994E-1
4.737609467E1,-4.339664876E-1,-1.586886495E-1,5.615976453E-1
4.738615567E1,-4.887998402E-1,-1.685187966E-1,5.733906031E-1
4.739621567E1,-5.661644340E-1,-2.183481306E-1,5.997322202E-1
4.740627667E1,-6.638417840E-1,-2.984485626E-1,6.124689579E-1
4.741633667E1,-7.592553496E-1,-3.893997967E-1,6.214374304E-1
