"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.177107504E1,-9.284143524E0,-2.696193237E0,3.606600037E0
4.178113604E1,-8.793014832E0,-2.357597351E0,3.367846527E0
4.179119604E1,-8.940907288E0,-2.352507935E0,3.182531891E0
4.180125704E1,-9.930050354E0,-2.878065033E0,3.048560486E0
4.181131804E1,-1.128338608E1,-3.776197357E0,2.974165192E0
4.182137804E1,-1.196836166E1,-4.386328583E0,3.246748352E0
4.183143904E1,-1.203976318E1,-4.359534302E0,3.764072571E0
4.184149904E1,-1.207853256E1,-4.184398499E0,4.362228699E0
4.185156004E1,-1.206401276E1,-3.977977753E0,4.501439209E0
4.186162104E1,-1.208092758E1,-3.675307159E0,4.543202362E0
4.187168104E1,-1.227582230E1,-3.381318512E0,4.599036255E0
4.188174204E1,-1.241398499E1,-2.951262817E0,4.183200989E0
4.189180204E1,-1.213945587E1,-2.384990387E0,3.426225128E0
4.190186304E1,-1.163859741E1,-1.826950836E0,2.625240784E0
4.191192404E1,-1.107786346E1,-1.351838837E0,1.790576477E0
4.192198404E1,-1.045336212E1,-9.280700684E-1,1.049916687E0
4.193204504E1,-9.906848602E0,-4.462220764E-1,6.965016174E-1
4.194210604E1,-9.754315796E0,-9.759704590E-2,5.876779175E-1
4.195216604E1,-1.005953110E1,5.403762817E-2,-1.017883301E-2
4.196222704E1,-1.061427750E1,2.959346008E-1,-4.899311829E-1
4.197228704E1,-1.129341522E1,1.576222229E-1,-2.496807861E-1
4.198234804E1,-1.187435715E1,-9.804611206E-2,-2.091151428E-1
4.199240904E1,-1.213556396E1,-3.329077148E-1,-1.655557251E-1
4.200246904E1,-1.229363525E1,-2.981799316E-1,-4.099974060E-1
4.201253004E1,-1.247281265E1,-1.577719116E-1,-1.041085052E0
4.202259104E1,-1.203961349E1,-8.681945801E-2,-1.252894592E0
4.203265104E1,-1.119656662E1,3.936813354E-2,-1.009051666E0
4.204271204E1,-1.030352371E1,-1.176553345E-1,-4.430786133E-1
4.205277204E1,-9.334588623E0,-3.718267822E-1,1.185534668E-1
4.206283304E1,-8.311466217E0,-6.911128235E-1,6.649172974E-1
4.207289404E1,-7.503147125E0,-1.035546570E0,1.283131714E0
4.208295404E1,-6.976691895E0,-1.465452576E0,2.024839325E0
4.209301504E1,-6.563700714E0,-1.704655151E0,2.672841797E0
4.210307604E1,-6.227799225E0,-1.836081848E0,3.145259399E0
4.211313604E1,-6.026018829E0,-1.922452240E0,3.534599762E0
4.212319704E1,-6.104755096E0,-2.012265472E0,3.643722839E0
4.213325704E1,-6.421496429E0,-2.146236877E0,3.583697662E0
4.214331804E1,-6.781497803E0,-2.196232910E0,3.388054504E0
4.215337904E1,-7.156168671E0,-2.175426178E0,3.186124420E0
4.216343904E1,-7.482340393E0,-2.082020416E0,3.072360992E0
4.217350004E1,-7.859555969E0,-2.049837341E0,3.109783173E0
4.218356104E1,-8.413853302E0,-2.104024658E0,3.127895508E0
4.219362104E1,-8.799750824E0,-2.151925049E0,3.243604889E0
4.220368204E1,-8.652606812E0,-2.064955902E0,3.238665161E0
4.221374204E1,-8.307723999E0,-1.865271149E0,3.125051422E0
4.222380304E1,-8.289461975E0,-1.801803131E0,3.029699707E0
4.223386404E1,-8.331524506E0,-1.719174957E0,2.768193512E0
4.224392404E1,-8.189469910E0,-1.385518799E0,2.541864166E0
4.225398504E1,-7.999963989E0,-1.097817078E0,2.207758942E0
4.226404504E1,-7.945028229E0,-9.168434143E-1,1.728156281E0
4.227410604E1,-8.264314270E0,-9.464817810E-1,1.287023621E0
4.228416704E1,-8.566835175E0,-1.190175018E0,1.088237000E0
4.229422704E1,-8.370892639E0,-1.350341949E0,8.788224792E-1
4.230428804E1,-7.880811768E0,-1.421593781E0,9.716294861E-1
4.231434904E1,-7.544012146E0,-1.518741760E0,1.327140198E0
4.232440904E1,-7.776628418E0,-1.818418579E0,1.708247681E0
4.233447004E1,-7.964038696E0,-2.114053802E0,1.960772552E0
4.234453004E1,-8.001460876E0,-2.179617462E0,2.355651398E0
4.235459104E1,-7.978857880E0,-2.224524078E0,2.689906311E0
4.236465204E1,-7.916138306E0,-2.241438904E0,2.769690399E0
4.237471204E1,-7.834557953E0,-2.198478241E0,2.659669189E0
4.238477304E1,-7.973319397E0,-2.336341553E0,2.649789734E0
4.239483404E1,-8.042176208E0,-2.312990112E0,2.842139740E0
4.240489404E1,-8.036038971E0,-2.199975128E0,3.206781464E0
4.241495504E1,-8.043822784E0,-2.174078979E0,3.164120178E0
4.242501504E1,-8.141719208E0,-2.084265747E0,2.738405457E0
4.243507604E1,-8.274942169E0,-2.022743683E0,2.401007080E0
4.244513704E1,-8.449030151E0,-1.910327454E0,2.367626495E0
4.245519704E1,-8.584797821E0,-1.779050446E0,2.592758331E0
4.246525804E1,-8.647966461E0,-1.669328613E0,2.657872925E0
4.247531904E1,-8.679401093E0,-1.501228180E0,2.501298523E0
4.248537904E1,-8.633296967E0,-1.361418915E0,2.345622253E0
4.249544004E1,-8.483608246E0,-1.262474670E0,2.391576691E0
4.250550004E1,-8.417146454E0,-1.103056183E0,2.633024597E0
4.251556104E1,-8.541388092E0,-1.201850739E0,2.773731995E0
4.252562179E1,-8.662336578E0,-1.216071167E0,2.780917053E0
4.253568179E1,-8.923543396E0,-1.279389496E0,2.697690125E0
4.254574279E1,-9.392368469E0,-1.506616974E0,2.512824554E0
4.255580279E1,-9.881102142E0,-1.763333130E0,2.537822571E0
4.256586379E1,-1.043629761E1,-2.046843567E0,2.679278412E0
4.257592479E1,-1.120015915E1,-2.543810120E0,2.772085419E0
4.258598479E1,-1.210996719E1,-3.114722900E0,2.950813751E0
4.259604579E1,-1.291828629E1,-3.638483734E0,3.491190033E0
4.260610679E1,-1.332978058E1,-3.860023041E0,4.130360870E0
4.261616679E1,-1.357571915E1,-4.005969543E0,4.763993225E0
4.262622779E1,-1.356194778E1,-4.087400208E0,5.240602112E0
4.263628779E1,-1.344055023E1,-4.241280212E0,5.400319977E0
4.264634879E1,-1.321556808E1,-4.442312164E0,5.120252380E0
4.265640979E1,-1.271186554E1,-4.439617767E0,4.769382019E0
4.266646979E1,-1.227103226E1,-4.442461853E0,4.498295746E0
4.267653079E1,-1.222807159E1,-4.555626526E0,4.304149475E0
4.268659179E1,-1.225935654E1,-4.678520966E0,4.086951141E0
4.269665179E1,-1.197539703E1,-4.589456177E0,3.824247437E0
4.270671279E1,-1.141451340E1,-4.352199554E0,3.315904541E0
4.271677279E1,-1.086710175E1,-4.149071960E0,2.981499939E0
4.272683379E1,-1.026161087E1,-3.883973236E0,2.702180786E0
4.273689479E1,-9.308093719E0,-3.665128326E0,2.521207123E0
4.274695479E1,-8.208480377E0,-3.284469910E0,2.345771942E0
4.275701579E1,-7.617509308E0,-3.090772705E0,2.398462372E0
4.276707579E1,-7.326813812E0,-3.019969940E0,2.561623077E0
4.277713679E1,-7.106771393E0,-2.951262817E0,2.612966309E0
4.278719779E1,-7.050039368E0,-2.942431183E0,2.675087128E0
4.279725779E1,-6.862778778E0,-2.950065308E0,2.965483246E0
4.280731879E1,-6.504274292E0,-2.801125031E0,3.209924927E0
4.281737979E1,-6.577322388E0,-3.031346283E0,3.645668793E0
4.282743979E1,-6.865173798E0,-3.293151855E0,4.113895111E0
4.283750079E1,-7.219936066E0,-3.307521973E0,4.572391663E0
4.284756079E1,-7.841743011E0,-3.222798157E0,4.570894775E0
4.285762179E1,-8.385711823E0,-3.178939362E0,3.944297791E0
4.286768279E1,-8.758137360E0,-3.069965973E0,2.972518616E0
4.287774279E1,-8.963809662E0,-2.803520050E0,2.053729248E0
4.288780379E1,-9.156309357E0,-2.771636353E0,1.508263550E0
4.289786479E1,-9.232201538E0,-2.990481262E0,1.665736084E0
4.290792479E1,-8.811875610E0,-3.040477295E0,2.171683960E0
4.291798579E1,-8.234825592E0,-3.057242432E0,2.761756897E0
4.292804579E1,-7.872578888E0,-3.263064423E0,3.285368042E0
4.293810679E1,-7.708520050E0,-3.354524231E0,3.655398560E0
4.294816779E1,-7.668553162E0,-3.357817383E0,3.938759308E0
4.295822779E1,-7.727829895E0,-3.420686646E0,4.151017914E0
4.296828879E1,-7.921078033E0,-3.331322479E0,4.233047333E0
4.297834879E1,-8.164022827E0,-3.253184967E0,4.068090363E0
4.298840979E1,-8.272846527E0,-3.101550293E0,3.711980896E0
4.299847079E1,-8.262967072E0,-2.967279510E0,3.310066681E0
4.300853079E1,-8.225544891E0,-2.918780365E0,3.082240448E0
4.301859179E1,-8.159382477E0,-2.934048615E0,3.057990875E0
4.302865279E1,-7.987689514E0,-2.964285736E0,3.160527649E0
4.303871279E1,-7.763755188E0,-2.961741028E0,3.207380219E0
4.304877379E1,-7.680378571E0,-3.143014069E0,3.281476135E0
4.305883379E1,-7.692503357E0,-3.314407654E0,3.529959412E0
4.306889479E1,-7.603737946E0,-3.333418121E0,3.869752808E0
4.307895579E1,-7.508535919E0,-3.297043762E0,4.118685150E0
4.308901579E1,-7.360793152E0,-3.100053406E0,4.280348969E0
4.309907679E1,-7.551496582E0,-2.797382812E0,4.349505157E0
4.310913679E1,-7.574548645E0,-2.445015564E0,4.053570557E0
4.311919779E1,-7.527696075E0,-2.124681702E0,3.574117584E0
4.312925879E1,-7.672445068E0,-1.866019592E0,3.241509247E0
4.313931879E1,-7.782466278E0,-1.676363983E0,3.001258850E0
4.314937979E1,-7.947722626E0,-1.694775696E0,2.907853088E0
4.315944079E1,-8.121511230E0,-1.727258148E0,2.998115387E0
4.316950079E1,-8.086484070E0,-1.722468109E0,2.962339783E0
4.317956179E1,-7.926466827E0,-1.765877838E0,2.820285187E0
4.318962179E1,-7.849227448E0,-1.872605896E0,2.918480988E0
4.319968279E1,-7.826774139E0,-1.964215393E0,3.055895233E0
4.320974379E1,-7.799231415E0,-2.094893646E0,3.192411346E0
4.321980379E1,-7.794141998E0,-2.179018707E0,3.145558777E0
4.322986479E1,-7.745044098E0,-2.231559448E0,3.057990875E0
4.323992579E1,-7.798782349E0,-2.361189880E0,3.021317139E0
4.324998579E1,-7.817942505E0,-2.563718719E0,2.922372894E0
4.326004679E1,-8.269104309E0,-2.866988068E0,3.279829559E0
4.327010679E1,-9.119785309E0,-3.321443024E0,4.028572540E0
4.328016779E1,-9.873617706E0,-3.541335754E0,4.594246216E0
4.329022879E1,-1.041803558E1,-3.742816772E0,4.962181091E0
4.330028879E1,-1.071367081E1,-3.862567749E0,5.033881989E0
4.331034979E1,-1.085916824E1,-3.718567200E0,4.802163849E0
4.332040979E1,-1.142005188E1,-3.853287048E0,4.428840179E0
4.333047079E1,-1.194141769E1,-3.941154327E0,4.265679474E0
4.334053179E1,-1.202793777E1,-3.713178406E0,3.980073395E0
4.335059179E1,-1.164308807E1,-3.474724274E0,3.588038635E0
4.336065279E1,-1.109388016E1,-3.283122711E0,3.317102051E0
4.337071279E1,-1.053628967E1,-2.974614258E0,3.303929443E0
4.338077379E1,-1.027792694E1,-2.848426666E0,3.585643616E0
4.339083479E1,-1.017239639E1,-2.829565887E0,3.617527313E0
4.340089479E1,-9.951605530E0,-2.630629578E0,3.318898315E0
4.341095579E1,-9.921817474E0,-2.574645996E0,3.259172516E0
4.342101679E1,-1.001252884E1,-2.458487549E0,2.988385620E0
4.343107679E1,-1.028451324E1,-2.459535370E0,2.792443085E0
4.344113779E1,-1.053883438E1,-2.513123932E0,2.765499115E0
4.345119779E1,-1.074076447E1,-2.436034241E0,2.441872101E0
4.346125879E1,-1.088775879E1,-2.299817505E0,1.758543091E0
4.347131979E1,-1.092203751E1,-2.193837891E0,1.084644470E0
4.348137979E1,-1.092667786E1,-2.148931274E0,5.963598633E-1
4.349144079E1,-1.085602478E1,-2.068997498E0,5.095404053E-1
4.350150179E1,-1.073342972E1,-2.090103607E0,8.382568359E-1
4.351156179E1,-1.054437286E1,-2.204615479E0,1.497635651E0
4.352162279E1,-1.028286667E1,-2.154020691E0,2.233355713E0
4.353168304E1,-9.947114868E0,-2.021246796E0,2.748733978E0
4.354174404E1,-9.556876373E0,-1.980531464E0,3.000061340E0
4.355180504E1,-9.068142700E0,-1.822909241E0,3.238665161E0
4.356186504E1,-8.538693695E0,-1.683698730E0,3.269650726E0
4.357192604E1,-8.099506989E0,-1.533860321E0,3.114722900E0
4.358198604E1,-7.989635468E0,-1.504521332E0,2.993475037E0
4.359204704E1,-8.266559601E0,-1.474433899E0,2.886148224E0
4.360210804E1,-8.521479492E0,-1.568288727E0,3.003803558E0
4.361216804E1,-8.285869446E0,-1.628313904E0,3.277284851E0
4.362222904E1,-8.148006134E0,-1.269659729E0,2.911445618E0
4.363229004E1,-8.263565826E0,-1.079704742E0,2.170037384E0
4.364235004E1,-8.478369141E0,-9.798623657E-1,1.577270050E0
4.365241104E1,-8.495583344E0,-8.967851257E-1,1.273252258E0
4.366247104E1,-8.339158630E0,-7.952961731E-1,1.307081909E0
4.367253204E1,-8.171207886E0,-8.042774963E-1,1.515747986E0
4.368259304E1,-8.045619049E0,-9.632469177E-1,1.679357758E0
4.369265304E1,-7.939190369E0,-1.088237000E0,1.770518188E0
4.370271404E1,-7.950267334E0,-1.110091553E0,1.908531189E0
4.371277404E1,-7.902965698E0,-1.249002686E0,2.331401825E0
4.372283504E1,-7.703580322E0,-1.264420624E0,2.661166077E0
4.373289604E1,-7.622449036E0,-1.240769806E0,2.686912537E0
4.374295604E1,-7.742050323E0,-1.351389771E0,2.638413391E0
4.375301704E1,-7.771688690E0,-1.367705841E0,2.442919922E0
4.376307804E1,-7.572453003E0,-1.420396271E0,2.276915131E0
4.377313804E1,-7.375762024E0,-1.475332031E0,2.245929565E0
4.378319904E1,-7.325765991E0,-1.609602814E0,2.146087189E0
4.379325904E1,-7.351063385E0,-1.740430756E0,2.112556915E0
4.380332004E1,-7.125781860E0,-1.779798889E0,2.097588043E0
4.381338104E1,-6.857389984E0,-1.786834259E0,2.008972321E0
4.382344104E1,-6.818171539E0,-1.889221344E0,2.035167847E0
4.383350204E1,-7.057673492E0,-2.087558899E0,2.274370422E0
4.384356204E1,-7.344028015E0,-2.362986145E0,2.491269379E0
4.385362304E1,-7.472311249E0,-2.613714752E0,2.704725494E0
4.386368404E1,-7.557933197E0,-2.818488922E0,2.912194061E0
4.387374404E1,-7.691156158E0,-2.998115387E0,2.988984375E0
4.388380504E1,-7.774083710E0,-3.176095276E0,2.975362701E0
4.389386604E1,-7.704777832E0,-3.190615082E0,2.780318298E0
4.390392604E1,-7.498357086E0,-3.237018585E0,2.512375488E0
4.391398704E1,-7.472460938E0,-3.316203918E0,2.142045593E0
4.392404704E1,-7.527845764E0,-3.492986298E0,2.172881470E0
4.393410804E1,-7.659122772E0,-3.569926300E0,2.167792053E0
4.394416904E1,-8.192463684E0,-3.809727631E0,2.571502533E0
4.395422904E1,-8.631351013E0,-4.001329193E0,3.161725159E0
4.396429004E1,-8.789721680E0,-3.983965302E0,3.518583069E0
4.397435004E1,-8.668324127E0,-3.979624329E0,3.629801788E0
4.398441104E1,-8.376431122E0,-3.882476349E0,3.432362366E0
4.399447204E1,-8.283324738E0,-3.791914673E0,2.952310638E0
4.400453204E1,-8.526119843E0,-3.993994446E0,2.638413391E0
4.401459304E1,-8.785530396E0,-4.158652039E0,2.454745331E0
4.402465404E1,-9.107510834E0,-4.331093445E0,2.447410583E0
4.403471404E1,-9.420659637E0,-4.603826294E0,2.616409149E0
4.404477504E1,-9.746681671E0,-4.829257507E0,3.040626984E0
4.405483504E1,-1.018107834E1,-4.990023193E0,3.700903931E0
4.406489604E1,-1.088925568E1,-5.073549500E0,4.191583557E0
4.407495704E1,-1.190115143E1,-5.395080872E0,4.875960388E0
4.408501704E1,-1.297112640E1,-5.989345093E0,5.171445923E0
4.409507804E1,-1.375280090E1,-6.468648376E0,4.804259491E0
4.410513804E1,-1.404723862E1,-6.736142120E0,4.418212280E0
4.411519904E1,-1.398197433E1,-6.861431580E0,4.614154816E0
4.412526004E1,-1.356973160E1,-6.611900482E0,5.185816040E0
4.413532004E1,-1.290122177E1,-6.115233307E0,5.606291656E0
4.414538104E1,-1.199695221E1,-5.602100372E0,5.589975586E0
4.415544104E1,-1.087009552E1,-4.901856537E0,5.486840057E0
4.416550204E1,-9.616003418E0,-4.243675232E0,5.517526245E0
4.417556304E1,-8.352780304E0,-3.730841675E0,5.699547729E0
4.418562304E1,-7.663912811E0,-3.412453766E0,6.047574005E0
4.419568404E1,-7.377707977E0,-3.315904541E0,6.199058990E0
4.420574504E1,-7.394024048E0,-3.145558777E0,5.779930573E0
4.421580504E1,-7.546407166E0,-2.961741028E0,5.018464050E0
4.422586604E1,-7.611372070E0,-2.625989227E0,4.237238617E0
4.423592604E1,-7.641908569E0,-2.221380615E0,3.472029877E0
4.424598704E1,-7.681127014E0,-1.914518738E0,2.724035339E0
4.425604804E1,-7.759563904E0,-1.753753052E0,2.071691895E0
4.426610804E1,-7.789202271E0,-1.456620941E0,1.664388885E0
4.427616904E1,-7.910749512E0,-1.201251984E0,1.406624908E0
4.428622904E1,-8.195756836E0,-1.122815094E0,1.325044556E0
4.429629004E1,-8.431366882E0,-1.117725677E0,1.278042297E0
4.430635104E1,-8.593928833E0,-1.234931946E0,1.324296112E0
4.431641104E1,-8.453071747E0,-1.379381561E0,1.538650360E0
4.432647204E1,-8.125702515E0,-1.539249115E0,1.993255005E0
4.433653204E1,-7.733967133E0,-1.797162781E0,2.706671448E0
4.434659304E1,-7.283553772E0,-1.981130219E0,3.172502747E0
4.435665404E1,-6.864425354E0,-2.145787811E0,3.281925201E0
4.436671404E1,-6.640341339E0,-2.402803345E0,3.156935120E0
4.437677504E1,-6.588998108E0,-2.733914795E0,3.028202820E0
4.438683604E1,-6.332880707E0,-3.013233948E0,3.202440491E0
4.439689604E1,-6.192023621E0,-3.223845978E0,3.526815948E0
4.440695704E1,-6.379433899E0,-3.651057587E0,3.823948059E0
4.441701704E1,-6.711742859E0,-4.117188263E0,3.922742615E0
4.442707804E1,-7.234156494E0,-4.522844696E0,3.925736389E0
4.443713904E1,-7.616311798E0,-4.789290619E0,3.886517944E0
4.444719904E1,-7.969577179E0,-4.830754395E0,3.726201324E0
4.445726004E1,-8.269403687E0,-4.901108093E0,3.422782288E0
4.446732004E1,-8.243657227E0,-4.648283844E0,3.158132629E0
4.447738104E1,-8.239915009E0,-4.222269745E0,3.095263367E0
4.448744204E1,-8.530460815E0,-4.143383789E0,3.130140839E0
4.449750204E1,-8.820557556E0,-4.166286163E0,3.060984650E0
4.450756304E1,-8.953032074E0,-4.160597992E0,3.191962280E0
4.451762404E1,-9.288484497E0,-4.304897919E0,3.539240112E0
4.452768458E1,-9.539961548E0,-4.500541077E0,3.932322693E0
4.453774558E1,-9.598190460E0,-4.545896759E0,4.243226166E0
4.454780558E1,-9.554181976E0,-4.524042206E0,4.646936646E0
4.455786658E1,-9.623038788E0,-4.525389404E0,5.061574402E0
4.456792758E1,-9.867031403E0,-4.491559753E0,5.291795654E0
4.457798758E1,-1.019934036E1,-4.216581573E0,5.340743866E0
4.458804858E1,-1.029109955E1,-3.721111908E0,5.063670044E0
4.459810858E1,-9.883347473E0,-3.397484894E0,4.273163910E0
4.460816958E1,-9.571246490E0,-3.205284576E0,3.392395477E0
4.461823058E1,-9.532028046E0,-3.243754578E0,2.978506165E0
4.462829058E1,-9.613159332E0,-3.487896881E0,3.122806091E0
4.463835158E1,-1.003632935E1,-3.817511444E0,3.634891205E0
4.464841158E1,-1.067041077E1,-4.091142426E0,4.090843048E0
4.465847258E1,-1.103580093E1,-4.069138184E0,4.503235474E0
4.466853358E1,-1.115300720E1,-3.806733856E0,4.752317505E0
4.467859358E1,-1.120090759E1,-3.430865479E0,4.783752136E0
4.468865458E1,-1.104583008E1,-2.855012970E0,4.236939240E0
4.469871558E1,-1.058957886E1,-2.258653107E0,3.526815948E0
4.470877558E1,-1.025083328E1,-1.674418030E0,2.954106903E0
4.471883658E1,-9.938283234E0,-1.250798950E0,2.467169495E0
4.472889658E1,-9.725725250E0,-1.027164001E0,1.611997833E0
4.473895758E1,-9.999805298E0,-1.018482056E0,1.179996185E0
4.474901858E1,-9.975705414E0,-3.975732422E-1,2.288890228E0
4.475907858E1,-9.476194153E0,1.086740112E-1,2.507884827E0
4.476913958E1,-9.327253876E0,-6.706054688E-2,2.105671234E0
4.477919958E1,-9.275611267E0,-2.537223816E-1,1.480870514E0
4.478926058E1,-9.370364227E0,-1.712438965E-1,9.831555176E-1
4.479932158E1,-9.570198669E0,-3.354524231E-1,1.033301239E0
4.480938158E1,-9.575138397E0,-5.433700562E-1,1.266366577E0
4.481944258E1,-9.318721619E0,-6.489006042E-1,1.547332306E0
4.482950258E1,-8.863967285E0,-7.252418518E-1,1.788929901E0
4.483956358E1,-8.379275208E0,-7.228468323E-1,1.882036285E0
4.484962458E1,-7.973618774E0,-6.445596313E-1,2.050735474E0
4.485968458E1,-7.631580048E0,-5.486091614E-1,2.088756409E0
4.486974558E1,-7.600444794E0,-5.719606018E-1,1.987417145E0
4.487980558E1,-7.484136658E0,-7.303312683E-1,2.557880859E0
4.488986658E1,-7.422464905E0,-1.049168243E0,2.306852875E0
4.489992758E1,-7.261250153E0,-1.017434235E0,1.892065430E0
4.490998758E1,-7.275769958E0,-1.285227356E0,2.019749908E0
4.492004858E1,-7.146438904E0,-1.522483978E0,2.845582581E0
4.493010958E1,-7.237299957E0,-1.339564362E0,2.958148499E0
4.494016958E1,-7.535180511E0,-1.522334290E0,2.691702576E0
4.495023058E1,-7.551047516E0,-1.485211487E0,2.266586609E0
4.496029058E1,-7.694149933E0,-1.278191986E0,2.044897614E0
4.497035158E1,-8.168812866E0,-1.451531525E0,1.749561768E0
4.498041258E1,-8.329279175E0,-1.658401337E0,1.539099426E0
4.499047258E1,-7.598349152E0,-1.818418579E0,1.849404144E0
4.500053358E1,-7.425758057E0,-1.691482544E0,2.141596527E0
4.501059358E1,-8.039182434E0,-1.920506287E0,2.152523804E0
4.502065458E1,-8.011040955E0,-2.059866486E0,1.464255066E0
4.503071558E1,-7.614814911E0,-2.027533722E0,1.012344818E0
4.504077558E1,-7.208410034E0,-2.085762634E0,1.042432251E0
4.505083658E1,-6.988966370E0,-2.373314667E0,1.246607666E0
4.506089658E1,-6.655160522E0,-2.703677673E0,1.581611023E0
4.507095758E1,-6.436016235E0,-2.785856781E0,2.073787537E0
4.508101858E1,-6.599476318E0,-2.945424957E0,2.616858215E0
4.509107858E1,-6.971003723E0,-3.100652161E0,2.859952698E0
4.510113958E1,-7.507039032E0,-3.281775513E0,3.023861847E0
4.511120058E1,-7.955656128E0,-3.428769836E0,3.410358124E0
4.512126058E1,-8.285570068E0,-3.399430847E0,3.467988281E0
4.513132158E1,-8.404123535E0,-3.511996765E0,3.340603180E0
4.514138158E1,-8.594377899E0,-3.671564941E0,3.372187500E0
4.515144258E1,-9.102870483E0,-3.898942108E0,3.427871704E0
4.516150358E1,-9.782457275E0,-4.288432159E0,3.421435089E0
4.517156358E1,-1.050874695E1,-4.681814117E0,3.453318787E0
4.518162458E1,-1.116079102E1,-4.943619690E0,3.489094391E0
4.519168458E1,-1.138831787E1,-5.015320587E0,3.465593262E0
4.520174558E1,-1.122171432E1,-4.964127045E0,3.889212341E0
4.521180658E1,-1.158336227E1,-5.004692688E0,4.481979675E0
4.522186658E1,-1.263866776E1,-5.553451538E0,4.532275085E0
4.523192758E1,-1.362900833E1,-5.925128632E0,4.492308197E0
4.524198758E1,-1.443508209E1,-5.962700500E0,4.610113220E0
4.525204858E1,-1.506078094E1,-5.943240967E0,4.723427582E0
4.526210958E1,-1.529040344E1,-5.786965942E0,4.381688232E0
4.527216958E1,-1.503443573E1,-5.583988037E0,3.810176697E0
4.528223058E1,-1.406280624E1,-5.166206818E0,3.120111694E0
4.529229158E1,-1.257864258E1,-4.636608124E0,2.676434326E0
4.530235158E1,-1.127709915E1,-4.226760406E0,2.938688965E0
4.531241258E1,-1.010578491E1,-4.012705536E0,3.744613037E0
4.532247258E1,-9.212442627E0,-3.800596619E0,4.532574463E0
4.533253358E1,-8.581205292E0,-3.671265564E0,5.237009583E0
4.534259458E1,-7.967182159E0,-3.418740692E0,5.682932281E0
4.535265458E1,-7.385641479E0,-2.961142273E0,5.838159485E0
4.536271558E1,-7.035369873E0,-2.402953033E0,5.569168854E0
4.537277558E1,-7.176226959E0,-1.970951385E0,4.611909485E0
4.538283658E1,-7.429799652E0,-1.655706940E0,3.331472168E0
4.539289758E1,-7.629334717E0,-1.407672729E0,2.136357422E0
4.540295758E1,-7.826624451E0,-1.237776031E0,1.372046814E0
4.541301858E1,-8.079897766E0,-9.824070740E-1,7.497908020E-1
4.542307858E1,-8.470884705E0,-9.831555176E-1,4.034111023E-1
4.543313958E1,-8.737031250E0,-1.080303497E0,2.270777893E-1
4.544320058E1,-8.669521637E0,-1.370849304E0,5.083428955E-1
4.545326058E1,-8.202193451E0,-1.932780762E0,1.191522217E0
4.546332158E1,-7.580536194E0,-2.059567108E0,2.027533722E0
4.547338158E1,-7.159461823E0,-2.229014740E0,2.490970001E0
4.548344258E1,-7.009324036E0,-2.540966034E0,2.553539886E0
4.549350358E1,-6.985673218E0,-2.831212463E0,2.623743896E0
4.550356358E1,-7.073989563E0,-3.163820801E0,2.780767365E0
4.551362458E1,-6.997199249E0,-3.292104034E0,2.928210754E0
4.552368458E1,-6.775809631E0,-3.342698822E0,3.080893250E0
4.553374517E1,-6.816524963E0,-3.506757660E0,3.310515747E0
4.554380617E1,-7.176975403E0,-3.738176422E0,3.576512604E0
4.555386617E1,-7.305857391E0,-3.764072571E0,3.876339111E0
4.556392717E1,-7.039411469E0,-3.512745209E0,4.079017639E0
4.557398717E1,-6.882088623E0,-3.290607147E0,4.247716827E0
4.558404817E1,-6.861581268E0,-3.201242981E0,4.029320984E0
4.559410917E1,-7.126230927E0,-3.231180725E0,3.588487701E0
4.560416917E1,-7.391479340E0,-3.242856445E0,3.417094116E0
4.561423017E1,-7.620203705E0,-3.251987457E0,3.516637115E0
4.562429117E1,-7.835007019E0,-3.278781738E0,3.707041168E0
4.563435117E1,-7.982749786E0,-3.242407379E0,3.894451447E0
4.564441217E1,-7.896978149E0,-3.077151031E0,3.912414093E0
4.565447217E1,-7.801327057E0,-2.885998535E0,3.770359497E0
4.566453317E1,-7.777227173E0,-2.747536469E0,3.596421204E0
4.567459417E1,-7.851921844E0,-2.674338684E0,3.442690887E0
4.568465417E1,-7.873626709E0,-2.537074127E0,3.278482361E0
4.569471517E1,-7.974217529E0,-2.419568481E0,3.189267883E0
4.570477517E1,-8.324489136E0,-2.557731171E0,3.090473328E0
4.571483617E1,-8.650810547E0,-2.760110321E0,3.067271576E0
4.572489717E1,-8.985364838E0,-2.937341766E0,2.931204529E0
4.573495717E1,-9.279054108E0,-3.044219513E0,3.127745819E0
4.574501817E1,-9.238787842E0,-2.904709625E0,3.511547699E0
4.575507817E1,-9.494306488E0,-2.793640594E0,3.806883545E0
4.576513917E1,-9.992919617E0,-3.014880524E0,3.859723663E0
4.577520017E1,-1.038285873E1,-3.237617340E0,3.733536072E0
4.578526017E1,-1.070349197E1,-3.381468201E0,3.716022491E0
4.579532117E1,-1.107965973E1,-3.706143036E0,3.829336853E0
4.580538217E1,-1.178379547E1,-4.237088928E0,3.994742889E0
4.581544217E1,-1.236219269E1,-4.646188202E0,4.187242584E0
4.582550317E1,-1.235545670E1,-4.513713684E0,4.352648621E0
4.583556317E1,-1.203931412E1,-4.264032898E0,4.588558044E0
4.584562417E1,-1.189381668E1,-3.866010590E0,4.660558319E0
4.585568517E1,-1.200683167E1,-3.389102325E0,4.489164734E0
4.586574517E1,-1.199216217E1,-3.047213287E0,4.206253052E0
