"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.059098400E2,-1.337428205E-2,1.338779032E-1,7.826676965E-1
1.059199010E2,-6.485218182E-3,1.043225378E-1,7.821074724E-1
1.059299620E2,-8.534115553E-2,1.368876696E-1,7.872676253E-1
1.059400230E2,-2.003641576E-1,2.191431373E-1,8.034970760E-1
1.059500840E2,-3.134805858E-1,3.332412243E-1,8.465878367E-1
1.059601450E2,-3.950625360E-1,4.562725425E-1,8.873854876E-1
1.059702060E2,-4.363761544E-1,5.552867651E-1,9.053258896E-1
1.059802670E2,-4.549128115E-1,5.963125825E-1,8.980420828E-1
1.059903280E2,-4.477814138E-1,6.107711792E-1,8.782337308E-1
1.060003890E2,-4.241514504E-1,5.962975621E-1,8.424073458E-1
1.060104500E2,-3.846788704E-1,5.582934618E-1,8.120848536E-1
1.060205110E2,-3.264168799E-1,5.099390149E-1,8.009717464E-1
1.060305710E2,-2.626472414E-1,4.744883478E-1,8.080826402E-1
1.060406320E2,-2.147462815E-1,4.634146094E-1,8.351164460E-1
1.060506930E2,-1.654447913E-1,4.704373479E-1,8.716275692E-1
1.060607540E2,-1.185659543E-1,4.723786116E-1,8.987419605E-1
1.060708150E2,-7.100908458E-2,4.333105683E-1,8.876725435E-1
1.060808760E2,-3.691343591E-2,3.718429804E-1,8.577126265E-1
1.060909370E2,-2.671912313E-2,3.196279705E-1,8.037657738E-1
1.061009980E2,-4.503740370E-2,2.980555594E-1,7.388284802E-1
1.061110590E2,-6.163661927E-2,2.834862173E-1,6.882539988E-1
1.061211200E2,-6.848548353E-2,2.523016632E-1,6.469942927E-1
1.061311810E2,-5.154617503E-2,2.122367918E-1,6.117321849E-1
1.061412420E2,3.569555236E-3,1.597527564E-1,5.693399906E-1
1.061513030E2,6.836745888E-2,9.590559453E-2,5.276130438E-1
1.061613640E2,1.183219627E-1,2.116872557E-2,4.978640676E-1
1.061714240E2,1.543055177E-1,-5.604350194E-2,4.891142547E-1
1.061814850E2,1.923724860E-1,-1.395223141E-1,4.837163091E-1
1.061915460E2,2.104681432E-1,-2.329750359E-1,4.933790565E-1
1.062016070E2,2.084694207E-1,-3.237273395E-1,4.883015752E-1
1.062116680E2,1.948825121E-1,-3.963916898E-1,4.711793065E-1
1.062217290E2,1.796641201E-1,-4.452388883E-1,4.362481534E-1
1.062317900E2,1.667054445E-1,-4.638586342E-1,4.012451470E-1
1.062418510E2,1.313386858E-1,-4.453403056E-1,3.772211373E-1
1.062519120E2,6.062989309E-2,-3.972292542E-1,3.559856117E-1
1.062619730E2,-2.286765352E-2,-3.098842204E-1,3.082228005E-1
1.062720340E2,-1.344791353E-1,-2.346272916E-1,2.209161073E-1
1.062820950E2,-2.652606070E-1,-1.416980624E-1,1.203505695E-1
1.062921560E2,-3.490670621E-1,-5.686625466E-2,3.570891917E-2
1.063022160E2,-3.411348462E-1,-3.861756250E-2,-3.307718411E-2
1.063122770E2,-2.387291193E-1,-6.996189803E-2,-9.237539768E-2
1.063223380E2,-5.612308905E-2,-1.053878367E-1,-1.292684525E-1
1.063323990E2,1.949245781E-1,-9.118945897E-2,-1.593848020E-1
1.063424600E2,4.839004576E-1,-4.821256176E-2,-2.205826044E-1
1.063525210E2,7.502123117E-1,-8.810991049E-2,-3.336737454E-1
1.063625820E2,9.734584093E-1,-2.101004124E-1,-5.015850067E-1
1.063726430E2,1.189322352E0,-3.545103073E-1,-7.096564770E-1
1.063827040E2,1.373096704E0,-5.179711580E-1,-9.543372989E-1
1.063927650E2,1.520585179E0,-6.591178775E-1,-1.224590659E0
1.064028260E2,1.590835690E0,-7.532547712E-1,-1.472087383E0
1.064128870E2,1.570035815E0,-7.934423685E-1,-1.640508056E0
1.064229480E2,1.491647840E0,-8.010080457E-1,-1.723813772E0
1.064330080E2,1.377109051E0,-7.929900289E-1,-1.716142297E0
1.064430690E2,1.236115694E0,-7.946621776E-1,-1.645601630E0
1.064531300E2,1.086856723E0,-7.563736439E-1,-1.539723158E0
1.064631910E2,9.310353398E-1,-7.029424906E-1,-1.469881654E0
1.064732520E2,7.871817350E-1,-5.709593892E-1,-1.440958858E0
1.064833130E2,6.761612296E-1,-3.781273365E-1,-1.346722960E0
1.064933740E2,5.705274940E-1,-1.818017513E-1,-1.236221552E0
1.065034350E2,4.728182554E-1,-3.673892096E-2,-1.146159172E0
1.065134960E2,3.958078921E-1,3.348704055E-2,-1.051131725E0
1.065235570E2,3.481439650E-1,4.970256612E-2,-9.702420831E-1
1.065336180E2,3.387523293E-1,1.130031422E-2,-9.059699178E-1
1.065436790E2,3.529379070E-1,-6.609724462E-2,-8.498422503E-1
1.065537400E2,3.889582455E-1,-1.562865227E-1,-8.063067794E-1
1.065638000E2,4.601663649E-1,-2.518870831E-1,-7.463258505E-1
1.065738610E2,5.635612011E-1,-3.584047258E-1,-6.859538555E-1
1.065839220E2,6.897510886E-1,-4.599926770E-1,-6.345562339E-1
1.065939830E2,8.025822639E-1,-5.756689310E-1,-5.821433663E-1
1.066040440E2,8.721304536E-1,-6.849545836E-1,-5.287234187E-1
1.066141050E2,8.744612336E-1,-7.353181243E-1,-4.758434296E-1
1.066241660E2,8.011013269E-1,-7.091407180E-1,-4.274511039E-1
1.066342270E2,6.749168038E-1,-6.583310366E-1,-3.823020160E-1
1.066442880E2,5.266112089E-1,-6.038205028E-1,-3.702952564E-1
1.066543490E2,3.846188784E-1,-5.410453081E-1,-4.021234810E-1
1.066644100E2,2.493553311E-1,-4.477383792E-1,-4.641876221E-1
1.066744710E2,9.769655764E-2,-3.564979732E-1,-5.372179151E-1
1.066845320E2,-4.901405424E-2,-2.585059702E-1,-5.923547149E-1
1.066945920E2,-1.873681992E-1,-1.746472865E-1,-6.092080474E-1
1.067046530E2,-3.070258796E-1,-1.408019215E-1,-5.897152424E-1
1.067147135E2,-3.608398438E-1,-6.410768628E-2,-4.897465110E-1
1.067247745E2,-3.689758182E-1,-2.068089135E-2,-3.596924841E-1
1.067348355E2,-3.460654318E-1,-4.599423707E-2,-2.214776278E-1
1.067448965E2,-2.986670136E-1,-9.590217471E-2,-7.743817568E-2
1.067549575E2,-2.780190110E-1,-1.661427766E-1,3.019694611E-2
1.067650185E2,-3.082501292E-1,-2.145066410E-1,8.629845828E-2
1.067750795E2,-3.717601299E-1,-2.045900822E-1,9.933462739E-2
1.067851405E2,-4.595254064E-1,-1.428047717E-1,1.393979788E-1
1.067952015E2,-5.420024991E-1,-3.705570847E-2,2.419078499E-1
1.068052625E2,-5.714935064E-1,1.101509705E-1,3.719413579E-1
1.068153235E2,-5.163450241E-1,2.055243701E-1,4.960092306E-1
1.068253835E2,-3.955453634E-1,1.709405035E-1,5.668273568E-1
1.068354445E2,-3.568520248E-1,9.637546539E-2,6.023893356E-1
1.068455055E2,-4.615137279E-1,1.217397749E-1,6.235498190E-1
1.068555665E2,-6.787160635E-1,2.391148657E-1,6.203955412E-1
1.068656275E2,-9.620921612E-1,3.281393945E-1,5.703824162E-1
1.068756885E2,-1.279463172E0,3.884506524E-1,5.016576648E-1
1.068857495E2,-1.565019250E0,4.540114403E-1,4.654975235E-1
1.068958105E2,-1.712623596E0,5.253362656E-1,4.678443074E-1
1.069058715E2,-1.698141098E0,5.488914251E-1,5.008358359E-1
1.069159325E2,-1.554865956E0,5.665985346E-1,5.451865196E-1
1.069259935E2,-1.365426302E0,6.162126064E-1,5.596441627E-1
1.069360545E2,-1.192910910E0,6.780581474E-1,5.449022651E-1
1.069461145E2,-1.068137288E0,6.874748468E-1,4.983560741E-1
1.069561755E2,-9.627238512E-1,6.355024576E-1,4.235326946E-1
1.069662365E2,-8.506862521E-1,5.131689310E-1,3.309949040E-1
1.069762975E2,-7.449612021E-1,3.554573357E-1,2.367890179E-1
1.069863585E2,-6.634932160E-1,2.235814780E-1,1.472548395E-1
1.069964195E2,-6.394875050E-1,1.560514271E-1,8.353444934E-2
1.070064805E2,-6.433663964E-1,1.725195497E-1,5.885997787E-2
1.070165415E2,-6.940196753E-1,2.514156997E-1,5.927250162E-2
1.070266025E2,-7.794371247E-1,3.837704062E-1,8.364472538E-2
1.070366635E2,-8.673323393E-1,5.403312445E-1,1.228200868E-1
1.070467245E2,-9.288596511E-1,6.760432124E-1,1.579383761E-1
1.070567855E2,-9.353974462E-1,7.474657297E-1,1.913077831E-1
1.070668455E2,-8.761559725E-1,7.577598095E-1,2.135867774E-1
1.070769065E2,-7.723968029E-1,7.189929485E-1,2.266189605E-1
1.070869675E2,-6.543393731E-1,6.768519878E-1,2.307099551E-1
1.070970285E2,-5.550205112E-1,6.517389417E-1,2.430249453E-1
1.071070895E2,-4.738117158E-1,6.328217387E-1,2.740832269E-1
1.071171505E2,-4.103009105E-1,6.164110899E-1,3.208462000E-1
1.071272115E2,-3.470715582E-1,6.100356579E-1,3.828501999E-1
1.071372725E2,-2.953900099E-1,6.136639118E-1,4.584709108E-1
1.071473335E2,-2.456528246E-1,5.810165405E-1,5.374649167E-1
1.071573945E2,-1.879594326E-1,4.945727289E-1,6.039164066E-1
1.071674555E2,-1.315475553E-1,3.816372454E-1,6.433611512E-1
1.071775165E2,-1.091285273E-1,2.651298344E-1,6.554151773E-1
1.071875765E2,-1.442415118E-1,1.856643707E-1,6.377794147E-1
1.071976375E2,-2.274359912E-1,1.419358104E-1,6.174653769E-1
1.072076985E2,-3.181666732E-1,1.160112917E-1,5.934972167E-1
1.072177595E2,-3.922888637E-1,1.148395017E-1,5.974171162E-1
1.072278205E2,-4.459339976E-1,1.282207221E-1,6.414695978E-1
1.072378815E2,-4.602005482E-1,1.332690120E-1,7.197886109E-1
1.072479425E2,-4.362222552E-1,1.071126685E-1,8.104025722E-1
1.072580035E2,-3.829281330E-1,6.799349189E-2,9.096559286E-1
1.072680645E2,-3.187371492E-1,1.544631366E-2,9.946087599E-1
1.072781255E2,-2.701570690E-1,-8.334916085E-3,1.055555463E0
1.072881865E2,-2.387152910E-1,-2.625927515E-2,1.097438574E0
1.072982475E2,-2.059978247E-1,-4.870653152E-2,1.121364117E0
1.073083085E2,-1.723298579E-1,-7.598264515E-2,1.138060570E0
1.073183685E2,-1.345393360E-1,-9.038369358E-2,1.167955637E0
1.073284295E2,-9.826788306E-2,-1.193019599E-1,1.178040504E0
1.073384905E2,-5.388125032E-2,-1.324662417E-1,1.188324094E0
1.073485515E2,-1.882232353E-2,-1.283638775E-1,1.167454123E0
1.073586125E2,-8.315620013E-3,-1.401321143E-1,1.112592697E0
1.073686735E2,-3.433072567E-2,-1.819970906E-1,1.010986209E0
1.073787345E2,-6.160895154E-2,-1.820753813E-1,9.146808982E-1
1.073887955E2,-6.586121768E-2,-1.041195318E-1,8.117033243E-1
1.073988565E2,-4.245869070E-2,-4.716780037E-3,6.848316789E-1
1.074089175E2,8.104356937E-3,1.211333945E-1,5.430317521E-1
1.074189785E2,1.186875924E-1,2.621802688E-1,4.158516824E-1
1.074290395E2,3.097371757E-1,3.431248665E-1,3.358230591E-1
1.074390995E2,5.356839895E-1,2.657829523E-1,2.805478275E-1
1.074491605E2,7.770801187E-1,5.245861411E-2,1.924767792E-1
1.074592215E2,1.027158499E0,-1.844258457E-1,6.706240773E-2
1.074692825E2,1.277594090E0,-4.317475557E-1,-1.133705005E-1
1.074793435E2,1.531760335E0,-6.624699235E-1,-3.035361767E-1
1.074894045E2,1.759369254E0,-8.650411367E-1,-4.963173568E-1
1.074994655E2,1.930897593E0,-1.021026850E0,-6.911840439E-1
1.075095265E2,2.048532486E0,-1.126401901E0,-8.897298574E-1
1.075195875E2,2.144971609E0,-1.168191671E0,-1.107879996E0
1.075296485E2,2.184859037E0,-1.228980899E0,-1.304698706E0
1.075397095E2,2.096089363E0,-1.219936609E0,-1.423202753E0
1.075497705E2,1.848479152E0,-1.102244496E0,-1.475463510E0
1.075598305E2,1.465002418E0,-9.088677168E-1,-1.469028234E0
1.075698915E2,1.055675030E0,-6.434880495E-1,-1.460321426E0
1.075799525E2,6.970129609E-1,-3.799144626E-1,-1.437512994E0
1.075900135E2,4.399923980E-1,-1.699755937E-1,-1.439704061E0
1.076000745E2,3.168273270E-1,-5.981846154E-2,-1.456685781E0
1.076101355E2,2.795132101E-1,-2.587802708E-2,-1.465525985E0
1.076201965E2,3.199634254E-1,-3.929743171E-2,-1.470437646E0
1.076302575E2,3.910749257E-1,-1.093590036E-1,-1.450978398E0
1.076403185E2,5.232901573E-1,-1.764339060E-1,-1.433095098E0
1.076503795E2,6.960585117E-1,-2.221901864E-1,-1.399091125E0
1.076604405E2,8.059636950E-1,-2.777309418E-1,-1.336176872E0
1.076705005E2,8.193293214E-1,-3.152473569E-1,-1.261757851E0
1.076805615E2,7.546517849E-1,-3.359041810E-1,-1.205409884E0
1.076906225E2,6.540926695E-1,-3.732352853E-1,-1.185915589E0
1.077006835E2,5.766314268E-1,-4.254281819E-1,-1.186890483E0
1.077107445E2,5.288397074E-1,-4.691797793E-1,-1.186387062E0
1.077208055E2,4.817312956E-1,-5.044538975E-1,-1.170261025E0
1.077308665E2,4.202551842E-1,-5.208394527E-1,-1.148506045E0
1.077409275E2,3.462858796E-1,-5.137064457E-1,-1.113609314E0
1.077509885E2,2.473390400E-1,-4.655437469E-1,-1.056474328E0
1.077610495E2,1.509797424E-1,-4.018231034E-1,-9.742060304E-1
1.077711105E2,7.539736480E-2,-3.209247887E-1,-8.613558412E-1
1.077811715E2,3.238784522E-2,-2.457344383E-1,-7.485795021E-1
1.077912315E2,1.664378121E-2,-1.961408854E-1,-6.436524987E-1
1.078012925E2,2.219753712E-2,-1.889676601E-1,-5.509268045E-1
1.078113535E2,3.866918012E-2,-2.482284456E-1,-4.620807767E-1
1.078214145E2,6.240539998E-2,-3.433741629E-1,-3.731128275E-1
1.078314755E2,1.042497829E-1,-4.216483235E-1,-2.574548721E-1
1.078415365E2,1.675826907E-1,-4.859580696E-1,-1.227511391E-1
1.078515975E2,2.453235537E-1,-5.254997015E-1,2.933495119E-2
1.078616585E2,2.990663946E-1,-5.205414295E-1,1.933300197E-1
1.078717195E2,2.886324227E-1,-4.416852891E-1,3.613657653E-1
1.078817805E2,2.221380770E-1,-3.086289763E-1,5.513200164E-1
1.078918415E2,1.136779189E-1,-2.133544534E-1,7.233587503E-1
1.079019015E2,-3.540956602E-2,-2.191979587E-1,8.977148533E-1
1.079119625E2,-1.989273876E-1,-2.768348455E-1,1.062099218E0
1.079220235E2,-3.339211643E-1,-2.665489018E-1,1.183007002E0
1.079320845E2,-4.573291242E-1,-2.035762221E-1,1.264882803E0
1.079421455E2,-6.475206614E-1,-1.466522217E-1,1.232114434E0
1.079522065E2,-9.007161260E-1,-3.387165815E-2,1.131901383E0
1.079622675E2,-1.157809973E0,1.879627407E-1,1.044976592E0
1.079723285E2,-1.321083784E0,4.471768439E-1,9.948356152E-1
1.079823895E2,-1.322508931E0,6.345765591E-1,9.752371311E-1
1.079924505E2,-1.151144862E0,6.926557422E-1,9.610011578E-1
1.080025115E2,-8.394003510E-1,6.317446828E-1,9.428224564E-1
1.080125725E2,-4.475979507E-1,4.698569775E-1,9.147946835E-1
1.080226325E2,-3.977822140E-2,2.372293174E-1,8.826221228E-1
1.080326935E2,3.177522123E-1,-1.758070849E-2,8.662593961E-1
1.080427545E2,5.942721963E-1,-2.418042272E-1,8.528093696E-1
1.080528155E2,7.561524510E-1,-3.822430372E-1,8.209962845E-1
1.080628765E2,8.086447120E-1,-3.979706168E-1,7.592498660E-1
1.080729375E2,7.447940707E-1,-3.411088884E-1,6.594555974E-1
1.080829985E2,5.628109574E-1,-1.999158263E-1,5.674644113E-1
1.080930595E2,2.867650092E-1,2.085955255E-2,4.678800106E-1
1.081031205E2,-3.456216305E-2,2.774519324E-1,3.744648397E-1
1.081131815E2,-3.347054720E-1,5.352649093E-1,3.158818781E-1
1.081232425E2,-5.672628284E-1,7.730180621E-1,2.785249352E-1
1.081333025E2,-7.208182812E-1,9.397800565E-1,2.383355945E-1
1.081433635E2,-8.068442345E-1,1.033687711E0,2.156518549E-1
1.081534245E2,-8.372412920E-1,1.061959505E0,2.183810472E-1
1.081634855E2,-8.378953934E-1,1.042095780E0,2.369888127E-1
1.081735465E2,-8.238706589E-1,1.015620112E0,2.532160580E-1
1.081836075E2,-7.888774872E-1,9.832718372E-1,2.654948235E-1
1.081936685E2,-7.397366166E-1,9.515043497E-1,2.686392367E-1
1.082037295E2,-6.774492264E-1,9.146914482E-1,2.604406774E-1
1.082137905E2,-6.080105305E-1,8.532919288E-1,2.523364723E-1
1.082238515E2,-5.405777097E-1,7.760365605E-1,2.392537147E-1
1.082339125E2,-4.708395898E-1,6.791720986E-1,2.388485521E-1
1.082439725E2,-4.203441739E-1,5.606539845E-1,2.439671457E-1
1.082540335E2,-3.849835694E-1,4.365687072E-1,2.719669044E-1
1.082640945E2,-3.695569336E-1,3.124688864E-1,3.082506061E-1
1.082741555E2,-3.669401109E-1,1.837118119E-1,3.525051177E-1
1.082842165E2,-3.852645159E-1,7.625112683E-2,3.891805708E-1
1.082942775E2,-3.939112723E-1,1.605875231E-2,4.212668240E-1
1.083043385E2,-4.001619816E-1,-1.665871404E-2,4.422922134E-1
1.083143995E2,-4.074744880E-1,-3.004045784E-2,4.719079137E-1
1.083244605E2,-4.214600921E-1,-2.015853301E-2,5.133741498E-1
1.083345215E2,-4.207660556E-1,-1.092141308E-2,5.655795932E-1
1.083445825E2,-3.953416646E-1,-7.838537917E-3,6.166400909E-1
1.083546425E2,-3.667936325E-1,3.821439575E-3,6.586298943E-1
1.083647035E2,-3.594534397E-1,3.601532802E-2,7.007169127E-1
1.083747645E2,-3.573343456E-1,7.314298302E-2,7.382868528E-1
1.083848255E2,-3.553889096E-1,9.785498679E-2,7.660207152E-1
1.083948865E2,-3.515667617E-1,1.220957190E-1,7.867413163E-1
1.084049475E2,-3.347052038E-1,1.418326795E-1,8.000829220E-1
1.084150085E2,-2.965610325E-1,1.469815671E-1,8.145382404E-1
1.084250695E2,-2.403576523E-1,1.605407745E-1,8.324397802E-1
1.084351305E2,-1.785899103E-1,1.615761966E-1,8.399542570E-1
1.084451915E2,-1.484706253E-1,1.464837939E-1,8.316899538E-1
1.084552525E2,-1.687955856E-1,1.388177276E-1,7.965402603E-1
1.084653125E2,-2.464741319E-1,1.574137807E-1,7.302060127E-1
1.084753735E2,-3.535406888E-1,2.508022189E-1,6.547541618E-1
1.084854345E2,-4.278087914E-1,4.001720250E-1,5.792503953E-1
1.084954955E2,-4.274796247E-1,5.251089334E-1,4.909265041E-1
1.085055565E2,-3.514367938E-1,5.800712705E-1,4.175071418E-1
1.085156175E2,-2.262996435E-1,5.638090968E-1,3.851328492E-1
1.085256785E2,-7.679217309E-2,5.089130998E-1,4.008643925E-1
1.085357395E2,1.216780469E-1,4.211964607E-1,4.431667328E-1
1.085458005E2,3.708737493E-1,2.558133602E-1,4.625566602E-1
1.085558615E2,6.337860823E-1,2.044744790E-2,4.089848697E-1
1.085659225E2,8.921132088E-1,-3.037087917E-1,2.567977309E-1
1.085759825E2,1.124862432E0,-6.708995104E-1,6.316368282E-2
1.085860435E2,1.298923969E0,-9.849469066E-1,-1.592946798E-1
1.085961045E2,1.411899447E0,-1.177094340E0,-4.005337059E-1
1.086061655E2,1.491779685E0,-1.256384373E0,-6.252549887E-1
1.086162265E2,1.545176625E0,-1.265282631E0,-8.216234446E-1
1.086262875E2,1.577051997E0,-1.242034674E0,-9.777491689E-1
1.086363485E2,1.581491470E0,-1.202844977E0,-1.069230914E0
1.086464095E2,1.560209036E0,-1.164448261E0,-1.123740792E0
1.086564705E2,1.530844212E0,-1.141825914E0,-1.124737978E0
1.086665315E2,1.504951358E0,-1.164597511E0,-1.120606661E0
1.086765915E2,1.475032091E0,-1.187365174E0,-1.112462401E0
1.086866525E2,1.408085346E0,-1.198616028E0,-1.144758344E0
1.086967135E2,1.324717164E0,-1.207423091E0,-1.227968812E0
1.087067745E2,1.225373745E0,-1.213339806E0,-1.360741735E0
1.087168354E2,1.111337781E0,-1.195363045E0,-1.554941773E0
1.087268964E2,1.002889633E0,-1.120291471E0,-1.760328293E0
1.087369574E2,8.646650910E-1,-1.011940956E0,-1.919929862E0
1.087470184E2,6.893239021E-1,-8.727706671E-1,-1.993429184E0
1.087570794E2,4.990346432E-1,-6.845327020E-1,-1.980377316E0
1.087671404E2,3.564125299E-1,-4.574114084E-1,-1.928293109E0
1.087772014E2,2.744587958E-1,-2.872383595E-1,-1.851068377E0
1.087872614E2,2.400038838E-1,-1.812288314E-1,-1.751658916E0
1.087973224E2,2.322935015E-1,-1.129962802E-1,-1.638236523E0
1.088073834E2,2.398278415E-1,-9.715100378E-2,-1.535005450E0
1.088174444E2,2.572241426E-1,-1.274740398E-1,-1.450630665E0
1.088275054E2,2.657009959E-1,-1.961851865E-1,-1.398635626E0
1.088375664E2,2.635060251E-1,-2.568163872E-1,-1.345457673E0
1.088476274E2,2.469989359E-1,-3.014538884E-1,-1.282799721E0
1.088576884E2,2.216240764E-1,-3.348854482E-1,-1.207238436E0
1.088677494E2,2.016692758E-1,-3.399326801E-1,-1.104475617E0
1.088778104E2,1.985720247E-1,-3.469784856E-1,-9.985697865E-1
1.088878704E2,2.077253014E-1,-3.619547784E-1,-8.979454041E-1
1.088979314E2,2.155696452E-1,-3.780989945E-1,-8.107702136E-1
1.089079924E2,2.044472247E-1,-4.029987454E-1,-7.420193553E-1
1.089180534E2,1.868607700E-1,-4.102834165E-1,-6.783104539E-1
1.089281144E2,1.776547581E-1,-4.067067802E-1,-6.244102120E-1
1.089381754E2,1.678330302E-1,-4.069160819E-1,-5.699002743E-1
1.089482364E2,1.447474211E-1,-4.281207025E-1,-5.061814785E-1
1.089582974E2,9.712182730E-2,-4.502444565E-1,-4.150412679E-1
1.089683584E2,3.368826210E-2,-4.423050284E-1,-2.922679484E-1
1.089784194E2,-4.364007339E-2,-4.089888334E-1,-1.467406601E-1
1.089884804E2,-1.251442581E-1,-3.532211781E-1,2.823781595E-2
1.089985404E2,-1.674219519E-1,-2.786657512E-1,2.326431423E-1
1.090086014E2,-1.636604965E-1,-2.153626829E-1,4.399608970E-1
1.090186624E2,-1.219279543E-1,-1.781254262E-1,6.028720737E-1
1.090287234E2,-9.318632632E-2,-1.915690601E-1,6.976521015E-1
1.090387844E2,-1.688555181E-1,-1.873426437E-1,7.466011643E-1
1.090488454E2,-3.582025468E-1,-1.064525917E-1,7.747249603E-1
1.090589064E2,-6.159408689E-1,3.186574951E-2,7.799901366E-1
1.090689674E2,-8.693912625E-1,1.557882279E-1,7.972964048E-1
1.090790284E2,-1.093105197E0,2.659598291E-1,8.383604884E-1
1.090890894E2,-1.231755018E0,4.009171128E-1,8.991607428E-1
1.090991504E2,-1.275106192E0,5.321874022E-1,9.891045690E-1
1.091092104E2,-1.253333807E0,6.390762925E-1,1.057999253E0
1.091192714E2,-1.192150354E0,7.096285820E-1,1.101665139E0
1.091293324E2,-1.064568400E0,7.358990908E-1,1.093212247E0
1.091393934E2,-9.096814394E-1,7.219255567E-1,1.066004753E0
1.091494544E2,-7.271875143E-1,6.627131104E-1,1.038059354E0
1.091595154E2,-5.216239691E-1,5.724623799E-1,1.017998934E0
1.091695764E2,-3.253263533E-1,4.661958814E-1,9.971728921E-1
1.091796374E2,-1.555993706E-1,3.410287797E-1,9.779393673E-1
1.091896984E2,-4.638952762E-2,2.439847887E-1,9.635069370E-1
1.091997584E2,-2.236541733E-2,2.199767679E-1,9.568751454E-1
1.092098194E2,-1.085503623E-1,2.662960589E-1,9.428741336E-1
1.092198804E2,-2.671373487E-1,3.499316871E-1,9.093840122E-1
1.092299414E2,-4.687050879E-1,4.573561549E-1,8.614926338E-1
1.092400024E2,-6.955356002E-1,5.640876889E-1,8.076603413E-1
1.092500634E2,-9.058706760E-1,6.625918746E-1,7.645983696E-1
1.092601244E2,-1.076485634E0,7.473503351E-1,7.275573015E-1
1.092701854E2,-1.195831180E0,7.904983759E-1,6.842916012E-1
1.092802464E2,-1.243402123E0,7.884681821E-1,6.427207589E-1
1.092903074E2,-1.238069654E0,7.667577863E-1,6.237795353E-1
1.093003674E2,-1.205876589E0,7.420370579E-1,6.194386482E-1
1.093104284E2,-1.155614972E0,7.160698771E-1,6.279061437E-1
1.093204894E2,-1.086441398E0,6.721730232E-1,6.473833919E-1
1.093305504E2,-9.989974499E-1,6.247581244E-1,6.701070666E-1
1.093406114E2,-9.084401131E-1,5.823544264E-1,7.036634684E-1
1.093506724E2,-8.165456057E-1,5.356574655E-1,7.364573479E-1
1.093607334E2,-7.414945364E-1,4.886203706E-1,7.739568949E-1
1.093707944E2,-6.740233302E-1,4.456481338E-1,8.034458160E-1
1.093808554E2,-6.115240455E-1,4.173209667E-1,8.167304993E-1
1.093909164E2,-5.653112531E-1,4.151549935E-1,8.177321553E-1
1.094009764E2,-5.517587066E-1,4.173433781E-1,8.126255870E-1
1.094110374E2,-5.592349768E-1,4.278660417E-1,8.017452359E-1
1.094210984E2,-5.833573937E-1,4.426800609E-1,7.906673551E-1
1.094311594E2,-5.950017571E-1,4.647363424E-1,7.815955281E-1
1.094412204E2,-5.763042569E-1,4.772839546E-1,7.849507332E-1
1.094512814E2,-5.132653713E-1,4.709789157E-1,8.041414618E-1
1.094613424E2,-4.180482924E-1,4.524967670E-1,8.418274522E-1
1.094714034E2,-3.085231483E-1,4.088400900E-1,8.907134533E-1
1.094814644E2,-2.006480694E-1,3.332039118E-1,9.240540266E-1
1.094915254E2,-1.004903167E-1,2.259738594E-1,9.411779046E-1
1.095015864E2,-3.342739120E-2,8.910634369E-2,9.140775204E-1
1.095116464E2,2.764288522E-2,-8.623857796E-2,8.273993134E-1
1.095217074E2,1.067885682E-1,-2.576977313E-1,7.191591263E-1
1.095317684E2,1.786640882E-1,-4.123536050E-1,6.202658415E-1
1.095418294E2,2.038014084E-1,-5.256659985E-1,5.420271754E-1
1.095518904E2,2.099927217E-1,-5.269967318E-1,5.358347893E-1
1.095619514E2,1.957061887E-1,-4.819289148E-1,5.288597941E-1
1.095720124E2,1.578429639E-1,-3.648086786E-1,5.504505634E-1
1.095820734E2,7.154989243E-2,-1.660029739E-1,5.697939396E-1
1.095921344E2,-5.568901822E-2,5.073946714E-2,5.220836997E-1
1.096021944E2,-1.685215682E-1,2.748903632E-1,4.517094493E-1
1.096122554E2,-2.225954533E-1,4.885246158E-1,3.873406053E-1
1.096223164E2,-1.878888756E-1,6.135759950E-1,3.174091876E-1
1.096323774E2,-6.059003621E-2,6.091943383E-1,2.515324354E-1
1.096424384E2,1.359595060E-1,5.088346601E-1,1.937822253E-1
1.096524994E2,3.612072766E-1,3.589138985E-1,1.545820832E-1
1.096625604E2,6.440632343E-1,1.464379430E-1,1.053719521E-1
1.096726214E2,9.291487336E-1,-9.251976013E-2,6.965789944E-2
1.096826824E2,1.188281775E0,-3.237271309E-1,-1.024705358E-2
1.096927434E2,1.394285917E0,-5.583668351E-1,-1.591089666E-1
1.097028034E2,1.530629039E0,-7.816830873E-1,-3.584043384E-1
1.097128650E2,1.582225680E0,-9.525318146E-1,-6.009522676E-1
1.097229260E2,1.561135173E0,-1.057149410E0,-8.591433167E-1
1.097329870E2,1.502361655E0,-1.089847445E0,-1.096805096E0
1.097430480E2,1.439186692E0,-1.062096119E0,-1.291806102E0
1.097531090E2,1.391531825E0,-1.001522183E0,-1.428580523E0
1.097631700E2,1.333747983E0,-9.333583117E-1,-1.518853784E0
1.097732310E2,1.271713853E0,-8.527207375E-1,-1.586132884E0
1.097832920E2,1.163200021E0,-7.814353108E-1,-1.603414774E0
1.097933530E2,1.011187315E0,-7.072276473E-1,-1.594549894E0
1.098034130E2,8.653239608E-1,-5.876867771E-1,-1.562102079E0
