"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.369827747E2,5.073399811E0,-5.284460907E0,9.958790588E-1
1.369928357E2,5.089566193E0,-5.315895538E0,8.792715454E-1
1.370028967E2,5.037474518E0,-5.434299316E0,7.393125916E-1
1.370129577E2,4.998705139E0,-5.532944183E0,6.722520447E-1
1.370230177E2,4.891078949E0,-5.558091888E0,6.894662476E-1
1.370330787E2,4.650229797E0,-5.572462006E0,5.381309509E-1
1.370431397E2,4.580325165E0,-5.573659515E0,2.664459229E-1
1.370532007E2,4.534520416E0,-5.505401459E0,3.353027344E-2
1.370632617E2,4.609065399E0,-5.490881653E0,-1.826202393E-1
1.370733227E2,4.940176849E0,-5.808221741E0,-2.255809021E-1
1.370833837E2,5.528453522E0,-6.156846771E0,1.532812500E-1
1.370934437E2,6.216273193E0,-6.356830902E0,6.876699829E-1
1.371035047E2,6.950346680E0,-6.675967255E0,9.363029480E-1
1.371135657E2,7.680528259E0,-7.235803070E0,1.008752289E0
1.371236267E2,8.258775787E0,-7.633526001E0,1.166075134E0
1.371336877E2,8.765621796E0,-7.685767365E0,1.370549927E0
1.371437487E2,9.174721069E0,-7.557783508E0,1.712738342E0
1.371538097E2,9.487271118E0,-7.345075836E0,2.156116333E0
1.371638697E2,9.871671753E0,-7.163503418E0,2.321821747E0
1.371739307E2,1.058673477E1,-7.265441437E0,1.942211151E0
1.371839917E2,1.146196472E1,-7.674840088E0,1.386865997E0
1.371940527E2,1.213182175E1,-7.919281769E0,1.105301514E0
1.372041137E2,1.230920288E1,-7.957302704E0,1.285077667E0
1.372141747E2,1.210502747E1,-7.545509033E0,1.235081635E0
1.372242347E2,1.209439957E1,-7.213349762E0,1.034199371E0
1.372342957E2,1.213032486E1,-7.303761749E0,1.283431091E0
1.372443567E2,1.191956314E1,-7.109914856E0,1.911974030E0
1.372544177E2,1.135748199E1,-6.486611023E0,2.644850006E0
1.372644787E2,1.070214478E1,-5.857020264E0,3.215313721E0
1.372745397E2,1.006701553E1,-5.136119385E0,3.501518555E0
1.372846007E2,9.410031738E0,-4.451892242E0,3.378474426E0
1.372946607E2,8.947643280E0,-3.875890045E0,3.022514648E0
1.373047217E2,8.680149536E0,-3.518283691E0,2.611619110E0
1.373147827E2,8.650810547E0,-3.417094116E0,2.054328003E0
1.373248437E2,8.671467590E0,-3.420536957E0,1.251547394E0
1.373349047E2,8.720715179E0,-3.561244354E0,4.474195862E-1
1.373449657E2,8.724906464E0,-3.750001831E0,-2.052232361E-1
1.373550267E2,8.720415802E0,-3.895648956E0,-6.685098267E-1
1.373650867E2,8.670270081E0,-3.914958801E0,-9.792636108E-1
1.373751477E2,8.655600586E0,-3.935017090E0,-1.074615326E0
1.373852087E2,8.668324127E0,-3.985911255E0,-7.291337585E-1
1.373952697E2,8.518485718E0,-4.124523010E0,-3.697311401E-2
1.374053307E2,8.049810333E0,-4.131857758E0,7.253915405E-1
1.374153917E2,7.657027130E0,-4.142635345E0,1.170266418E0
1.374254517E2,7.284451904E0,-4.150419159E0,1.458117828E0
1.374355127E2,6.863377533E0,-3.999682617E0,1.646276550E0
1.374455737E2,6.561006317E0,-3.826193390E0,1.693578186E0
1.374556347E2,6.363716583E0,-3.683090973E0,1.703158264E0
1.374656957E2,6.208040314E0,-3.537593536E0,1.661993866E0
1.374757567E2,6.184239807E0,-3.635939026E0,1.513951721E0
1.374858177E2,6.052064667E0,-3.734583893E0,1.308728485E0
1.374958777E2,6.054609375E0,-3.540737000E0,1.041683807E0
1.375059387E2,6.352938995E0,-3.310216370E0,5.117857361E-1
1.375159997E2,6.506220245E0,-3.094963989E0,1.441502380E-1
1.375260607E2,6.564149780E0,-3.022514648E0,-1.549278259E-1
1.375361217E2,6.685397644E0,-2.919229431E0,-4.978646851E-1
1.375461827E2,6.751260681E0,-2.805316315E0,-8.500822449E-1
1.375562437E2,6.745572510E0,-2.774779816E0,-1.105002136E0
1.375663037E2,6.722071381E0,-2.826871490E0,-1.158291321E0
1.375763647E2,6.784940643E0,-2.924618225E0,-9.081614685E-1
1.375864257E2,6.879394226E0,-3.143762512E0,-3.986210632E-1
1.375964867E2,6.915020142E0,-3.380121002E0,1.896556091E-1
1.376065477E2,6.985673218E0,-3.642525330E0,6.369255066E-1
1.376166087E2,7.057374115E0,-3.920197906E0,9.442364502E-1
1.376266687E2,7.169940033E0,-3.971541138E0,1.197809143E0
1.376367297E2,7.390132141E0,-3.975582733E0,1.263223114E0
1.376467907E2,7.730823669E0,-3.947740631E0,1.244362335E0
1.376568517E2,8.014633484E0,-3.817661133E0,1.112486572E0
1.376669127E2,8.301137695E0,-3.836671600E0,7.879614258E-1
1.376769737E2,8.747060394E0,-4.100273438E0,4.607418823E-1
1.376870337E2,9.191785583E0,-4.569996643E0,1.968406677E-1
1.376970947E2,9.681118011E0,-5.162763977E0,4.176315308E-2
1.377071557E2,1.016221756E1,-5.678591309E0,-3.143463135E-3
1.377172167E2,1.056113800E1,-5.936654663E0,1.692979431E-1
1.377272777E2,1.084195404E1,-5.876330109E0,4.408332825E-1
1.377373387E2,1.091140961E1,-5.488336945E0,5.984555054E-1
1.377473989E2,1.106064926E1,-5.212460632E0,6.596781921E-1
1.377574589E2,1.129191833E1,-5.291346588E0,7.747888184E-1
1.377675199E2,1.145507904E1,-5.467081146E0,1.088237000E0
1.377775809E2,1.137200180E1,-5.483846283E0,1.510508881E0
1.377876419E2,1.131841324E1,-5.620811462E0,1.728605347E0
1.377977029E2,1.153142029E1,-6.245911560E0,1.838027802E0
1.378077639E2,1.163186142E1,-7.050638123E0,2.034419403E0
1.378178249E2,1.152483398E1,-7.599097595E0,2.319127350E0
1.378278849E2,1.130733627E1,-7.682174835E0,2.688559113E0
1.378379459E2,1.107052872E1,-7.160659332E0,2.981499939E0
1.378480069E2,1.086365891E1,-6.272705841E0,3.034639435E0
1.378580679E2,1.064661026E1,-5.342989197E0,2.759661255E0
1.378681289E2,1.041339523E1,-4.689298553E0,2.350262604E0
1.378781899E2,1.042087967E1,-4.166435852E0,2.069745941E0
1.378882499E2,1.063328796E1,-3.808679810E0,1.929337921E0
1.378983109E2,1.079001205E1,-3.686084747E0,1.924248505E0
1.379083719E2,1.073103470E1,-3.824995880E0,1.911824341E0
1.379184329E2,1.053988220E1,-4.261188812E0,1.762434998E0
1.379284939E2,1.033166519E1,-4.780159607E0,1.718276825E0
1.379385549E2,1.015263748E1,-5.215155029E0,1.728605347E0
1.379486159E2,9.974807281E0,-5.519172821E0,1.582958221E0
1.379586759E2,9.762249298E0,-5.757626953E0,1.238524475E0
1.379687369E2,9.552685089E0,-6.039191437E0,1.178499298E0
1.379787979E2,9.244476013E0,-6.311026154E0,1.346000977E0
1.379888589E2,8.920100555E0,-6.358028412E0,1.556313629E0
1.379989199E2,8.563242645E0,-6.232888641E0,1.786834259E0
1.380089809E2,8.333470459E0,-6.038892059E0,1.988165588E0
1.380190419E2,8.123906250E0,-5.698200531E0,2.127675476E0
1.380291019E2,7.772736511E0,-5.245691528E0,2.111958160E0
1.380391629E2,7.478298798E0,-4.887935486E0,2.001188507E0
1.380492239E2,7.309749298E0,-4.637655945E0,1.970053253E0
1.380592849E2,7.213499451E0,-4.363575897E0,2.017205200E0
1.380693459E2,7.088958435E0,-4.195325775E0,2.118544464E0
1.380794069E2,6.971602478E0,-4.136647797E0,2.048340454E0
1.380894669E2,6.922504578E0,-4.183350677E0,1.906285858E0
1.380995279E2,6.872508545E0,-4.300706635E0,1.842368774E0
1.381095889E2,6.800957336E0,-4.417912903E0,1.888023834E0
1.381196499E2,6.635551300E0,-4.493805084E0,1.875300293E0
1.381297109E2,6.455176392E0,-4.565655670E0,1.729054413E0
1.381397719E2,6.347699890E0,-4.646188202E0,1.550625458E0
1.381498319E2,6.215225372E0,-4.705914001E0,1.371747437E0
1.381598929E2,6.059848480E0,-4.736749878E0,1.216071167E0
1.381699539E2,5.979615326E0,-4.743485870E0,1.076561279E0
1.381800149E2,5.908962250E0,-4.697681122E0,9.859996033E-1
1.381900759E2,5.914949799E0,-4.609664154E0,8.641529846E-1
1.382001369E2,6.098168793E0,-4.531227264E0,8.485853577E-1
1.382101979E2,6.167324982E0,-4.555626526E0,1.027164001E0
1.382202579E2,6.144272919E0,-4.688101044E0,1.195713501E0
1.382303189E2,6.117328949E0,-4.793781281E0,1.162332916E0
1.382403799E2,6.204447784E0,-4.800217896E0,8.958869934E-1
1.382504409E2,6.463708649E0,-4.914280701E0,7.943980408E-1
1.382605019E2,6.604565735E0,-5.257966003E0,9.093589783E-1
1.382705629E2,6.718478851E0,-5.549709320E0,1.041534119E0
1.382806239E2,7.074438629E0,-6.012397156E0,1.135538635E0
1.382906839E2,7.611821136E0,-6.619684296E0,1.203796692E0
1.383007449E2,8.049510956E0,-7.304659882E0,1.477427673E0
1.383108059E2,8.262967072E0,-7.854466553E0,1.833237762E0
1.383208669E2,8.310119019E0,-8.031248932E0,2.256407776E0
1.383309279E2,8.352780304E0,-7.789202271E0,2.581831055E0
1.383409889E2,8.456664276E0,-7.405849457E0,2.837798767E0
1.383510489E2,8.815168762E0,-6.968009949E0,2.655477905E0
1.383611099E2,9.400152283E0,-6.881040802E0,2.000739441E0
1.383711709E2,9.993069305E0,-7.213050385E0,1.334924011E0
1.383812319E2,1.015787659E1,-7.390281830E0,9.659413147E-1
1.383912929E2,1.010458740E1,-7.180867310E0,7.153623962E-1
1.384013539E2,1.032223480E1,-7.012018433E0,6.253994751E-1
1.384114139E2,1.069645660E1,-7.151378632E0,8.170010376E-1
1.384214749E2,1.072325089E1,-7.383396149E0,1.291663971E0
1.384315359E2,1.032403107E1,-7.213349762E0,1.975741425E0
1.384415969E2,9.951904907E0,-6.650520172E0,2.611619110E0
1.384516579E2,9.591604156E0,-5.855673065E0,2.931204529E0
1.384617189E2,9.251062317E0,-5.132676544E0,3.144211578E0
1.384717799E2,8.984766083E0,-4.523892517E0,3.056044922E0
1.384818399E2,8.796757050E0,-4.184548187E0,2.691403198E0
1.384919009E2,8.672814789E0,-4.077371063E0,2.239792328E0
1.385019619E2,8.463549957E0,-4.081412659E0,1.699715424E0
1.385120229E2,8.363557892E0,-4.144581299E0,1.198108521E0
1.385220839E2,8.331374817E0,-4.315675507E0,8.134085083E-1
1.385321449E2,8.356223145E0,-4.427942047E0,5.388793945E-1
1.385422059E2,8.515491943E0,-4.360582123E0,3.207829285E-1
1.385522659E2,8.727301483E0,-4.249662781E0,1.773811340E-1
1.385623269E2,8.982520752E0,-4.026925964E0,1.966909790E-1
1.385723879E2,9.128317566E0,-3.764222260E0,3.679348755E-1
1.385824489E2,9.081914063E0,-3.675007782E0,4.879852295E-1
1.385925099E2,8.967102814E0,-3.664230194E0,5.397775269E-1
1.386025709E2,8.563841400E0,-3.687881012E0,7.737409973E-1
1.386126309E2,7.999514923E0,-3.580404510E0,9.912387085E-1
1.386226919E2,7.448061676E0,-3.497027893E0,9.204359436E-1
1.386327529E2,7.023694153E0,-3.338806915E0,9.160949707E-1
1.386428139E2,6.785090332E0,-3.081941071E0,8.216413879E-1
1.386528749E2,6.707252197E0,-2.868634644E0,6.978488159E-1
1.386629359E2,6.725065155E0,-2.722388763E0,5.128335571E-1
1.386729969E2,6.764283600E0,-2.639311523E0,3.228785706E-1
1.386830569E2,6.805447998E0,-2.471211090E0,5.792953491E-2
1.386931179E2,6.887776794E0,-2.270029449E0,-3.418890381E-1
1.387031789E2,7.012018433E0,-2.221679993E0,-7.005432129E-1
1.387132399E2,7.041207733E0,-2.238145752E0,-9.798623657E-1
1.387233009E2,6.989265747E0,-2.290387115E0,-1.092278595E0
1.387333619E2,7.039561157E0,-2.443967743E0,-8.599617004E-1
1.387434222E2,7.220834198E0,-2.741848297E0,-4.540058899E-1
1.387534832E2,7.423213348E0,-3.135829010E0,8.412506104E-2
1.387635442E2,7.659871216E0,-3.486250305E0,5.016069031E-1
1.387736052E2,7.730374603E0,-3.802841949E0,8.452922058E-1
1.387836662E2,7.810009003E0,-4.288881226E0,1.096918945E0
1.387937272E2,7.969128113E0,-4.679568787E0,1.265019379E0
1.388037872E2,8.041278076E0,-4.860243073E0,1.490749969E0
1.388138482E2,8.217761078E0,-4.910388794E0,1.735191650E0
1.388239092E2,8.375682678E0,-4.858746185E0,1.852996674E0
1.388339702E2,8.519383850E0,-4.686155090E0,1.816622314E0
1.388440312E2,8.712931366E0,-4.471501465E0,1.636397095E0
1.388540922E2,8.916657715E0,-4.352199554E0,1.338815918E0
1.388641532E2,9.043593750E0,-4.423301697E0,1.040037231E0
1.388742132E2,9.177265778E0,-4.636159058E0,6.953041077E-1
1.388842742E2,9.481582947E0,-4.965474243E0,4.129911804E-1
1.388943352E2,9.908046112E0,-5.393733673E0,2.528242493E-1
1.389043962E2,1.037133270E1,-5.748645630E0,2.192939758E-1
1.389144572E2,1.072310120E1,-5.953868866E0,3.263214111E-1
1.389245182E2,1.095017899E1,-5.950725403E0,5.063969421E-1
1.389345792E2,1.115884506E1,-5.789959717E0,6.292913818E-1
1.389446392E2,1.149145340E1,-5.670657806E0,5.499563599E-1
1.389547002E2,1.175071426E1,-5.867049408E0,6.533912659E-1
1.389647612E2,1.177960419E1,-6.053411865E0,1.075663147E0
1.389748222E2,1.176194092E1,-6.123166809E0,1.364412689E0
1.389848832E2,1.205084015E1,-6.317163391E0,1.512454834E0
1.389949442E2,1.240036331E1,-6.764732666E0,1.744771729E0
1.390050042E2,1.253044281E1,-7.109166412E0,2.054328003E0
1.390150652E2,1.247401016E1,-7.204667816E0,2.223027191E0
1.390251262E2,1.224738144E1,-6.954837341E0,2.459235992E0
1.390351872E2,1.181058975E1,-6.335874481E0,2.684218140E0
1.390452482E2,1.124282043E1,-5.460794220E0,2.695744171E0
1.390553092E2,1.075064392E1,-4.548441467E0,2.444416809E0
1.390653692E2,1.041593994E1,-3.948040009E0,2.059866486E0
1.390754302E2,1.026505371E1,-3.526965637E0,1.776805115E0
1.390854912E2,1.019784348E1,-3.472928009E0,1.589843903E0
1.390955522E2,1.015697845E1,-3.753744049E0,1.463955688E0
1.391056132E2,1.007914032E1,-4.119583282E0,1.503473511E0
1.391156742E2,9.935439148E0,-4.463567963E0,1.575473785E0
1.391257352E2,9.724527740E0,-4.756359100E0,1.662742310E0
1.391357952E2,9.437125397E0,-4.980592804E0,1.617386627E0
1.391458562E2,9.138795776E0,-5.152585144E0,1.447639618E0
1.391559172E2,8.875193939E0,-5.359005890E0,1.319206696E0
1.391659782E2,8.594377899E0,-5.381758575E0,1.312321014E0
1.391760392E2,8.236921234E0,-5.227279816E0,1.542392578E0
1.391861002E2,7.790549469E0,-5.007237396E0,1.722767487E0
1.391961602E2,7.477999420E0,-4.749623108E0,1.924697571E0
1.392062212E2,7.192543030E0,-4.513713684E0,2.062560883E0
1.392162822E2,6.787335663E0,-4.351900177E0,2.098785553E0
1.392263432E2,6.487359467E0,-4.144132233E0,2.056872711E0
1.392364042E2,6.371650085E0,-3.949985962E0,1.926344147E0
1.392464652E2,6.161187744E0,-3.830833740E0,1.718576202E0
1.392565252E2,5.996081085E0,-3.832480316E0,1.552421722E0
1.392665862E2,5.772146759E0,-3.914809113E0,1.391356659E0
1.392766472E2,5.574407959E0,-3.974235535E0,1.282233582E0
1.392867082E2,5.473667450E0,-4.089196472E0,1.141975250E0
1.392967692E2,5.440735931E0,-4.242028656E0,1.042581940E0
1.393068302E2,5.439239044E0,-4.339326324E0,9.758207703E-1
1.393168912E2,5.463039551E0,-4.471052399E0,9.289682007E-1
1.393269512E2,5.564678192E0,-4.682113495E0,9.202862549E-1
1.393370122E2,5.717360687E0,-4.801116028E0,1.042282562E0
1.393470732E2,5.838907928E0,-4.869074707E0,1.153501282E0
1.393571342E2,6.032605133E0,-5.043462067E0,1.188528442E0
1.393671952E2,6.316564636E0,-5.255271606E0,1.222956848E0
1.393772562E2,6.525230713E0,-5.307962036E0,1.245410156E0
1.393873162E2,6.701114960E0,-5.146148529E0,1.314865723E0
1.393973772E2,6.880591736E0,-5.055437164E0,1.298998718E0
1.394074382E2,7.156617737E0,-5.086572418E0,1.350192261E0
1.394174992E2,7.416177979E0,-4.983287201E0,1.457668762E0
1.394275602E2,7.588469696E0,-4.963528290E0,1.482217712E0
1.394376212E2,7.804320831E0,-5.153632965E0,1.456171875E0
1.394476822E2,8.034093018E0,-5.554199982E0,1.438209229E0
1.394577422E2,8.225544891E0,-6.020330658E0,1.426832886E0
1.394678032E2,8.585995331E0,-6.609505463E0,1.388662262E0
1.394778642E2,8.967102814E0,-7.167994080E0,1.514101410E0
1.394879252E2,9.175020447E0,-7.401658173E0,1.780697021E0
1.394979862E2,9.257498932E0,-7.278015289E0,2.153721313E0
1.395080472E2,9.348958740E0,-6.864874420E0,2.495460663E0
1.395181072E2,9.555678864E0,-6.421496429E0,2.601140900E0
1.395281682E2,9.893825684E0,-6.365213470E0,2.130968628E0
1.395382292E2,1.024559418E1,-6.664590912E0,1.403631134E0
1.395482902E2,1.025846741E1,-6.823859711E0,1.099463654E0
1.395583512E2,1.004695724E1,-6.606811066E0,9.065148926E-1
1.395684122E2,1.011910721E1,-6.498735809E0,7.369175720E-1
1.395784722E2,1.027912445E1,-6.579567719E0,9.214837646E-1
1.395885332E2,1.002300705E1,-6.543492737E0,1.600621490E0
1.395985942E2,9.405990143E0,-6.186485138E0,2.349514160E0
1.396086552E2,8.791368256E0,-5.713618469E0,2.831212463E0
1.396187162E2,8.478069763E0,-5.252427521E0,3.069067841E0
1.396287772E2,8.443940735E0,-4.918322296E0,3.257975006E0
1.396388382E2,8.333620148E0,-4.692292328E0,3.206931152E0
1.396488982E2,8.181536407E0,-4.709207153E0,2.795586548E0
1.396589592E2,7.957003326E0,-4.939428406E0,2.268233185E0
1.396690202E2,7.915838928E0,-5.149890747E0,1.773212585E0
1.396790812E2,8.205037537E0,-5.237758026E0,1.324296112E0
1.396891422E2,8.486901398E0,-5.268743591E0,8.575666809E-1
1.396992032E2,8.989705811E0,-5.284909973E0,4.519102478E-1
1.397092632E2,9.639654236E0,-5.266348572E0,2.938389587E-1
1.397193242E2,1.014560211E1,-5.087620239E0,4.192781067E-1
1.397293852E2,1.030187714E1,-4.873265991E0,6.701564026E-1
1.397394462E2,1.026101212E1,-4.617298279E0,8.379574585E-1
1.397495077E2,9.996063080E0,-4.286635895E0,1.008303223E0
1.397595687E2,9.467961273E0,-3.954177246E0,1.066083069E0
1.397696287E2,8.693322144E0,-3.725901947E0,9.806108093E-1
1.397796897E2,7.945177917E0,-3.486549683E0,8.301736450E-1
1.397897507E2,7.259154510E0,-3.342399445E0,6.369255066E-1
1.397998117E2,6.764582977E0,-3.280727692E0,3.715274048E-1
1.398098727E2,6.588399353E0,-3.210673370E0,8.412506104E-2
1.398199337E2,6.504723358E0,-3.222498779E0,-2.326162720E-1
1.398299937E2,6.430627441E0,-3.317401428E0,-3.835025024E-1
1.398400547E2,6.559509430E0,-3.376378784E0,-2.665956116E-1
1.398501157E2,6.637347565E0,-3.534450073E0,-3.667373657E-2
1.398601767E2,6.607110443E0,-3.802093506E0,3.330574036E-1
1.398702377E2,6.565496979E0,-4.038901062E0,6.252497864E-1
1.398802987E2,6.587201843E0,-4.144431610E0,6.673123169E-1
1.398903587E2,6.561904449E0,-4.029320984E0,6.553372192E-1
1.399004197E2,6.550977173E0,-3.901786194E0,5.342390442E-1
1.399104807E2,6.688840485E0,-3.632196808E0,2.639012146E-1
1.399205417E2,7.046895905E0,-3.167712708E0,8.771759033E-2
1.399306027E2,7.577243042E0,-2.770887909E0,4.715194702E-2
1.399406637E2,8.116571503E0,-2.574945374E0,1.113684082E-1
1.399507247E2,8.538993073E0,-2.540217590E0,1.782792664E-1
1.399607847E2,8.848848724E0,-2.682122498E0,2.869532776E-1
1.399708457E2,9.051976318E0,-2.936293945E0,4.704716492E-1
1.399809067E2,9.088200989E0,-3.192111969E0,6.141728210E-1
1.399909677E2,9.139095154E0,-3.583547974E0,6.580316162E-1
1.400010287E2,9.170380096E0,-4.118535461E0,6.749464417E-1
1.400110897E2,9.166637878E0,-4.554878082E0,7.985893250E-1
1.400211497E2,9.193432159E0,-4.940326538E0,9.541159058E-1
1.400312107E2,9.336235199E0,-5.272336121E0,9.621990967E-1
1.400412717E2,9.726623383E0,-5.409900055E0,9.589059448E-1
1.400513327E2,1.029873367E1,-5.320835266E0,8.897497559E-1
1.400613937E2,1.095766342E1,-4.995411987E0,8.475375366E-1
1.400714547E2,1.143352386E1,-4.689747620E0,7.982899475E-1
1.400815157E2,1.188977509E1,-4.427792358E0,8.789721680E-1
1.400915757E2,1.235830078E1,-4.264931030E0,1.089584198E0
1.401016367E2,1.247790207E1,-4.354295197E0,1.598226471E0
1.401116977E2,1.219274506E1,-4.500840454E0,2.368075562E0
1.401217587E2,1.176253967E1,-4.841831360E0,2.808609467E0
1.401318197E2,1.135373978E1,-5.633984070E0,2.885699158E0
1.401418807E2,1.107831253E1,-6.725364532E0,2.615660706E0
1.401519407E2,1.105286545E1,-7.606432343E0,2.390977936E0
1.401620017E2,1.101304825E1,-7.828570404E0,2.520608368E0
1.401720627E2,1.077175003E1,-7.400310974E0,2.382445679E0
1.401821237E2,1.067385361E1,-6.492748260E0,1.948049011E0
1.401921847E2,1.078686859E1,-5.365592194E0,1.657203827E0
1.402022457E2,1.088790848E1,-4.402644653E0,1.651515656E0
1.402123057E2,1.069061874E1,-3.856729889E0,1.777254181E0
1.402223667E2,1.036190231E1,-3.601809998E0,1.964215393E0
1.402324277E2,1.008482849E1,-3.655248871E0,2.240540771E0
1.402424887E2,9.766290894E0,-3.882925415E0,2.471660156E0
1.402525497E2,9.350156250E0,-4.231400757E0,2.420765991E0
1.402626107E2,8.794661407E0,-4.802313538E0,2.496807861E0
1.402726707E2,8.299491119E0,-5.302872620E0,2.428699493E0
1.402827317E2,7.918084259E0,-5.670358429E0,2.162702637E0
1.402927927E2,7.690258026E0,-5.968089294E0,1.947749634E0
1.403028537E2,7.498207397E0,-6.026767273E0,1.818268890E0
1.403129147E2,7.055727539E0,-5.905818787E0,1.835333405E0
1.403229757E2,6.448440399E0,-5.752238159E0,1.886377258E0
1.403330357E2,5.925428009E0,-5.525160370E0,2.013462982E0
1.403430967E2,5.609435120E0,-5.119953003E0,2.128723297E0
1.403531577E2,5.604645081E0,-4.622687073E0,2.161355438E0
1.403632187E2,5.667364655E0,-4.114194489E0,2.072739716E0
1.403732797E2,5.751789093E0,-3.711082764E0,1.809736633E0
1.403833407E2,5.823639679E0,-3.588338013E0,1.421444092E0
1.403934007E2,5.885760498E0,-3.525468750E0,8.979826355E-1
1.404034617E2,5.974675598E0,-3.659140778E0,5.752537537E-1
1.404135227E2,5.922583923E0,-3.916156311E0,5.806425476E-1
1.404235837E2,5.692961426E0,-4.229604492E0,6.840774536E-1
1.404336447E2,5.543572083E0,-4.584067383E0,7.420069885E-1
1.404437057E2,5.560636597E0,-4.817581787E0,8.984317017E-1
1.404537667E2,5.597609711E0,-4.780758362E0,9.957293701E-1
1.404638267E2,5.792354736E0,-4.499343567E0,8.921447754E-1
1.404738877E2,6.135141907E0,-4.310436401E0,9.126521301E-1
1.404839487E2,6.538553009E0,-4.204905853E0,9.704319763E-1
1.404940097E2,6.832990723E0,-4.075275421E0,9.029223633E-1
1.405040707E2,7.086713104E0,-4.148922272E0,7.798782349E-1
1.405141317E2,7.341782684E0,-4.418062592E0,7.590715027E-1
1.405241917E2,7.428153076E0,-4.612358551E0,7.530839539E-1
1.405342527E2,7.524103546E0,-4.790787506E0,6.628216553E-1
1.405443137E2,7.682474213E0,-4.960235138E0,5.974076843E-1
1.405543747E2,7.912545776E0,-5.238955536E0,6.209088135E-1
1.405644357E2,8.269553375E0,-5.722450104E0,7.783813477E-1
1.405744967E2,8.610993347E0,-6.275699615E0,8.864566040E-1
1.405845567E2,9.021888885E0,-6.808591461E0,9.539662170E-1
1.405946177E2,9.447753296E0,-7.239694977E0,1.106349335E0
1.406046787E2,9.737999725E0,-7.449708252E0,1.320104828E0
1.406147397E2,9.727371826E0,-7.466922455E0,1.638642426E0
1.406248007E2,9.530231781E0,-7.362290039E0,2.028880920E0
1.406348617E2,9.398505707E0,-7.274871826E0,2.164648590E0
1.406449217E2,9.483528900E0,-7.402107239E0,1.798959045E0
1.406549827E2,9.737550659E0,-7.588170319E0,1.235979767E0
1.406650437E2,1.006671616E1,-7.561825104E0,1.036145325E0
1.406751047E2,1.028780640E1,-7.194189606E0,1.021475830E0
1.406851657E2,1.051263885E1,-6.914571075E0,8.878038025E-1
1.406952267E2,1.061742096E1,-7.004234619E0,9.201365662E-1
1.407052867E2,1.047641418E1,-6.855593719E0,1.240620117E0
1.407153477E2,1.010578491E1,-6.406677246E0,1.677860870E0
1.407254087E2,9.863438873E0,-5.773793335E0,1.950593719E0
1.407354697E2,9.766739960E0,-5.107678528E0,2.030078430E0
1.407455307E2,9.737251282E0,-4.711452484E0,2.054627380E0
1.407555917E2,9.630223846E0,-4.531526642E0,1.923350372E0
1.407656517E2,9.464069366E0,-4.540358276E0,1.687890015E0
1.407757127E2,9.301058350E0,-4.646487579E0,1.437909851E0
1.407857737E2,9.192534027E0,-4.534819794E0,1.317859497E0
1.407958347E2,9.232650604E0,-4.266577606E0,1.219064941E0
1.408058957E2,9.277706909E0,-4.003574524E0,1.121767273E0
1.408159567E2,9.284592590E0,-3.703748016E0,1.074765015E0
1.408260167E2,9.352700958E0,-3.445385284E0,1.083596649E0
1.408360777E2,9.390871582E0,-3.319796448E0,1.160686340E0
1.408461387E2,9.316176910E0,-3.247347107E0,1.369352417E0
1.408561997E2,9.056766357E0,-3.219355316E0,1.462907867E0
1.408662607E2,8.770262146E0,-3.353775787E0,1.400337982E0
1.408763217E2,8.472531281E0,-3.570525055E0,1.291963348E0
1.408863817E2,8.058492279E0,-3.678450623E0,1.051862640E0
1.408964427E2,7.598648529E0,-3.633544006E0,7.319778442E-1
1.409065037E2,7.218588867E0,-3.600762177E0,4.715194702E-1
1.409165647E2,6.837631073E0,-3.508404236E0,2.570155334E-1
1.409266257E2,6.432723083E0,-3.378773804E0,1.082249451E-1
1.409366867E2,6.108796692E0,-3.372636566E0,1.734892273E-1
1.409467467E2,5.854325867E0,-3.438798981E0,2.420466614E-1
1.409568077E2,5.814059601E0,-3.560196533E0,4.885839844E-1
1.409668687E2,5.736371155E0,-3.582949219E0,5.923182678E-1
1.409769297E2,5.369783478E0,-3.217109985E0,5.185217285E-1
1.409869907E2,5.373825073E0,-3.225492554E0,5.417234802E-1
1.409970517E2,5.670957184E0,-3.134332123E0,3.734733582E-1
1.410071117E2,5.979166260E0,-2.781665497E0,2.341131592E-1
1.410171727E2,6.342460785E0,-2.570903778E0,8.786727905E-2
1.410272337E2,6.662644958E0,-2.323917389E0,-2.260299683E-2
1.410372947E2,7.096891937E0,-2.491868134E0,9.355545044E-2
1.410473557E2,7.548353119E0,-2.808759155E0,4.119433594E-1
1.410574167E2,7.779622192E0,-3.070115662E0,7.551795959E-1
1.410674767E2,7.829917603E0,-3.284918976E0,1.037043457E0
1.410775377E2,7.873327332E0,-3.393892365E0,1.343306580E0
1.410875987E2,8.071365509E0,-3.399580536E0,1.457219696E0
1.410976597E2,8.328530731E0,-3.499722290E0,1.436412964E0
1.411077207E2,8.779243469E0,-3.367846527E0,1.278641052E0
1.411177817E2,9.371711426E0,-3.152594147E0,1.020577698E0
1.411278417E2,1.009994705E1,-3.031495972E0,7.125183105E-1
1.411379027E2,1.085976700E1,-2.928959198E0,3.945794678E-1
1.411479637E2,1.154309601E1,-2.921025696E0,2.043251038E-1
1.411580247E2,1.212673233E1,-3.070115662E0,3.219804382E-1
1.411680857E2,1.253014343E1,-3.091221771E0,9.348060608E-1
