"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.837020200E1,-7.612401843E-1,3.277642131E-1,-6.470632553E-1
4.838026200E1,-8.827087879E-1,4.964262247E-1,-7.091220021E-1
4.839032300E1,-9.365102649E-1,6.513920426E-1,-7.288443446E-1
4.840038400E1,-9.292213917E-1,7.648571730E-1,-7.158341408E-1
4.841044400E1,-8.777995110E-1,8.173680305E-1,-6.801941395E-1
4.842050500E1,-7.896473408E-1,8.235366344E-1,-6.228780746E-1
4.843056500E1,-6.906083226E-1,7.919847965E-1,-5.514321327E-1
4.844062600E1,-5.601397753E-1,7.082272768E-1,-4.799431860E-1
4.845068700E1,-4.005708694E-1,5.934785604E-1,-4.098117650E-1
4.846074700E1,-2.469727248E-1,4.664564133E-1,-3.468183577E-1
4.847080800E1,-1.317486614E-1,3.497953117E-1,-2.980012894E-1
4.848086800E1,-6.860217452E-2,2.625899017E-1,-2.531796098E-1
4.849092900E1,-5.152652040E-2,2.091091126E-1,-2.129661590E-1
4.850099000E1,-6.797904521E-2,1.823338419E-1,-1.858692467E-1
4.851105000E1,-1.307715923E-1,1.843972504E-1,-1.688670963E-1
4.852111100E1,-2.181120068E-1,2.029598951E-1,-1.641779989E-1
4.853117200E1,-3.055332005E-1,2.408622652E-1,-1.693799496E-1
4.854123200E1,-3.782956302E-1,2.727577388E-1,-1.723100245E-1
4.855129300E1,-4.337780774E-1,3.077402115E-1,-1.851749569E-1
4.856135300E1,-4.749409556E-1,3.411602378E-1,-2.004058510E-1
4.857141400E1,-5.270523429E-1,3.668762445E-1,-2.107088119E-1
4.858147500E1,-5.589303374E-1,3.799509406E-1,-2.067159563E-1
4.859153500E1,-5.701358914E-1,3.868152499E-1,-1.865015030E-1
4.860159600E1,-5.569737554E-1,3.938744068E-1,-1.559229493E-1
4.861165600E1,-5.290688872E-1,4.047459662E-1,-1.192687899E-1
4.862171700E1,-4.838407040E-1,4.019650817E-1,-6.834888458E-2
4.863177800E1,-4.120067358E-1,3.724423349E-1,-2.995116264E-2
4.864183800E1,-3.064493537E-1,3.263234496E-1,-9.182542562E-3
4.865189900E1,-2.077616602E-1,2.680215240E-1,-1.801857725E-3
4.866195900E1,-1.455418766E-1,2.227786183E-1,-2.051288262E-2
4.867202000E1,-1.324931979E-1,2.018986344E-1,-4.729549214E-2
4.868208100E1,-1.516353637E-1,2.037381828E-1,-7.310791314E-2
4.869214100E1,-1.891483814E-1,2.252088487E-1,-1.042959243E-1
4.870220200E1,-2.371112257E-1,2.619725466E-1,-1.297633350E-1
4.871226300E1,-2.857341468E-1,3.028472662E-1,-1.455907673E-1
4.872232300E1,-3.353622556E-1,3.376611471E-1,-1.456373036E-1
4.873238400E1,-3.758103549E-1,3.658938408E-1,-1.399764866E-1
4.874244400E1,-4.097451866E-1,3.827847838E-1,-1.278269142E-1
4.875250500E1,-4.376215637E-1,3.779037297E-1,-1.037522033E-1
4.876256600E1,-4.724486768E-1,3.621212244E-1,-5.799656361E-2
4.877262600E1,-5.075621605E-1,3.368491530E-1,7.267659530E-3
4.878268775E1,-5.225315690E-1,2.797529399E-1,8.478148282E-2
4.879274775E1,-5.193679929E-1,1.979864389E-1,1.607465595E-1
4.880280875E1,-4.964615107E-1,1.138799563E-1,2.202797085E-1
4.881286975E1,-4.620012641E-1,4.114023224E-2,2.560057640E-1
4.882292975E1,-4.374815226E-1,6.619684398E-3,2.631544173E-1
4.883299075E1,-4.379358590E-1,3.807587922E-2,2.396488041E-1
4.884305075E1,-4.429824948E-1,1.145576239E-1,2.205156982E-1
4.885311175E1,-4.255342484E-1,2.210137695E-1,2.132069170E-1
4.886317275E1,-3.810840845E-1,3.249591291E-1,2.265444398E-1
4.887323275E1,-3.087153435E-1,3.976320028E-1,2.602563202E-1
4.888329375E1,-2.157539427E-1,4.161953330E-1,3.097667396E-1
4.889335475E1,-1.159786209E-1,3.738976717E-1,3.650438190E-1
4.890341475E1,-3.138324944E-3,2.815721929E-1,4.194433987E-1
4.891347575E1,1.016362906E-1,1.714877784E-1,4.514809549E-1
4.892353575E1,2.041148841E-1,4.291482642E-2,4.582690597E-1
4.893359675E1,2.838602960E-1,-5.468789488E-2,4.359863698E-1
4.894365775E1,3.559873700E-1,-1.151387766E-1,3.876470327E-1
4.895371775E1,4.404996037E-1,-1.450207829E-1,3.148119748E-1
4.896377875E1,5.527502894E-1,-1.199928820E-1,2.231922448E-1
4.897383875E1,6.850204468E-1,-3.294027597E-2,1.345524043E-1
4.898389975E1,8.233264089E-1,7.351157814E-2,5.734699219E-2
4.899396075E1,9.221057296E-1,1.638260335E-1,4.075523466E-2
4.900402075E1,9.971833229E-1,2.199058086E-1,5.013260618E-2
4.901408175E1,1.069352746E0,2.352032810E-1,5.156937987E-2
4.902414275E1,1.121447682E0,2.038999349E-1,5.414003134E-2
4.903420275E1,1.140932918E0,1.448603123E-1,4.233796149E-2
4.904426375E1,1.110144496E0,8.943732083E-2,7.785234600E-3
4.905432375E1,1.020071268E0,6.369813532E-2,-4.763781279E-2
4.906438475E1,9.216090441E-1,6.923570484E-2,-9.302455187E-2
4.907444575E1,8.692600727E-1,7.115957141E-2,-1.439034343E-1
4.908450575E1,8.804835677E-1,5.034988374E-2,-1.909945011E-1
4.909456675E1,9.401263595E-1,1.042669918E-2,-1.957924515E-1
4.910462675E1,1.038910985E0,-4.015462473E-2,-1.884601265E-1
4.911468775E1,1.149868965E0,-1.059224457E-1,-1.890638620E-1
4.912474875E1,1.222357631E0,-1.825437844E-1,-1.927739531E-1
4.913480875E1,1.250004768E0,-2.849830687E-1,-2.205635011E-1
4.914486975E1,1.240721941E0,-3.574631512E-1,-2.604396045E-1
4.915492975E1,1.178828716E0,-3.923566937E-1,-3.250207305E-1
4.916499075E1,1.055418253E0,-3.926630318E-1,-4.276249111E-1
4.917505175E1,8.778285384E-1,-3.487698734E-1,-5.567440391E-1
4.918511175E1,6.973935962E-1,-2.728547454E-1,-6.840838790E-1
4.919517275E1,5.325763822E-1,-1.986079216E-1,-7.754747868E-1
4.920523275E1,3.746487498E-1,-1.233512238E-1,-8.369345069E-1
4.921529375E1,2.290095240E-1,-5.719191208E-2,-8.631504178E-1
4.922535475E1,1.192211658E-1,-2.886670269E-2,-8.510575294E-1
4.923541475E1,5.256118253E-2,-1.700578257E-2,-8.192966580E-1
4.924547575E1,1.299483888E-2,-6.057982799E-3,-7.647136450E-1
4.925553675E1,-6.502962671E-3,2.561338246E-3,-6.776106954E-1
4.926559675E1,7.882442325E-3,-9.664267302E-3,-5.762730837E-1
4.927565775E1,3.959057108E-2,-5.093980208E-2,-4.833665788E-1
4.928571775E1,7.283750921E-2,-1.007326320E-1,-3.874178231E-1
4.929577875E1,6.547919661E-2,-1.677031517E-1,-2.793118656E-1
4.930583975E1,5.410043895E-2,-2.260642946E-1,-1.830525696E-1
4.931589975E1,6.853103638E-2,-2.740288973E-1,-1.003105491E-1
4.932596075E1,1.071961224E-1,-3.183885813E-1,-2.860811539E-2
4.933602075E1,1.762055457E-1,-3.599765003E-1,4.162023962E-2
4.934608175E1,2.663549185E-1,-4.017929733E-1,1.135047972E-1
4.935614275E1,3.684216142E-1,-4.474393129E-1,1.788672805E-1
4.936620275E1,4.791478217E-1,-4.962545335E-1,2.325682342E-1
4.937626375E1,5.894655585E-1,-5.383955836E-1,2.603721619E-1
4.938632375E1,6.806027889E-1,-5.724402070E-1,2.561879456E-1
4.939638475E1,7.311775088E-1,-6.135085225E-1,2.453781962E-1
4.940644575E1,7.432751656E-1,-6.482459307E-1,1.922102571E-1
4.941650575E1,7.479932308E-1,-6.347487569E-1,1.049744263E-1
4.942656675E1,7.611005902E-1,-5.801778436E-1,1.761718653E-2
4.943662775E1,7.849470973E-1,-4.916317165E-1,-4.723478109E-2
4.944668775E1,8.292968869E-1,-4.004553258E-1,-7.786561549E-2
4.945674875E1,9.271246791E-1,-3.323354125E-1,-6.619803607E-2
4.946680875E1,1.055010438E0,-3.023152649E-1,-4.719800875E-2
4.947686975E1,1.157460690E0,-3.057565987E-1,-6.138120219E-2
4.948693075E1,1.205204964E0,-3.173628151E-1,-1.226772144E-1
4.949699075E1,1.181284070E0,-3.381314874E-1,-2.611006200E-1
4.950705175E1,1.100394368E0,-3.604507148E-1,-4.428771734E-1
4.951711175E1,9.452071190E-1,-3.529984057E-1,-6.474159360E-1
4.952717275E1,7.295197845E-1,-2.574253678E-1,-8.471149206E-1
4.953723375E1,4.994955957E-1,-1.150059104E-1,-9.803049564E-1
4.954729375E1,3.091551960E-1,1.502833702E-2,-1.017270446E0
4.955735475E1,1.795966625E-1,1.383997947E-1,-9.930388331E-1
4.956741475E1,1.405484676E-1,2.511691153E-1,-9.102393985E-1
4.957747575E1,1.689798385E-1,3.198600411E-1,-7.899609208E-1
4.958753675E1,2.433508039E-1,3.079818785E-1,-6.506944895E-1
4.959759675E1,3.233761489E-1,2.258814126E-1,-5.187758803E-1
4.960765775E1,3.888098598E-1,1.405259222E-1,-4.204531312E-1
4.961771775E1,4.363472760E-1,8.232067525E-2,-3.835246563E-1
4.962777875E1,4.541018009E-1,6.692162901E-2,-3.839990497E-1
4.963783975E1,4.450002015E-1,7.722060382E-2,-3.883634210E-1
4.964789975E1,3.856226802E-1,1.226944625E-1,-4.184337854E-1
4.965796075E1,3.230924606E-1,1.964957267E-1,-4.499160647E-1
4.966802075E1,2.821560204E-1,2.695075870E-1,-4.652802050E-1
4.967808175E1,2.794854045E-1,3.281596899E-1,-4.612574875E-1
4.968814275E1,3.518116772E-1,4.081236124E-1,-4.196721017E-1
4.969820275E1,4.935754836E-1,4.695028365E-1,-3.303206563E-1
4.970826375E1,6.682807803E-1,3.929346204E-1,-2.095108479E-1
4.971832475E1,8.682583570E-1,2.476857901E-1,-1.127315834E-1
4.972838475E1,1.047071218E0,8.088617772E-2,-2.006930113E-2
4.973844575E1,1.183235407E0,-9.323289245E-2,1.021037474E-1
4.974850575E1,1.306231141E0,-2.203286588E-1,2.352735698E-1
4.975856675E1,1.445102692E0,-3.014922142E-1,3.424711525E-1
4.976862775E1,1.614653945E0,-3.355250061E-1,4.431825876E-1
4.977868775E1,1.788694143E0,-3.304333091E-1,5.133035779E-1
4.978874842E1,1.971889257E0,-2.720063627E-1,4.865491688E-1
4.979880842E1,2.149677277E0,-2.003524154E-1,3.880540133E-1
4.980886942E1,2.248014927E0,-1.444192529E-1,2.744552195E-1
4.981893042E1,2.247751236E0,-1.234572604E-1,1.750133336E-1
4.982899042E1,2.157459021E0,-1.641442478E-1,9.865172952E-2
4.983905142E1,1.992370248E0,-2.226240635E-1,4.302856512E-3
4.984911142E1,1.783560276E0,-2.915503681E-1,-6.927130371E-2
4.985917242E1,1.546228886E0,-3.706856668E-1,-8.154661208E-2
4.986923342E1,1.325809479E0,-4.460518956E-1,-5.477619544E-2
4.987929342E1,1.160195231E0,-4.887312055E-1,-9.224159643E-3
4.988935442E1,1.053904772E0,-5.134587884E-1,2.167005092E-2
4.989941442E1,1.013097882E0,-5.105255842E-1,2.236164873E-3
4.990947542E1,1.050472498E0,-4.567578137E-1,-6.842319667E-2
4.991953642E1,1.131188154E0,-3.799807429E-1,-1.408372074E-1
4.992959642E1,1.213301778E0,-3.114662170E-1,-2.040275931E-1
4.993965742E1,1.298833013E0,-2.520968914E-1,-2.336211652E-1
4.994971742E1,1.353981018E0,-2.280398309E-1,-2.232047915E-1
4.995977842E1,1.370960593E0,-2.277130634E-1,-2.143942565E-1
4.996983942E1,1.365070462E0,-2.766190171E-1,-2.191822082E-1
4.997989942E1,1.340450287E0,-3.344594240E-1,-2.135629356E-1
4.998996042E1,1.311646819E0,-4.093146026E-1,-1.863576323E-1
5.000002042E1,1.284016252E0,-4.777240157E-1,-1.379432380E-1
5.001008142E1,1.270483971E0,-5.334727168E-1,-6.560970843E-2
5.002014242E1,1.272665381E0,-5.934835672E-1,1.317298226E-2
5.003020242E1,1.308442116E0,-6.579305530E-1,7.640221715E-2
5.004026342E1,1.338521123E0,-7.558778524E-1,1.216772869E-1
5.005032442E1,1.325474381E0,-8.896166086E-1,1.484075934E-1
5.006038442E1,1.250630736E0,-9.860789776E-1,1.306240708E-1
5.007044542E1,1.111031055E0,-1.011809587E0,7.379270345E-2
5.008050542E1,9.252983928E-1,-9.717810750E-1,3.243780881E-2
5.009056642E1,7.435283661E-1,-9.113996029E-1,1.566401497E-2
5.010062742E1,5.951303840E-1,-8.482099771E-1,5.522697233E-3
5.011068742E1,4.998533428E-1,-8.148369789E-1,6.692179479E-3
5.012074842E1,4.771043360E-1,-8.068413734E-1,3.624368086E-2
5.013080842E1,5.233388543E-1,-8.402532339E-1,8.328928798E-2
5.014086942E1,5.959880352E-1,-9.167456031E-1,1.095011830E-1
5.015093042E1,6.453841329E-1,-9.551101327E-1,9.424681962E-2
5.016099042E1,6.347543597E-1,-9.433187246E-1,6.226385012E-2
5.017105142E1,5.640137196E-1,-8.726093173E-1,-2.023518551E-3
5.018111142E1,4.394390583E-1,-7.570957541E-1,-1.058862656E-1
5.019117242E1,3.024351299E-1,-6.066465378E-1,-2.205165923E-1
5.020123342E1,1.806661040E-1,-4.408314526E-1,-3.123777807E-1
5.021129342E1,6.047738716E-2,-2.971676886E-1,-3.630549610E-1
5.022135442E1,-3.203851636E-3,-1.696683168E-1,-3.595816791E-1
5.023141442E1,1.526253996E-3,-5.127035454E-2,-3.233032227E-1
5.024147542E1,4.028962925E-2,1.736063696E-2,-2.862908840E-1
5.025153642E1,8.760061860E-2,2.989379689E-2,-2.517657280E-1
5.026159642E1,1.190387011E-1,-3.367219586E-3,-2.218413800E-1
5.027165742E1,1.121987998E-1,-6.013432518E-2,-1.790411025E-1
5.028171742E1,5.989165604E-2,-1.253796369E-1,-1.331005096E-1
5.029177842E1,-1.876742020E-2,-1.794105023E-1,-1.151894182E-1
5.030183942E1,-9.679750353E-2,-1.975873709E-1,-1.103903949E-1
5.031189942E1,-1.783547103E-1,-1.877089292E-1,-9.461925924E-2
5.032196042E1,-2.372974008E-1,-1.590045840E-1,-3.958397359E-2
5.033202042E1,-2.733327448E-1,-1.234923527E-1,4.392432049E-2
5.034208142E1,-2.893151641E-1,-1.035202444E-1,1.409217119E-1
5.035214242E1,-2.813671529E-1,-1.072239578E-1,2.196459025E-1
5.036220242E1,-2.418881953E-1,-1.337341219E-1,2.895365655E-1
5.037226342E1,-1.991809011E-1,-1.655394435E-1,3.426925540E-1
5.038232342E1,-1.702603102E-1,-1.903268099E-1,3.865026236E-1
5.039238442E1,-1.586550921E-1,-2.172473967E-1,4.600150883E-1
5.040244542E1,-1.507857144E-1,-2.569546103E-1,5.738543272E-1
5.041250542E1,-1.455314010E-1,-2.925964594E-1,7.300716639E-1
5.042256642E1,-1.527887881E-1,-2.915572822E-1,9.208264351E-1
5.043262642E1,-1.990972906E-1,-2.324101925E-1,1.132367849E0
5.044268742E1,-2.851229906E-1,-1.773354858E-1,1.318737030E0
5.045274842E1,-3.525332808E-1,-1.428049803E-1,1.468903065E0
5.046280842E1,-3.688864112E-1,-1.326972097E-1,1.553738356E0
5.047286942E1,-3.423805535E-1,-1.469613910E-1,1.558637500E0
5.048292942E1,-2.950705588E-1,-1.696208864E-1,1.484708905E0
5.049299042E1,-2.499140948E-1,-1.984802037E-1,1.367831945E0
5.050305142E1,-2.133193314E-1,-2.124306411E-1,1.248946071E0
5.051311142E1,-2.180709094E-1,-2.018397599E-1,1.184800386E0
5.052317242E1,-2.852616608E-1,-1.835667491E-1,1.186634541E0
5.053323242E1,-3.487399518E-1,-1.284907162E-1,1.233647346E0
5.054329342E1,-3.308943808E-1,-2.286680974E-2,1.292913795E0
5.055335442E1,-2.471362799E-1,7.138881832E-2,1.327920198E0
5.056341442E1,-1.620613337E-1,1.148079261E-1,1.328869104E0
5.057347542E1,-6.882951409E-2,1.264455616E-1,1.305225611E0
5.058353542E1,5.575395375E-2,1.278200150E-1,1.250743270E0
5.059359642E1,1.781545132E-1,1.294000745E-1,1.218461871E0
5.060365742E1,2.284823954E-1,1.246647090E-1,1.225857019E0
5.061371742E1,2.014845461E-1,1.026088223E-1,1.272403240E0
5.062377842E1,1.470388770E-1,7.770773768E-2,1.355408072E0
5.063383842E1,9.408546984E-2,4.372183979E-2,1.446327567E0
5.064389942E1,7.362386584E-2,4.824930220E-4,1.522000432E0
5.065396042E1,8.909353614E-2,-3.177550808E-2,1.580767512E0
5.066402042E1,1.320420653E-1,-5.760577321E-2,1.647030115E0
5.067408142E1,1.963004619E-1,-6.003589183E-2,1.698913097E0
5.068414142E1,2.606410980E-1,-3.604480624E-2,1.741113782E0
5.069420242E1,3.111248612E-1,1.546056755E-2,1.796869755E0
5.070426342E1,3.512398005E-1,6.926388294E-2,1.873060465E0
5.071432342E1,3.748025298E-1,8.879325539E-2,1.955938697E0
5.072438442E1,3.935711384E-1,8.768750727E-2,2.015343904E0
5.073444442E1,4.116347730E-1,4.711502790E-2,2.004341364E0
5.074450542E1,4.157482982E-1,-9.387831087E-4,1.924489856E0
5.075456642E1,3.796970844E-1,-4.980468750E-2,1.809264898E0
5.076462642E1,3.036646247E-1,-8.402870595E-2,1.684836626E0
5.077468742E1,1.928407401E-1,-8.988406509E-2,1.555810571E0
5.078474738E1,4.146507010E-2,-4.118444026E-2,1.426451445E0
5.079480838E1,-1.100910157E-1,4.473068193E-2,1.306760550E0
5.080486938E1,-1.982925236E-1,1.214584857E-1,1.207503200E0
5.081492938E1,-1.739795357E-1,1.906349510E-1,1.124865770E0
5.082499038E1,-8.325148374E-2,2.803086340E-1,1.067349434E0
5.083505138E1,1.565393992E-2,3.567972183E-1,1.038492203E0
5.084511138E1,8.234002441E-2,4.010823965E-1,1.016964793E0
5.085517237E1,9.186021239E-2,3.992592096E-1,9.964993000E-1
5.086523237E1,2.335998043E-2,3.371718824E-1,9.828159809E-1
5.087529337E1,-9.928783774E-2,2.100932151E-1,9.964171052E-1
5.088535438E1,-2.175130248E-1,6.067816541E-2,1.025619745E0
5.089541438E1,-2.302620113E-1,-5.540759116E-2,1.041779280E0
5.090547538E1,-1.206375062E-1,-1.238564253E-1,1.007217884E0
5.091553538E1,7.564444095E-2,-1.131354868E-1,9.147520065E-1
5.092559638E1,2.917684615E-1,-4.397187009E-2,7.688129544E-1
5.093565738E1,5.100913048E-1,4.592084885E-2,5.963612199E-1
5.094571738E1,6.767092943E-1,1.280418187E-1,3.850215375E-1
5.095577838E1,7.590193748E-1,2.065469176E-1,1.366483569E-1
5.096583838E1,7.641382217E-1,2.868502736E-1,-1.064838618E-1
5.097589937E1,7.437564135E-1,3.422766626E-1,-2.933738232E-1
5.098596037E1,7.115212679E-1,3.427549899E-1,-4.101683497E-1
5.099602037E1,6.888147593E-1,2.620031536E-1,-4.396585226E-1
5.100608138E1,7.085136771E-1,7.834520191E-2,-4.157899320E-1
5.101614138E1,7.460723519E-1,-1.613105685E-1,-3.987881243E-1
5.102620238E1,7.955600023E-1,-3.611054420E-1,-4.234969318E-1
5.103626338E1,7.938240170E-1,-4.996833503E-1,-4.858586788E-1
5.104632338E1,6.818417907E-1,-5.715444684E-1,-6.049584150E-1
5.105638438E1,4.865514636E-1,-5.582736731E-1,-7.763262987E-1
5.106644438E1,2.553592324E-1,-4.602712095E-1,-9.500467181E-1
5.107650538E1,1.361490134E-2,-3.359796703E-1,-1.136552453E0
5.108656637E1,-1.997908503E-1,-1.967288256E-1,-1.319774151E0
5.109662637E1,-3.767774701E-1,-4.508136585E-2,-1.442585468E0
5.110668737E1,-5.202912092E-1,1.014904976E-1,-1.486917257E0
5.111674737E1,-6.130484939E-1,2.431649119E-1,-1.439962983E0
5.112680838E1,-6.556196213E-1,3.993020654E-1,-1.321041703E0
5.113686938E1,-5.921200514E-1,5.448495150E-1,-1.140169740E0
5.114692938E1,-4.440168440E-1,6.313444376E-1,-9.176666737E-1
5.115699038E1,-2.648161948E-1,6.092391014E-1,-7.019431591E-1
5.116705038E1,-9.617793560E-2,5.328176022E-1,-5.153743625E-1
5.117711138E1,6.623772532E-2,3.978920579E-1,-3.403029442E-1
5.118717238E1,2.008993924E-1,2.281570733E-1,-1.963990331E-1
5.119723237E1,2.877664566E-1,3.050528653E-2,-1.273100376E-1
5.120729337E1,3.228405416E-1,-1.687974334E-1,-1.509860754E-1
5.121735337E1,3.285003901E-1,-3.449335694E-1,-2.366427630E-1
5.122741437E1,3.152810037E-1,-4.731269777E-1,-3.452318311E-1
5.123747538E1,2.769188881E-1,-5.101559162E-1,-4.658290446E-1
5.124753538E1,2.169085741E-1,-4.538615048E-1,-5.762860775E-1
5.125759638E1,1.492211968E-1,-3.417020142E-1,-6.358246207E-1
5.126765638E1,1.078945249E-1,-1.903332472E-1,-6.280756593E-1
5.127771738E1,9.602266550E-2,-5.359449610E-2,-5.964692235E-1
5.128777838E1,8.880203962E-2,3.070120886E-2,-5.704000592E-1
5.129783838E1,8.095085621E-2,9.104075283E-2,-5.669316649E-1
5.130789937E1,8.135485649E-2,1.367312670E-1,-5.762375593E-1
5.131795937E1,8.998510242E-2,1.621222049E-1,-5.788246989E-1
5.132802037E1,1.052258387E-1,1.636173129E-1,-5.567076802E-1
5.133808137E1,1.397407651E-1,1.383664161E-1,-5.136275291E-1
5.134814137E1,1.855005324E-1,9.482532740E-2,-4.547894895E-1
5.135820238E1,2.251428962E-1,4.436689615E-2,-3.953355253E-1
5.136826238E1,2.419762164E-1,-2.644629031E-2,-3.410400450E-1
5.137832338E1,2.643001974E-1,-1.225619838E-1,-2.871712446E-1
5.138838438E1,3.639897704E-1,-1.959903985E-1,-2.588003278E-1
5.139844438E1,4.757444561E-1,-2.699865997E-1,-2.883657813E-1
5.140850538E1,4.249481261E-1,-4.064094126E-1,-3.895379305E-1
5.141856538E1,1.375644058E-1,-5.340313911E-1,-4.933624864E-1
5.142862637E1,-2.586292624E-1,-5.186191201E-1,-4.862936735E-1
5.143868737E1,-6.009340882E-1,-3.658871949E-1,-3.556541502E-1
5.144874737E1,-8.475058079E-1,-2.010297924E-1,-1.861839145E-1
5.145880837E1,-9.793987870E-1,-1.043656990E-1,-5.386123806E-2
5.146886837E1,-1.021827221E0,-6.817173958E-2,-6.446582265E-3
5.147892938E1,-1.029520273E0,-9.519714862E-2,-3.688612580E-2
5.148899038E1,-1.024416327E0,-1.625586003E-1,-1.302778572E-1
5.149905038E1,-1.005750895E0,-2.052218020E-1,-2.291480154E-1
5.150911138E1,-9.987798929E-1,-1.879847646E-1,-3.193897605E-1
5.151917138E1,-1.015932083E0,-1.182943955E-1,-3.827494979E-1
5.152923238E1,-1.044446468E0,-1.220977120E-2,-4.165841639E-1
5.153929337E1,-1.050151467E0,1.148777232E-1,-4.234085381E-1
5.154935337E1,-1.027705073E0,2.526523769E-1,-4.067739248E-1
5.155941437E1,-9.941905141E-1,3.730966449E-1,-3.640379310E-1
5.156947437E1,-9.492760897E-1,4.167453349E-1,-2.898787260E-1
5.157953537E1,-8.796007037E-1,3.781200945E-1,-1.841600686E-1
5.158959638E1,-7.872902155E-1,2.658321857E-1,-9.745898843E-2
5.159965638E1,-6.724104285E-1,9.448949248E-2,-7.719474286E-2
5.160971738E1,-5.511391163E-1,-8.515403420E-2,-1.121671125E-1
5.161977738E1,-4.503918886E-1,-2.039287686E-1,-1.650515795E-1
5.162983838E1,-3.881788552E-1,-2.549767494E-1,-2.001065016E-1
5.163989938E1,-3.455805779E-1,-2.109258026E-1,-2.097321749E-1
5.164995938E1,-3.087567687E-1,-1.150701046E-1,-1.904335767E-1
5.166002037E1,-2.815133333E-1,-3.081012890E-2,-1.358511299E-1
5.167008037E1,-2.471018285E-1,4.964929074E-2,-7.106865942E-2
5.168014137E1,-1.771598607E-1,1.132792756E-1,-1.857955940E-3
5.169020238E1,-1.019649655E-1,1.671390384E-1,5.586232990E-2
5.170026238E1,-5.713605881E-2,2.279600352E-1,8.541341126E-2
5.171032338E1,-2.499277145E-2,2.759470046E-1,9.094000608E-2
5.172038338E1,1.710589416E-2,2.943756580E-1,9.183082730E-2
5.173044438E1,4.512527958E-2,2.745918334E-1,5.890803039E-2
5.174050538E1,6.201802939E-2,2.445954382E-1,7.735613734E-3
5.175056538E1,8.375847340E-2,2.209913135E-1,-2.941947803E-2
5.176062638E1,8.220472187E-2,1.901994050E-1,-7.214833051E-2
5.177068638E1,3.913075104E-2,1.443506777E-1,-1.254080832E-1
5.178074737E1,-3.476531059E-2,1.323928237E-1,-1.903162450E-1
5.179080767E1,-1.444808841E-1,1.186453253E-1,-2.530038655E-1
5.180086767E1,-2.779245079E-1,9.971484542E-2,-2.956036031E-1
5.181092867E1,-4.165582657E-1,1.117573902E-1,-3.330516219E-1
5.182098867E1,-5.396293998E-1,1.476695687E-1,-3.664667010E-1
5.183104967E1,-6.385016441E-1,1.876263022E-1,-3.913536668E-1
5.184111067E1,-6.920408010E-1,2.185014635E-1,-3.819931746E-1
5.185117067E1,-6.775449514E-1,2.390032858E-1,-3.292013407E-1
5.186123167E1,-6.209189892E-1,2.251828909E-1,-2.538911402E-1
5.187129167E1,-5.248206854E-1,1.850453317E-1,-1.648800522E-1
5.188135267E1,-3.893085718E-1,1.325971484E-1,-7.636162639E-2
5.189141367E1,-2.241302878E-1,6.991244853E-2,-4.126314074E-3
5.190147367E1,-3.613229468E-2,-1.163162384E-2,4.909379780E-2
5.191153467E1,1.680490673E-1,-9.698673338E-2,6.800197810E-2
5.192159467E1,3.673979044E-1,-1.707715541E-1,8.046448231E-2
5.193165567E1,5.393507481E-1,-2.387828380E-1,9.429667145E-2
5.194171667E1,6.726555228E-1,-3.043048680E-1,1.106234491E-1
5.195177667E1,7.612501383E-1,-3.508124352E-1,1.592644900E-1
5.196183767E1,7.878664732E-1,-3.609992266E-1,2.417771220E-1
5.197189767E1,7.746255398E-1,-3.601621985E-1,3.534224331E-1
5.198195867E1,7.579177022E-1,-3.781933784E-1,4.593594670E-1
5.199201967E1,7.657924294E-1,-4.112895429E-1,5.302016735E-1
5.200207967E1,7.935313582E-1,-4.415844083E-1,5.654857755E-1
5.201214067E1,8.269487023E-1,-4.587468803E-1,5.889487267E-1
5.202220067E1,8.589306474E-1,-4.549601972E-1,6.142683029E-1
5.203226167E1,8.618090153E-1,-4.384329021E-1,6.474278569E-1
5.204232267E1,8.616557717E-1,-4.217034876E-1,6.814459562E-1
5.205238267E1,8.804635406E-1,-4.318519831E-1,7.000963688E-1
5.206244367E1,9.204897285E-1,-4.653928578E-1,7.104515433E-1
5.207250367E1,9.777780771E-1,-5.050337315E-1,7.142431140E-1
5.208256467E1,1.035767436E0,-5.445149541E-1,7.315068841E-1
5.209262567E1,1.070376754E0,-5.929613113E-1,7.724095583E-1
5.210268567E1,1.092943192E0,-6.539978981E-1,8.458989263E-1
5.211274667E1,1.103913069E0,-7.145432830E-1,9.419815540E-1
5.212280667E1,1.132240295E0,-7.824587226E-1,1.032068014E0
5.213286767E1,1.193071604E0,-8.465048075E-1,1.101860166E0
5.214292867E1,1.269085407E0,-9.054496288E-1,1.160536528E0
5.215298867E1,1.350767732E0,-9.525998235E-1,1.210832477E0
5.216304967E1,1.419253469E0,-9.927171469E-1,1.215170145E0
5.217310967E1,1.455154538E0,-9.337563515E-1,1.185932875E0
5.218317067E1,1.395429254E0,-8.083164692E-1,1.165208817E0
5.219323167E1,1.207538247E0,-6.180669069E-1,1.106005907E0
5.220329167E1,9.149599671E-1,-4.148771167E-1,1.036595821E0
5.221335267E1,5.528954864E-1,-1.828886271E-1,9.826314449E-1
5.222341267E1,1.851210892E-1,7.342185825E-2,9.718357325E-1
5.223347367E1,-1.326419562E-1,2.989532650E-1,9.570946097E-1
5.224353467E1,-3.363701105E-1,4.568077624E-1,9.373211861E-1
